index,event_id,filename,anumber,sentence_count,report_type,sentence_idx,sentence_triggers,event_text,label,lower_idx,upper_idx,DATE,LOCATION,MINERAL,ORE_DEPOSIT,ROCK,STRAT,TIMESCALE,TRIGGER
465,a077802_selby- western tanami annual report_16782689_374,a077802_selby- western tanami annual report_16782689.json,77802,459,Annual,374,mineralization,A major NW-SE trending fault offsets mineralization at the western end of the deposit and has been observed in the SAM survey. Mineralisation at the Coyote deposit is hosted by bedding parallel quartz veins which contain visible gold.,True,374,375,,,gold,,quartz veins,,,"mineralization, Mineralisation"
449,a077481_janet_ivy_ann_07_15219061_110,a077481_janet_ivy_ann_07_15219061.json,77481,327,Annual,110,optimisation,1 Figure 2: Janet Ivy Estimation Domains. 2 Tables Table 1: Comparative Model Information . 3 Table 2: Sell prices and costs applied during optimisation. 5 Table 3: MCAFs applied to the Janet Ivy optimisation. 6 Table 4: Total Processing Costs and PCAFs applied to the Janet Ivy optimisation .,False,110,110,,,,,,,,"optimisation, optimisation, optimisation"
1249,a101080_lakemason_e57_785_2013_12092520_48,a101080_lakemason_e57_785_2013_12092520.json,101080,58,Annual,48,mineralisation,"The deposit itself comprises a sheet-like body, some 9km long and 500m to 1,500m wide, averaging 3m in thickness. Mineralisation is exposed in one small outcrop and extends up to 14m below surface. The present watertable lies at 4.5m depth and the uranium mineralisation is typically best developed immediately below this level in the transition zone beneath the calcrete. Location: The Lake Mason project area is located 60km north-east of the town of Sandstone in the East Murchison Mineral Field. Geology: Lake Mason is located in the northern Yilgarn Province of Western Australia.",False,48,50,,"long, East Murchison, Western Australia",,uranium,"calcrete, Sandstone",,,mineralisation
617,a081001_c93_2007 annual report 2008_10820459_119,a081001_c93_2007 annual report 2008_10820459.json,81001,2615,Annual,119,correlations,"Hunter (1993) correlated a number of the Coolgardie units with volcano-stratigraphy at Ora Banda, Kalgoorlie and Kambalda. Standing (2001) makes the case that much of the volcano-stratigraphy in the Kalgoorlie Terrane and particularly in the Coolgardie area, although well mapped, has been supported by only very limited petrography, whole-rock and trace element geochemical data and even less rare earth element data. Therefore, Standing (2001) questions many of the traditional correlations that have been made for the different regions but in particular for the Coolgardie area. Standing (2001) suggests that the stratigraphy at Coolgardie is unique relative to that in the centre of the Kalgoorlie Terrane or at Ora Banda, and as such he recommends the use of a local stratigraphic nomenclature (Figure 4). Figure 4 Stratigraphic column of the Coolgardie District Greenstone Belt Standing (2001), on the basis of pointed petrographic and geochemical work in conjunction with remapping, suggests that a new nomenclature, based in part upon the unit names proposed by Coolgardie Gold N.L.",False,119,119,"1993, 2001, 2001","Coolgardie, Ora Banda, Kalgoorlie, Kambalda, Kalgoorlie Terrane, Coolgardie, Coolgardie, Coolgardie, Kalgoorlie Terrane, Ora Banda, Coolgardie, Coolgardie","rare earth element, Gold",,,Greenstone Belt,,"supported, correlations, proposed"
1164,a097719_gswa_final_surrender_report_e45_3585_14748664_32,a097719_gswa_final_surrender_report_e45_3585_14748664.json,97719,134,Final Surrender,32,work is warranted,"The iron ore potential is entirely untested. A review of past exploration and an interpretation of geophysical survey data demonstrate that the Archaean basement in the Project area is prospective for base metal sulphide, gold and iron ore mineralisation. Reconnaissance soil sampling has been completed with the view that follow up work is warranted. 2.0 LOCATION The Project is located approximately 120km east-northeast of Port Hedland and 15km from the coast in the Pilbara region of Western Australia. The sealed Great Northern Highway passes through the western part of the Project, and access within the Project is via sparse station tracks from the Great Northern Highway.",False,32,32,,"Port Hedland, Pilbara region, Western Australia","sulphide, gold","iron ore, base metal, iron ore",,,Archaean,"potential, prospective, mineralisation, work is warranted"
993,a090147_e28_1559_2011a_15761909_46,a090147_e28_1559_2011a_15761909.json,90147,170,Annual,46,"significant, anomalism","Following early stage appraisals and mapping, limited rock chip sampling and more extensive, but reconnaissance, auger soil sampling was conducted over the entire tenement area on a 500x250m spaced grid. There were no significant results from the rock chip sampling and the best result from the auger soils was just 18ppb Au, down-grading the gold prospectivity of the tenement area. Croesus Mining NL took over management of exploration in 2000 and conducted Cowarna JV E28/1559 INTEGRAMININGLIMITED Annual Report 29 March 2010 28 March 2011 Page 15 of 23 wide spaced (800x50m) surface soil sampling, but did not generate any significant anomalism, peak value of 24ppb Au. A POW for the eastern portion of the tenement has been submitted to the DMP for approval. This exploration will involve RAB/Aircore drilling across an area that has been previously had no drilling across it and is based upon a 320 x 80m grid with approximately 7 lines and 148 drillholes (Figure 8).",False,46,46,"2000, 29 March 2010 28 March 2011, 8)",,gold,,,,,"extensive, significant, prospectivity, significant, anomalism"
713,a082842_hem_ss_e58_352_2009_verification_report_9724060_16,a082842_hem_ss_e58_352_2009_verification_report_9724060.json,82842,17,Annual,16,prospect,Diamond Reverse Circulation Rotary Air Blast Air - Core Auger Groundwater Drilling All drilling EXPLORATION ACTIVITY INDEX E58/352 - 2009 Aeromagnetics Radiometrics Electromagnetics Gravity Digital terrain modelling Other (specify) Regional Reconnaissance Prospect Underground Costean,False,14,16,,,Diamond,,,,,
195,a106287_pad_mer_15_vol 2_2260,a106287_pad_mer_15_vol 2.json,106287,2365,Annual,2260,significant,"Copies of the relevant licenses are presented in Appendix B; the current Groundwater Operating Strategy is presented in Appendix C. 25 March 2015 Annual Groundwater Monitoring Summary January 2014 to December 2014 Paddington Operations Vegetation cover and leaf litter cover across the landform was low as a result of grazing pressure, with goats sighted on the landform during monitoring. No perennial vegetation was growing within the vegetation monitoring quadrat on the northern face of the landform in 2014, resulting in a significant reduction in species diversity and plant density since 2011. Current species diversity levels are the lowest of all the waste landforms monitored in 2014. One introduced species was recorded on the landform in 2014; Carthamnus lanatus.",False,2260,2260,"March 2015, January 2014 to December 2014, 2014, 2011, 2014, 2014",Paddington,,,,,,significant
518,a079066_e38_1827_finalsurrender_20080723_12308652_43,a079066_e38_1827_finalsurrender_20080723_12308652.json,79066,54,Final Surrender,43,potential,"NOAA-NTIR data was used to map the subsurface palaeochannel in order to focus future drilling activities towards a chance of becoming a dual calcrete-paleochannel uranium target. The interpreted palaeochannel trends NNW to SSE through E38/1827 as shown in Figure 2. 6.0 Conclusions and Recommendations It is recommended that a drilling program be conducted to adequately assess the uranium potential of the project. Aircore drilling combined with downhole wireline logging (gamma only) is highly recommended targeting the calcrete in addition to the palaeochannel system below. ACN 096 473 737 Level 6 West, 50 Grenfell Street Adelaide, South Australia 5000 GPO Box 2890 Perth Western Australia 6001 Tel: + 618 8110 0700 Fax: + 618 8110 0777 Final Surrender Report E38/1827 For the Period 7 September 2006 to 13 June 2008 HAZLETT CLIFFS PROJECT MT MARGARET MINERAL FIELD WESTERN AUSTRALIA Author: Marco Scardigno Date: July 2008 Copies: DOIR McMahon Mining Title Services Pty Ltd GE Resources Pty Ltd Uranium Equities Ltd CONTENTS Page 1.0 Introduction.",False,43,43,"the Period 7 September 2006 to 13 June 2008, July 2008","gamma, South Australia, Perth, Western Australia, CLIFFS, WESTERN AUSTRALIA",,"uranium, uranium, Uranium","calcrete, calcrete",,,potential
335,a074648_c591_1994_2006a_11123756_411,a074648_c591_1994_2006a_11123756.json,74648,1005,Annual,411,encouraging,The campaign was successful with all of the holes intersecting mineralisation in the targeted positions. In July/August 2004 AC drilling was designed to test the eastern extension of the Fortnum Project 2006 Annual Report Page 61 of 132 Hanging wall lode at the contact between the siltstones and the ultramafics at Horseshoe. Results were encouraging with the best intersection being 5m @ 3.48g/t from 4m. In September 2004 additional AC drilling was conducted to further test the eastern extension of the Hanging wall lode at the contact between the siltstones and the ultramafics within the optimal pit shell. Results were encouraging with the best intersection being 11m @ 3.95g/t from 27m.,False,411,411,"July/August 2004, 2006, September 2004",Horseshoe,,"lode, lode","siltstones, siltstones",,,"mineralisation, encouraging, encouraging"
927,a087955_rb_1206_2010_11508836_2,a087955_rb_1206_2010_11508836.json,87955,248,Annual,2,mineralisation,"Exploration has been recorded in the area since the early 1970s. This is partly as a consequence of explorers extending their efforts from the Archaean Yilgarn greenstone based work and partly as a consequence of exploration companies seeking new deposits in the Proterozoic terrain north of the Yilgarn. Previous work has revealed mineralisation at Mt Bartle, North Pool and Diamond Well with peak values of 1.06% Pb, 1.03% Zn and 19g/t Ag from surface rock chip sampling of the Diamond Well fault gossan. Copper deposits in the region include the old Lee (Ricci), North Prospect, Rooneys, Green Dragon and Thaduna mines. The Thaduna Mines produced 2,823 tonnes of copper metal and remaining historically reported inferred resources average 3.4% Cu and contain 17,000 tonnes of copper metal.",False,0,4,the early 1970s,,"Diamond, Diamond, copper, copper",Copper deposits,"greenstone, gossan",,"Archaean, Proterozoic",mineralisation
832,a086060_e63-811-812 partial surrender report to 12-12-09_12784060_4,a086060_e63-811-812 partial surrender report to 12-12-09_12784060.json,86060,260,Partial Surrender,4,anomalous,"Data and images are included in the sub-directory IP Survey Data- Images. The lines completed are illustrated in Figure 6. . 7 DISCUSSION The employment of surface soil sampling to aid definition of anomalous sub-surface conditions has been known as an effective tool in the Australian geological environment for many years. During the currency of holding, a number of areas of potential were identified with coincident surface geochemical, AEM, magnetic and ground EM anomalism. As some results were slow to arrive , in particular new surface geochemistry, there was little time to afford detailed follow-up work.",False,4,5,many years,,,,,,,"anomalous, potential, anomalism"
323,a074545_e52_1758_2007a_11836317_663,a074545_e52_1758_2007a_11836317.json,74545,1078,Annual,663,mineralisation,"Details are shown in the final_east_hg_solid.CSV spreadsheet attached to this report and returned the following result: 106,000 tonnes @ 11.9% zinc, 3.0% lead and 47g/t silver 7. Conclusion Recent detailed resource definition drilling at the companys Prairie Downs Project has allowed upgrading of Mineral resources for the Main Lode base metal mineralisation from an Inferred status to Indicated status across the entire length of the defined deposit to a vertical depth of ~120m. Wider spaced drilling completed on the East Lode and Gabbro Lode ore positions have allowed a better geological and spatial understanding of the base metal mineralisation hosted by these lodes, and by extension, demonstrated a level of geological and grade continuity sufficient to establish Inferred Mineral resources for these lodes. Future work will extend the Main Lode definition drilling a short distance to the grid west, undertake wider spaced to the east of the East Lode mineralisation and complete targeted drilling both up dip and up plunge from the currently defined limits of the Gabbro Lode mineralisation. Additionally, further drilling will be undertaken across the Project to follow up existing IP and aeromagnetic targets.",False,663,664,,"East Lode, East Lode","zinc, lead, silver","Lode, base metal, Lode, base metal, lodes, lodes, Lode, Lode","Gabbro, Gabbro",,,"mineralisation, mineralisation, mineralisation, mineralisation, further drilling"
220,a072234_c160_1997 a03_18507715_29,a072234_c160_1997 a03_18507715.json,72234,142,Annual,29,anomalous,"If a large data set that covers a variety of rock types (and may include variations in sampling techniques) is not split in some manner, then very high value (or values) will obscure any more subtle responses from other areas - say a very poorly exposed system with weak leakage compared to something that is readily seen and sampled. Page 5 Mathematical techniques such as used by Carras Mining do not initially require knowledge of specific field conditions and therefore can be applied to large data sets successfully. As the targets/anomalous groups show then application of field data (or need to collect more field data) becomes more critical. This has the ability to make more subtle targets visible/discreet and therefore they can then be more effectively explored. There are some cautions with some of the smaller or apparently ""unusual"" groups that can appear in any set (sometimes a function of too few samples etc) and also with elements that tend to only occur at around detection levels.",False,29,29,,,,,,,,anomalous
563,a079936_p26_3331_2008a_12510799_9,a079936_p26_3331_2008a_12510799.json,79936,107,Annual,9,mineralisation,"GEOLOGY The Mount Monger Project lies within the Kurnalpi Terrane of the Eastern Goldfields Superterrane (EGS), which is discussed below. The EGS hosts a number of Archaean lode-gold, nickel sulphide and nickel laterite deposits of significance. These styles of mineralisation are discussed in reports for previous reporting years (e.g. strike and reverse slip faults; en echelon folds local extension - final uplift stage granite - 'post regional folding': c. 2660Ma Of granite gneiss complexes most abundant phase D2 regional shortening: ENE-WSW granite - 'pre- to syn-regional folding': 2675Ma upright foliation and folds; domain scale thrusting; inversion of extensional structures? post-D1 and pre-D2 east-west extension: post-D1 and pre-D2 felsic porphyry 26746Ma roll-over anticlines, synclinal basins with clastic infill D1 thrusting: Felsic volcanics: minimum age constraints sequence repetition, recumbent folds; major thrust stacking; involves upper felsic volcanic Unit (Kalgoorlie T.) 26815Ma (Kalgoorlie T.), 26753Ma (Gindalbie) DE extension: Early granites: c. 2685 - 2675Ma low angle shearing along granite-greenstone contact; north-to-south movement?",False,9,10,previous reporting years,"Mount Monger, Kurnalpi Terrane, Eastern Goldfields Superterrane, Kalgoorlie, Kalgoorlie, Gindalbie","gold, nickel, sulphide, nickel",lode,"laterite, granite, granite, gneiss, granite, porphyry, Felsic volcanics, granites, granite, greenstone",,Archaean,"significance, mineralisation"
182,a102679_mn_e77-1315-i_2014a_16048831_0,a102679_mn_e77-1315-i_2014a_16048831.json,102679,97,Annual,0,discovered,Consgold pegged leases in 1971 based on aeromagnetic anomalies in the area of E77/1315 in the search for nickel however the anomalies were discovered to be related to BIF. During 1997-98 Savage carried out soil sampling on a 400m x 100m grid on the southern margin of E77/1315 however all results were below 5ppb Au. 4.0 PREVIOUS EXPLORATION COMPLETED BY POLARIS METALS PTY LTD A review of the exploration potential within E77/1315-I was undertaken which assisted with the target generation within the Mt Manning project area.,False,0,0,"1971, 1997-98",,nickel,,BIF,,,"discovered, exploration potential"
657,a081531_c43_2003_2008a_16145201_345,a081531_c43_2003_2008a_16145201.json,81531,1005,Annual,345,bright,"Soil sampling on the Yandeyarra Project area. Orthophoto of the Yandeyarra Project area showing location of mineral occurrences and prospects. Quartz carbonate vein with bright green mica, Princess May gold mine. Bright green (?sericite-altered) chert, near Arizona prospect. Gold-bearing vein in amphibolite east of John Bull gold deposit.",False,345,347,,,"Quartz, carbonate, mica, gold, sericite, Gold",gold deposit,"chert, amphibolite",,,"prospects, bright, Bright, prospect"
439,a077254_qvr_2007a_10753403_135,a077254_qvr_2007a_10753403.json,77254,167,Annual,135,prospect,"Below the transported red-brown clay-rich soil is an indurated (hardened) mottled horizon and sometimes it is difficult to tell if this is an in situ or transported layer some of it is definitely transported and some of it is definitely in situ but commonly it is difficult to be absolutely sure. Some of it is so hard that the air-core hammer cant penetrate it (near 100% silica lots of silica remobilization in the near surface from silica-rich metaseds below?). Sometimes there is weak >10ppb Au or >20ppb Au anomaly in this horizon (particularly at the northern end of the Valiant prospect, QRAC144-148). It is difficult to resolve precisely what the relationship between the auger soil anomaly and the saprolite anomalism is. It appears that at least part of the auger anomaly is transported (towards the east and northeast) but not far and maybe this is why the anomaly is still so well defined, robust and has a high tenor.",False,135,135,,,"silica, silica, silica",,"clay, saprolite",,,"prospect, anomalism"
799,a085293_p29_2049_atr_2009_12382405_81,a085293_p29_2049_atr_2009_12382405.json,85293,126,Annual,81,high grade,"The mineralisation below the Granny Venn pit is hosted by a talc carbonate unit (komatiite). Zone, also called Nellie North, was drilled originally by Commonwealth Sugar Refineries (C.S.R.) The original ten RAB holes intersected high grade gold. The original intercepts were noted but not resolved as to size and tenor. Following the completion of the Auntie Nellie pit in 1999 twenty six RC holes were drilled around the original CSR10 anomaly.",False,81,81,1999,,gold,,"talc carbonate, komatiite",,,"mineralisation, high grade"
645,a081316_surrender report e80_3891 cu flats 2009s_15905168_23,a081316_surrender report e80_3891 cu flats 2009s_15905168.json,81316,98,Final Surrender,23,significant,"Overlying the Antrim Plateau Volcanics is the Goose Hole Group, consisting successively of the massive micritic Headleys Limestone with minor stromatolitic units, particularly near the base, the Nelson Shale which consists of carbonatic siltstones and mudstones and thin gypsum beds at numerous intervals, the richly fossiliferous Linnekar Limestone and the Panton Formation, consisting of siltstone and lesser arkosic sandstones and mudstones and minor limestones. These units form the Negri Subgroup of the Goose Hole Group and are overlain by the Elder Subgroup that consists of the Eaglehawk Sandstone, a marginal marine to fluvial fine feldspathic sandstone and minor siltstone, overlain by the Overland Sandstone, a clayey lithic arkose unit. Michigan Copper Belt USA-The Model The Michigan Copper belt on the Keweenaw Peninsula, Michigan USA has produced approximately 7 million tonnes of copper and significant silver. Copper mineralization consists of structurally controlled native copper dominated mineralization in fragmented and amygdaloidal basaltic rocks and interbedded coarse grained sediments of the Portage Lake Volcanics and stratabound mineralization in the overlying Nonesuch Shale. Mineralisation is a basin wide phenomenon, with the major deposits of native copper hosted by the Portage Lake Volcanics in the Calumet area (over 5 million tonnes Cu metal) separated by about 100 km from the lesser native copper deposits and the sulphidic White Pine deposit (approx 1.9 million tonnes Cu metal) in the Nonesuch Shale at White Pine.",False,23,23,,,"gypsum, Copper, Copper, copper, silver, Copper, native copper, native copper",copper deposits,"siltstones, mudstones, siltstone, sandstones, mudstones, limestones, Sandstone, sandstone, siltstone, arkose, basaltic, sediments, Shale, Shale","Antrim Plateau Volcanics, Goose Hole Group, Headleys Limestone, Nelson Shale, Linnekar Limestone, Panton Formation, Negri Subgroup, Goose Hole Group, Elder Subgroup, Overland Sandstone",,"significant, mineralization, mineralization, mineralization"
32,a076731_e16-301_ann07_11586327_65,a076731_e16-301_ann07_11586327.json,76731,73,Annual,65,potential,"A number of smaller felsic bodies, ranging in composition and texture from quartz feldspar porphyries to pegmatites, have also intruded the sequence. At Credo a series of major north-south trending faults and shear zones extend for a strike length of 12km through the project area. This study has highlighted the mineral potential of the area where greenstone lithologies have been intruded by the Archaean granite, and marked by the well developed shear zone. This is well recognised prospective geological setting for gold mineralisation. Previous drilling program has been unsuccessful in locating any mineralised area.",False,64,66,,,"quartz, feldspar, gold",,"pegmatites, greenstone, granite",,Archaean,"potential, prospective, mineralisation"
509,a078790_e53_1119_2008p_16496072_98,a078790_e53_1119_2008p_16496072.json,78790,253,Partial Surrender,98,"high grade, mineralisation","Further enrichment occurred at palaeo-water tables, particularly during the Tertiary when continental weathering of the Eastern Goldfields was on going. These watertable related enriched supergene NiCo horizons; evidenced by elevated manganese with a very strong MnCo correlation and to a lesser extent MnNi for Ni >1%. Hydromorphic activity is also favoured in structurally prepared weathering zones, which accounts for the more localised nature of high grade Ni-Co mineralisation. The prospective (for nickel laterite mineralisation) eastern Kalpini ultramafic sequence is formed by a range of komatiite lithologies within a single thick, fractionated flow unit. The stratigraphic sequence in descending order of the flow units consists of: 1.",False,98,100,,Goldfields,"manganese, nickel",,"laterite, komatiite",,Tertiary,"enriched, correlation, high grade, mineralisation, prospective, mineralisation"
7,a072391_c125_2004_2006a_12728776_9651,a072391_c125_2004_2006a_12728776.json,72391,10764,Annual,9651,encourage,"Remove any hydrocarbon contaminated soils for remediation. Contour to restore natural drainage. Rip surface to alleviate compaction and encourage re- growth of native vegetation (refer to Revegetation Plan Section). Train loading yard Leave site in a safe, stable, non-polluting and tidy condition with no remaining plant or infrastructure that is not required for postoperational use. No remaining plant or infrastructure that is not required for postoperational use.",False,9651,9651,,,,,,,,encourage
796,a085256_p27_1733_2009a_12175640_53,a085256_p27_1733_2009a_12175640.json,85256,73,Annual,53,anomalism,"However, by the late 1990s, Heron Resources conducted a detailed aeromagnetic survey. MPI later carried out a surveyed grid over the prospective ultramafic sequence following interpretation of open file data and aeromagnetic data. MPI encountered a weak nickel anomalism. The exploration programme undertaken by MAT-Kennott JV was also designed investigate the copper in soil geochemical anomalies recorded by previous explorers. Although copper anomalies were identified they were found to exist in fresh bedrock and only partly weathered.",False,53,54,the late 1990s,,"nickel, copper, copper",,bedrock,,,"prospective, anomalism"
26,a075869_mombo bore_2007a_10188532_94,a075869_mombo bore_2007a_10188532.json,75869,364,Annual,94,anomalous,"One noticeable feature of the geology is the presence of zones of what has been interpreted as diopsidic marble from 141 to 184m. Mn is anomalous throughout the oxidized zone (associated with Fe), however the anomalism extends down to 205m, well within the fresh rock, with the base of this coincident with the base of the interpreted marble. This is also generally associated with low Ba, with weakly anomalous Ba occurring from 205 to 270m. Another zone of moderately to strongly anomalous Mn also occurs from 326m to the end of hole at 390m. Elevated to strongly anomalous Zn is present from surface to 80m, with the highest assays from 51 to 70m.",False,94,94,,,,,"marble, marble",,,"presence of, anomalous, anomalism, anomalous, anomalous, anomalous"
836,a086210_c171_2001ar_2009 cr34842_15515538_96,a086210_c171_2001ar_2009 cr34842_15515538.json,86210,261,Annual,96,mineralisation,"Ore sourced from underground stockpiles accounted for 1,098,849t@11.74g/t Au of this material, the remainder coming from low grade stockpiles the remnants of open pit mining. C171-2001 North Yandal Annual Report for the period 2nd Jan 09 to 1st Jan 10 CR34842 Newmont Yandal Operations Pty Ltd TABLE OF CONTENTS GEOLOGY .3 3.1 Regional Geology.3 3.2 Local Geology .6 3.3 Mineralisation and Structure .8 LIST OF TABLES Table 1 Table of activities . 1 Table 2 Tenement Details .",False,96,96,"1,098,849t@11.74g/t Au",,,,,,,low grade
396,a075891_gindalbie annual report 2007_12670344_160,a075891_gindalbie annual report 2007_12670344.json,75891,297,Annual,160,anomalous,The western contact of the target sequence is in most places 300 to 800 metres east of the western boundary of Exploration Licence E27/302. The South East Komatiite Prospect This prospect was investigated by KCGM during 1997 and 1998. Soil sampling indicated an area of approximately coincident anomalous nickel and gold geochemistry. Geological logs of the 61 air core and 7 RC holes drilled on this prospect describe the intersected rocks as being dominantly altered sedimentary rocks and basaltic lavas with only rare ultramafic. Analytical results indicate that 21 of the 61 air core holes and 6 of the RC holes encountered ultramafic komatiites.,False,160,162,"1997, 1998",,"nickel, gold",,"Komatiite, sedimentary rocks, basaltic lavas, komatiites",,,"prospect, anomalous, prospect"
370,a075369_annual mineral exploration all 2006-7_15776777_9,a075369_annual mineral exploration all 2006-7_15776777.json,75369,1255,Annual,9,mineralization,"Aladdin-Caledonian shear). Recent mapping and a review of previous drill hole information have highlighted the potential for gold mineralization along northeast- to NNEtrending structures south of the Aladdin mine. The purpose of the drilling program is to test for gold mineralization: at the southern end of the NNE-trending Three Sisters dextral reverse fault; along northeast- to NNE-trending structures located between the Three Sisters and Aladdin- Caledonian shears; and on the Aladdin-Caledonian shear, south of the Aladdin open pit. During August to October 2006, Mercator Gold Australia completed 191 RAB holes for a total of 8,643m, in the area between the Aladdin gold mine and Lake Annean, as part of the Nannine project (Table 51 and Figure 60). Holes were spaced 30m apart and drilled at 60 toward the east.",False,9,10,August to October 2006,"Australia, Nannine","gold, gold, Gold, gold",,,,,"potential, mineralization, mineralization"
1307,a103695_gswa_final_surrender_p51_2745-2754_107,a103695_gswa_final_surrender_p51_2745-2754.json,103695,120,Final Surrender,107,"prospect, mineralisation",The mindex extract from the DMP indentifies the Albury Heath gold deposit which produced over 2000oz (grade 41.96g/t) between 1948 and 1957. The Tal Val deposit is shallow historical workings with no production figures available. The Richmond prospect is adjacent to and east of the Meekatharra - Sandstone Road which hasn't been exploited for gold mineralisation. No base metals of significance have been identified by previous exploration. Geophysical methods were in effective in the area due to magnetic cover and hyper saline ground water masking targets.,False,107,107,"2000, between 1948 and 1957",Meekatharra,gold,"gold deposit, base metals",Sandstone,,,"prospect, mineralisation, significance"
1205,a099403_gswa_2013_c63_2005_grants_creek_2013a_11711380_13,a099403_gswa_2013_c63_2005_grants_creek_2013a_11711380.json,99403,124,Annual,13,mineralisation,"Finucane, K. J., 1939; The Grants Creek Gold Mining Centre in Aerial Geological and Geophysical Survey of Northern Australia. AGGSNA Report No. Firestrike Resources Limited Annual report 2012 Firestrike internal report; the controls on mineralisation at Grants Creek and its regional setting Internal unpublished report 2013. Mattinson, P. 1999; Precious Metals Australia Gold Pty Ltd Surrender Report Grants Creek Project November 26th to 7th December 1998 Combined Reporting code c283/1996 E80/1646. Mattox,S.",False,13,13,"1939, 2012, 2013, November 26th to 7th, December 1998","Finucane, Australia, Australia","Gold, Gold",Precious Metals,,,,mineralisation
269,a073281_mtgibson_2006a_17209356_7,a073281_mtgibson_2006a_17209356.json,73281,113,Annual,7,"presence of, higher grade","Available evidence indicates that the sequence is broadly conformable and that it youngs consistently to the northeast, with steep dips commonly to the northeast. A static style of regional metamorphism of low greenschist facies is most common for the belt. However within the project area and along the western margin of the belt, the presence of metamorphic foliation and amphibolites indicates higher grade dynamic recrystallisation to middle-amphibolite facies. The belt is enclosed to the east, west and south by granitoids whose fabrics resemble those of the Western Gneiss Terrain. Less deformed granitoids intrude the older granitic Mt.Gibson Project - Combined Annual Report 2006 2 rocks and are believed to be responsible for the later, symmetrical, open cylindrical folding of the supracrustral rocks.",False,7,7,,Gibson,,,"greenschist, amphibolites, amphibolite, granitoids, Gneiss, granitoids",,,"presence of, higher grade"
1452,a102457_final_surrender_web_e58_383_12820189_33,a102457_final_surrender_web_e58_383_12820189.json,102457,70,Final Surrender,33,"potential, mineralisation","Broken Hill Proprietary (BHP) 1984 - 1985 15811 Reviewed available open file information from the work completed by Cominco and Hill 50 (joint venture) Re-sampled drill cuttings from several vacuum auger holes drilled by Cominco and Hill 50 (joint venture) for gold. Failed to locate historic core for reassaying of gold. Drilled 16 RAB holes to intersect the up dip extensions of potential zones of mineralisation from the Cominco, Hill 50 (Joint venture) diamond drilling. Four holes failed to penetrate bedrock while the remaining holes failed to detect any sign of gold mineralisation. A BLEG soil sampling programme was carried out over an area containing the past mine workings 40 samples collected.",False,33,33,1984 - 1985,"Broken Hill, Hill 50, Hill 50, Hill 50","gold, gold, diamond, gold",,bedrock,,,"potential, mineralisation, mineralisation"
635,a081145_e39_592_2008a_15263276_18,a081145_e39_592_2008a_15263276.json,81145,65,Annual,18,may indicate,It is possible that the 0.69g/t gold assay in LCAC007 is a chemically or alluvially transported value near the base of the lake sediment. If this is the case a primary source may be in the vicinity. The interval is anomalously low in base metals which may point to a quartz sand facies and the shallow depth of basement there may indicate a local resistate structure. Hole LCAC018 with the highest value in the program (0.87g/t Au) was collared 400m from adjacent holes on the traverse. This leaves scope for infill drilling and reinterpretation of the program.,False,18,20,,,"gold, quartz",base metals,"sediment, sand",,,"possible, may indicate"
641,a081227_my_c361-1995_2008a_16841473_98,a081227_my_c361-1995_2008a_16841473.json,81227,108,Annual,98,possibly,"The magnetic highs may be pyrrhotitic black shales, possibly correlates of the Broadhurst Formation. Chargeability highs are represented by white bars along each line. Note the mag highs - possibly related to pyrrhotitic black shales. 3.4.2 Resistivity The following figure represents the 6 lines with blue representing resistivity highs. The most notable feature is situated along line 7 where we appear to have a central resistivity low.",False,98,99,,,,,"black shales, black shales",Broadhurst Formation,,"possibly, possibly"
722,a082940_c150-05 e47-1040 2009p_12150071_323,a082940_c150-05 e47-1040 2009p_12150071.json,82940,333,Partial Surrender,323,"potential, mineralisation","A detailed report on the survey operations is provided in appendix 2. An image of the VTEM data (channel 22, decay - 2.24 micro-seconds) is presented in Figures 3. Interpretation of the VTEM data focussed on identifying anomalies with the potential to reflect massive sulphide mineralisation irrespective of their geological setting. Priority was given to VTEM anomalies that persisted into the late time channels, had limited strike extent and a magnetic association reflecting the potential for pyrrhotite mineralisation. No significant anomalies were identified within the relinquished area.",False,322,324,,,"sulphide, pyrrhotite",,,,,"potential, mineralisation, potential, mineralisation, significant"
885,a086947_ed_text_2010s_14632912_1,a086947_ed_text_2010s_14632912.json,86947,34,Partial Surrender,1,high grade,"The project area covers the southern portion of the Woodie Woodie Manganese Corridor (WWMC); a north-south elongate domain of Archaean-Proterozoic sediments and mafic intrusions hosting numerous structurally and stratigraphically controlled Manganese deposits. The WWMC is on the eastern margin of the Hamersley Basin where the Archaean-Proterozoic Mt Bruce Supergroup is devoid of the Marra Mamba and Brockman Iron Formations which host numerous, large, high grade Iron Ore deposits to the south and west. The WWMC is bounded to the east by the Paterson Province a Proterozoic Mobile Belt hosting numerous structurally-controlled Au-Cu (Telfer), Cu (Nifty), U, PGE (Kintyre) deposits. Primary, epithermal mineralisation at Woodie Woodie is believed to have been Archaean in age, whereas secondary, supergene mineralisation is a much later Oligocene event.",False,1,1,,"Woodie Woodie, Hamersley Basin, Paterson Province, Telfer, Nifty, Woodie Woodie","Manganese, Manganese","Iron Ore deposits, PGE",sediments,"Mt Bruce Supergroup, Brockman Iron Formations","Archaean, Proterozoic, Archaean, Proterozoic, Proterozoic, Archaean, Oligocene","high grade, mineralisation, mineralisation"
