event_id,filename,sentence_idx,sentence_text,n_trigger_words,trigger_words,event_text,ORE_DEPOSIT,ROCK,MINERAL,STRAT,LOCATION,TIMESCALE,event_label
a077266_orabanda_ann_07_14475298_152,a077266_orabanda_ann_07_14475298.json,152,gold mineralisation occurs within and below a weathered profile developed over the entire stratigraphic package.,1,['mineralisation'],"the costs for capital lateral development include drilling, blasting, bogging, ground support and trucking, while the trucking costs associated with the operating lateral development has been include in the stope trucking costs. norton gold fields ltd scoping study enterprise project november 2007 49 gold mineralisation occurs within and below a weathered profile developed over the entire stratigraphic package. however several stratigraphic units are better hosts for economic deposits and form distinguishable styles of mineralisation.",[],[],"['gold', 'gold']",[],[],[],0
a077266_orabanda_ann_07_14475298_153,a077266_orabanda_ann_07_14475298.json,153,however several stratigraphic units are better hosts for economic deposits and form distinguishable styles of mineralisation.,1,['mineralisation'],"norton gold fields ltd scoping study enterprise project november 2007 49 gold mineralisation occurs within and below a weathered profile developed over the entire stratigraphic package. however several stratigraphic units are better hosts for economic deposits and form distinguishable styles of mineralisation. the mafic and ultramafic flows of the ~40 southwest dipping stratigraphy are the preferred hosts, with the majority of the mineralisation being associated with specific units of the layered sills (mt pleasant sill) and tholeiitic basalts (victorious and bent tree basalts).",[],['basalts'],"['gold', 'gold']",['bent tree basalts'],['southwest'],[],0
a077266_orabanda_ann_07_14475298_154,a077266_orabanda_ann_07_14475298.json,154,"the mafic and ultramafic flows of the ~40 southwest dipping stratigraphy are the preferred hosts, with the majority of the mineralisation being associated with specific units of the layered sills (mt pleasant sill) and tholeiitic basalts (victorious and bent tree basalts).",1,['mineralisation'],"gold mineralisation occurs within and below a weathered profile developed over the entire stratigraphic package. however several stratigraphic units are better hosts for economic deposits and form distinguishable styles of mineralisation. the mafic and ultramafic flows of the ~40 southwest dipping stratigraphy are the preferred hosts, with the majority of the mineralisation being associated with specific units of the layered sills (mt pleasant sill) and tholeiitic basalts (victorious and bent tree basalts). pleasant sill is differentiated and ranges from a peridotite to a dolerite in composition and texture.",[],"['basalts', 'peridotite', 'dolerite']",['gold'],['bent tree basalts'],['southwest'],[],0
a077266_orabanda_ann_07_14475298_158,a077266_orabanda_ann_07_14475298.json,158,the positioning of the mineralisation is governed by gold bearing structures associated with major north northeast trending faults which (black flag and royal standard faults) link the main regional northwest striking (zuleika shear and boulder lefroy fault) structural zones.,1,['mineralisation'],"the victorious basalt is a coarse to mediumgrained porphyritic, often pillowed basalt, which appears to be richer in iron and more likely to be mineralised than other rocks. likewise the bent tree basalt is iron rich, however it is aphyrric and is more massive in appearance, though individual flows units of coarser grained or pillowed basalt can be recognised. the positioning of the mineralisation is governed by gold bearing structures associated with major north northeast trending faults which (black flag and royal standard faults) link the main regional northwest striking (zuleika shear and boulder lefroy fault) structural zones. the result is a fracture system made up of conjugate and an echelon features in several different strike and dip orientations, which when intersecting form higher grade shoots.",[],"['basalt', 'basalt']","['iron', 'iron', 'gold']","['victorious basalt', 'bent tree basalt']","['black flag', 'boulder']",[],0
a077266_orabanda_ann_07_14475298_160,a077266_orabanda_ann_07_14475298.json,160,the style of mineralisation varies according to the ore deposit location within the regional geology.,1,['mineralisation'],"the positioning of the mineralisation is governed by gold bearing structures associated with major north northeast trending faults which (black flag and royal standard faults) link the main regional northwest striking (zuleika shear and boulder lefroy fault) structural zones. the result is a fracture system made up of conjugate and an echelon features in several different strike and dip orientations, which when intersecting form higher grade shoots. the style of mineralisation varies according to the ore deposit location within the regional geology. the depth of weathering varies according to lithological type, intensity of shearing and extent of erosion.",[],[],['gold'],[],"['black flag', 'boulder']",[],0
a077266_orabanda_ann_07_14475298_162,a077266_orabanda_ann_07_14475298.json,162,"preferential weathering and the development of oxide mineralisation has occurred over specific stratigraphic units, whilst within local rock units it is controlled by fractures and faults.",1,['mineralisation'],"the style of mineralisation varies according to the ore deposit location within the regional geology. the depth of weathering varies according to lithological type, intensity of shearing and extent of erosion. preferential weathering and the development of oxide mineralisation has occurred over specific stratigraphic units, whilst within local rock units it is controlled by fractures and faults. the depth of weathering is variable from 0 metres to 80 to 85m but can exceed 100m in places.",[],[],['oxide'],[],[],[],0
a077266_orabanda_ann_07_14475298_181,a077266_orabanda_ann_07_14475298.json,181,this project has massive potential.,1,['potential'],the model needs proving up. dave williams worked on it so we can prove it up. this project has massive potential. it can feed the paddington mill by itself in its last 11 months of minelife.,[],[],[],[],"['williams', 'paddington']",[],0
a077266_orabanda_ann_07_14475298_184,a077266_orabanda_ann_07_14475298.json,184,"in conclusion, the resulting economic outputs for enterprise indicate that when using the new parameters the project is actually encouraging and it would likely go cash positive when we apply a design to it.",1,['encouraging'],"it can feed the paddington mill by itself in its last 11 months of minelife. the 785, 50 deg au$750 oz shell also means that the project would pave the way for an underground mine too. in conclusion, the resulting economic outputs for enterprise indicate that when using the new parameters the project is actually encouraging and it would likely go cash positive when we apply a design to it. enterprise project is recommended to be moved into more detailed scoping or even prefeasibility stage.",[],[],[],[],['paddington'],[],0
a077266_orabanda_ann_07_14475298_198,a077266_orabanda_ann_07_14475298.json,198,"there is now a greater understanding of the potential of the boundary deposit, and drill programs are now planned and expected to commence in the 2008 report year.",1,['potential'],"geological codes have been normalised, filtered and reinterpreted. oblique sections at various angles have been plotted and hand drawn wireframes constructed. there is now a greater understanding of the potential of the boundary deposit, and drill programs are now planned and expected to commence in the 2008 report year. in addition to the boundary mine the review has brought to light other areas in m24 274 and m24 388 that we hope to test with our new interpretation in the 2008 report year.",[],[],[],[],[],[],0
a077266_orabanda_ann_07_14475298_212,a077266_orabanda_ann_07_14475298.json,212,"remnant sleeping beauty mineralisation includes a narrow steeply dipping, near surface oxide zone to the east of the existing pit, and deeper and more complex mostly transitional mineralisation beneath the existing pit.",2,"['mineralisation', 'mineralisation']","geology sleeping beauty is hosted within the victorious basalt which is a porphyritic, pillowed basalt with plagioclase phenocrysts being the most distinctive feature of the rock. individual flow units have also been recognized in the unit, the total thickness of the basalt is about 450m. remnant sleeping beauty mineralisation includes a narrow steeply dipping, near surface oxide zone to the east of the existing pit, and deeper and more complex mostly transitional mineralisation beneath the existing pit. the sleeping beauty structure trends 070 with steep 80 n dip and a 90 spur lode.",['lode'],"['basalt', 'basalt']","['plagioclase', 'oxide']",['victorious basalt'],[],[],0
a077266_orabanda_ann_07_14475298_216,a077266_orabanda_ann_07_14475298.json,216,placer dome asia pacific optimisations a 2004 study investigated potential for oxide mineralisation west of the existing pit to host a small open pit.,2,"['potential', 'mineralisation']","the alteration style consists of intense bleaching within the porphyritic basalt. the gold mineralization is hosted within a veined shear structure and contains associated pyrite, pyrrhotite, arsenopyrite, sphalerite, galena and chalcopyrite. placer dome asia pacific optimisations a 2004 study investigated potential for oxide mineralisation west of the existing pit to host a small open pit. an ordinary kriged model was created and first pass whittle optimisations were conducted.",[],['basalt'],"['gold', 'pyrite', 'pyrrhotite', 'arsenopyrite', 'sphalerite', 'chalcopyrite', 'oxide']",[],['galena'],[],0
a077266_orabanda_ann_07_14475298_218,a077266_orabanda_ann_07_14475298.json,218,optimisation results suggested the western mineralisation is unlikely to host a viable pit.,1,['mineralisation'],"placer dome asia pacific optimisations a 2004 study investigated potential for oxide mineralisation west of the existing pit to host a small open pit. an ordinary kriged model was created and first pass whittle optimisations were conducted. optimisation results suggested the western mineralisation is unlikely to host a viable pit. mineralisation beneath the existing pit appears relatively complex, and a more detailed geological, engineering and metallurgical review would be required to assess its potential.",[],[],['oxide'],[],[],[],0
a077266_orabanda_ann_07_14475298_219,a077266_orabanda_ann_07_14475298.json,219,"mineralisation beneath the existing pit appears relatively complex, and a more detailed geological, engineering and metallurgical review would be required to assess its potential.",2,"['mineralisation', 'potential']","an ordinary kriged model was created and first pass whittle optimisations were conducted. optimisation results suggested the western mineralisation is unlikely to host a viable pit. mineralisation beneath the existing pit appears relatively complex, and a more detailed geological, engineering and metallurgical review would be required to assess its potential. ora banda project 20062007 16 in april 2005, placer continued the resource work and undertook further resource estimation and pit optimization studies.",[],[],[],[],['ora banda'],[],0
a077266_orabanda_ann_07_14475298_224,a077266_orabanda_ann_07_14475298.json,224,"base case and sensitivity optimisations mine the oxide mineralisation along strike of the existing pit, but do not deepen it.",1,['mineralisation'],"optimisations assumed treatment through paddington mill and mining by a 777 dry hire fleet. no allowance was made for any capital costs that may apply. base case and sensitivity optimisations mine the oxide mineralisation along strike of the existing pit, but do not deepen it. optimisation results suggest that at current economic conditions, the currently drilled deeper mineralisation project is unlikely to provide a viable reserve.",[],[],['oxide'],[],['paddington'],[],0
a077266_orabanda_ann_07_14475298_225,a077266_orabanda_ann_07_14475298.json,225,"optimisation results suggest that at current economic conditions, the currently drilled deeper mineralisation project is unlikely to provide a viable reserve.",1,['mineralisation'],"no allowance was made for any capital costs that may apply. base case and sensitivity optimisations mine the oxide mineralisation along strike of the existing pit, but do not deepen it. optimisation results suggest that at current economic conditions, the currently drilled deeper mineralisation project is unlikely to provide a viable reserve. as a consequence of the rising gold price, paddington gold will review the sleeping beauty geological model and consider undertaking new optimization studies subject to staff availability.",[],[],"['oxide', 'gold', 'gold']",[],['paddington'],[],0
a077266_orabanda_ann_07_14475298_226,a077266_orabanda_ann_07_14475298.json,226,"as a consequence of the rising gold price, paddington gold will review the sleeping beauty geological model and consider undertaking new optimization studies subject to staff availability.",1,['rising'],"base case and sensitivity optimisations mine the oxide mineralisation along strike of the existing pit, but do not deepen it. optimisation results suggest that at current economic conditions, the currently drilled deeper mineralisation project is unlikely to provide a viable reserve. as a consequence of the rising gold price, paddington gold will review the sleeping beauty geological model and consider undertaking new optimization studies subject to staff availability. the costs associated with processing the deposit are largely determined prior to applying the fleet type (see appendix i for a summarised cost break down) however, a pcaf must also be applied to the final processing cost dependent upon the fleet type used.",[],[],"['oxide', 'gold', 'gold']",[],['paddington'],[],0
a077266_orabanda_ann_07_14475298_239,a077266_orabanda_ann_07_14475298.json,239,a potential issue with the position of the raw is the increased horizontal development and longer lead time until the raw is ready for full use.,1,['potential'],"all of these airways will intake exhaust from the pit at the 240rl, the main decline and the escapeway drives on the northern side of the pit, with the fan at the top of the exhaust rise located on the south side of the pit. positioning the return airways (raw) on the opposite side of the deposit to the decline will allow the airflow to be controlled far better using regulators, reduce the need for long runs of secondary ventilation and reduce contamination of fresh air. a potential issue with the position of the raw is the increased horizontal development and longer lead time until the raw is ready for full use. to mitigate this longer lead time it is envisaged that the escapeway will be used as the exhaust airways, switching to fresh air intake once the raw is up and running.",[],[],"['lead', 'lead']",[],['long'],[],0
a077266_orabanda_ann_07_14475298_255,a077266_orabanda_ann_07_14475298.json,255,"work involved in the project review comprised data compilation, with geological and geophysical interpretation and appraisal to establish exploration potential across the lease area.",1,['potential'],"the sale price was set at au$850 oz and has been included at the time of stope production in the case of development ore for simplicity. barrick kanowna (the lease operator up to 24 aug 2007 before management changed to paddington gold mine pty limited) reports that a review of the ora banda project took place during the reporting period as part of the regional divestment project. work involved in the project review comprised data compilation, with geological and geophysical interpretation and appraisal to establish exploration potential across the lease area. the costs associated with mining the deposit were dependent upon fleet types.",[],[],[],[],"['kanowna', 'paddington gold mine', 'ora banda']",[],0
a077266_orabanda_ann_07_14475298_269,a077266_orabanda_ann_07_14475298.json,269,"although feasible to create a more smu representative block model with dimensions altered to 10x10x5, this was not done as detail may have been lost and possible grade smearing may have resulted in the finely detailed mineralised areas due to re blocking.",1,['possible'],"the script was created to: resolve any absent geological or physical values remove unnecessary geological flags or attributes create an ore tons field based on rock type and grade bring the jorc numerical classifications used in the model into line with current day generally accepted conventions (measured =1, indicated=2, inferred=3) create rock types to distinguish ore from waste within whittle. in this case the jorc field from the resource model was used create bulk tons for each block create metal content for each block (where applicable) this process created a block model entmar01_whitmod.dm that could be used for the whittle optimizations. although feasible to create a more smu representative block model with dimensions altered to 10x10x5, this was not done as detail may have been lost and possible grade smearing may have resulted in the finely detailed mineralised areas due to re blocking. as the study is only aimed at a scoping level, it was determined that it was best to leave the parent cell sizes at their original dimensions; should the project advance into a higher level of study it is recommended that the model be re blocked by a competent resource geologist to a more mining feasible smu size of 5x5x2.5.",[],[],[],[],[],[],0
a077266_orabanda_ann_07_14475298_289,a077266_orabanda_ann_07_14475298.json,289,norton gold fields ltd scoping study enterprise project november 2007 2 due to the small difference in mining widths it was only possible to design two stages.,1,['possible'],this brought the scheduled case discounted dcf to ~au$16.7m and mitigated the stripping issue. the output obtained from the resulting second scheduled pushback run is displayed over the following page. norton gold fields ltd scoping study enterprise project november 2007 2 due to the small difference in mining widths it was only possible to design two stages. the first stage was based on shell 7 and final pit shell would be based on shell 22; shell 22 was selected to base a design from as although not the optimal best case dcf shell (#17) it provided an extended 2 years additional mine life for a small sacrifice in cash flow.,[],[],['gold'],[],[],[],0
a077266_orabanda_ann_07_14475298_296,a077266_orabanda_ann_07_14475298.json,296,"further detailed review needs to take place during the feasibility study to help smooth the strip ratio, with the possible addition of a second fleet to strip as much of both stages as possible in year 0.",2,"['possible', 'possible']","the optimised pit shells were used to produce a preliminary production schedule, with the aim being to deliver a constant 2 million tonnes to the mill per annum the whittle milawa algorithm (balanced mode) was used to determine the optimum extraction sequence of the stage 1 and 2 designs using a total 9,000,000tpa movement constraint. this process revealed the impact of stripping on the project, with boom or bust years resulting. further detailed review needs to take place during the feasibility study to help smooth the strip ratio, with the possible addition of a second fleet to strip as much of both stages as possible in year 0. a subsequent review of the expected discount rate and further more detailed scheduling during the feasibility stage will see the discounted cash flow move closer to this mark.",[],[],[],[],[],[],0
a077266_orabanda_ann_07_14475298_303,a077266_orabanda_ann_07_14475298.json,303,"initial work with the block model and preliminary designs indicates a potential economic underground mineable deposit of around 1.9mt at 3.9g t; by applying approximate ore losses of 15% and dilution of 30% the final rough figure is 1.96mt at 2.98g t giving 187,517 oz of gold.",1,['potential'],"by mining selectively with this method, ground support can be greatly improved, increasing recovery in high grade areas. this will also allow the ore to be followed a bit more closely, reducing dilution, and appears the best fit to this project. initial work with the block model and preliminary designs indicates a potential economic underground mineable deposit of around 1.9mt at 3.9g t; by applying approximate ore losses of 15% and dilution of 30% the final rough figure is 1.96mt at 2.98g t giving 187,517 oz of gold. the figures reported here are based on an underground cut off grade in the range of 2.5 to 3g t.",[],[],['gold'],[],[],[],0
a077266_orabanda_ann_07_14475298_305,a077266_orabanda_ann_07_14475298.json,305,"the values for ore losses and dilution have been estimated taking into account the fact that there is potential sterilisation of ore due to mineral deposit shape and dimensions and mining equipment limitations, with very similar issues more than likely leading to dilution.",1,['potential'],"initial work with the block model and preliminary designs indicates a potential economic underground mineable deposit of around 1.9mt at 3.9g t; by applying approximate ore losses of 15% and dilution of 30% the final rough figure is 1.96mt at 2.98g t giving 187,517 oz of gold. the figures reported here are based on an underground cut off grade in the range of 2.5 to 3g t. the values for ore losses and dilution have been estimated taking into account the fact that there is potential sterilisation of ore due to mineral deposit shape and dimensions and mining equipment limitations, with very similar issues more than likely leading to dilution. further studies, with more detailed underground designs, could lead to these figures being improved or changed.",[],[],"['gold', 'lead']",[],[],[],0
a077266_orabanda_ann_07_14475298_319,a077266_orabanda_ann_07_14475298.json,319,"this limits the level of study that can be applied as well as disallowing a reserve statement to made finally, an indication on the strategy of norton gold fields ltd in relation to other future underground projects would assist in the costing of the potential enterprise underground mine.",1,['potential'],"definitive metallurgical bench testing needs to take place to determine the final mill recovery that can be applied to the project. the use of inferred material on which to base a pit design. this limits the level of study that can be applied as well as disallowing a reserve statement to made finally, an indication on the strategy of norton gold fields ltd in relation to other future underground projects would assist in the costing of the potential enterprise underground mine. if enterprise is expected to be an isolated underground project, more focus will be applied to investigating contractor mining options which will reduce capital expenditure on equipment but increase operating costs; conversely if there are multiple potential underground projects the purchase of new equipment might be warranted, and again investigated in further detail during the feasibility phase of the project.",[],[],['gold'],[],[],[],0
a077266_orabanda_ann_07_14475298_320,a077266_orabanda_ann_07_14475298.json,320,"if enterprise is expected to be an isolated underground project, more focus will be applied to investigating contractor mining options which will reduce capital expenditure on equipment but increase operating costs; conversely if there are multiple potential underground projects the purchase of new equipment might be warranted, and again investigated in further detail during the feasibility phase of the project.",1,['potential'],"the use of inferred material on which to base a pit design. this limits the level of study that can be applied as well as disallowing a reserve statement to made finally, an indication on the strategy of norton gold fields ltd in relation to other future underground projects would assist in the costing of the potential enterprise underground mine. if enterprise is expected to be an isolated underground project, more focus will be applied to investigating contractor mining options which will reduce capital expenditure on equipment but increase operating costs; conversely if there are multiple potential underground projects the purchase of new equipment might be warranted, and again investigated in further detail during the feasibility phase of the project. norton gold fields ltd scoping study enterprise project november 2007 8.",[],[],"['gold', 'gold']",[],[],[],0
a077266_orabanda_ann_07_14475298_343,a077266_orabanda_ann_07_14475298.json,343,"the aim of the design was to run as deep as possible with a double lane ramp, keep the pit entry on the northern waste dump side and provide ramp sections that could be merged at strategic points with stage 2 of the design.",1,['possible'],"this would be an important addition to the mill as preliminary range studies indicated that along with strip ratios the project was sensitive to mill recoveries. stage 1 is based on the whittle pit shell number 7 from the scheduled case optimization. the aim of the design was to run as deep as possible with a double lane ramp, keep the pit entry on the northern waste dump side and provide ramp sections that could be merged at strategic points with stage 2 of the design. the design for stage 1 is shown below.",[],[],[],[],[],[],0
a077266_orabanda_ann_07_14475298_355,a077266_orabanda_ann_07_14475298.json,355,information pertaining to capital cost expenditure has been largely sourced from equipment suppliers using current day prices; however when not possible capital costs have been estimated using a combination of resource specific mining experience and comparative wa gold projects that existed on file.,1,['possible'],"the processing and selling costs have been taken from the open cut section of this report. included in the processing costs are the fixed admin and ore transport from mine to mill costs with all royalties and marking costs within the selling costs. information pertaining to capital cost expenditure has been largely sourced from equipment suppliers using current day prices; however when not possible capital costs have been estimated using a combination of resource specific mining experience and comparative wa gold projects that existed on file. capital costs have been tailored towards the purchase of second hand equipment capable of completing the job, keeping upfront costs low.",[],[],['gold'],[],[],[],0
a077266_orabanda_ann_07_14475298_357,a077266_orabanda_ann_07_14475298.json,357,an obvious match to the current 5 year mine life the possible downside in purchasing a fleet of second hand machines is that in doing so their re use in future projects may be limited.,1,['possible'],"information pertaining to capital cost expenditure has been largely sourced from equipment suppliers using current day prices; however when not possible capital costs have been estimated using a combination of resource specific mining experience and comparative wa gold projects that existed on file. capital costs have been tailored towards the purchase of second hand equipment capable of completing the job, keeping upfront costs low. an obvious match to the current 5 year mine life the possible downside in purchasing a fleet of second hand machines is that in doing so their re use in future projects may be limited. purchasing new equipment should be considered if there are additional underground projects currently being planned.",[],[],['gold'],[],[],[],0
a077266_orabanda_ann_07_14475298_365,a077266_orabanda_ann_07_14475298.json,365,"where possible, drill holes should extend up between ore drives on above levels to aid in recovery although in some cases holes will have to be drilled horizontal from floor level on both sides of the drive.",1,['possible'],"the block model has a wide range of sub blocked dimensions to better model the deposit, however this sub celling surrounding the ore zones resulted in the need to create a wireframe based on cross sections every 15m, and using an in situ cut off grade of 3g t. the dimensions of the stopes will be 20m vertically, the distance between ore drive centrelines (and hence stope widths) ranges from 10 to 15m, with the upholes drilled from the lower level. where possible, drill holes should extend up between ore drives on above levels to aid in recovery although in some cases holes will have to be drilled horizontal from floor level on both sides of the drive. slot drives at the end of each ore drive would increase the ease in which the stope could begin, especially in the case where stopes need the horizontal floor holes.",[],[],[],[],[],[],0
a077266_orabanda_ann_07_14475298_403,a077266_orabanda_ann_07_14475298.json,403,again the mineralisation is structurally hosted on mostly 060 to 090 trends with some influence from 020 faults as well as being statigraphically controlled in a northwesterly direction.,1,['mineralisation'],"the southwesterly trending faults are commonly intruded by basaltic and doleritic dykes of proterozic age. the ora banda area includes oxide and sulphide resources located within approximately 5 kms of the abandoned ora banda mill, these include boundary, enterprise, gimlet south, nazzaris, sleeping beauty, slippery gimlet and whitehaven north. again the mineralisation is structurally hosted on mostly 060 to 090 trends with some influence from 020 faults as well as being statigraphically controlled in a northwesterly direction. the regional geology of the area is illustrated in figure 4 using dir published data.",[],['basaltic'],"['oxide', 'sulphide']",[],"['ora banda', 'ora banda']",[],0
a077266_orabanda_ann_07_14475298_510,a077266_orabanda_ann_07_14475298.json,510,"all development has been limited to a maximum gradient of 1 in 7, with the access drives preferentially sloping up (although in some cases this has not always been possible).",1,['possible'],"the main access to the deposit will be in the form of a decline with the portal situated in the open pit. the decline will be located on the northern side of the stoping area with level access drives linking the decline to the ore drives, an escapeway network also sits off the decline access drives for secondary egress. all development has been limited to a maximum gradient of 1 in 7, with the access drives preferentially sloping up (although in some cases this has not always been possible). lower quartile solutions (lqs) has been commissioned by mr. ian copeland of norton gold fields ltd (ngf) to perform: 1.",[],[],['gold'],[],[],[],0
a077266_orabanda_ann_07_14475298_512,a077266_orabanda_ann_07_14475298.json,512,"pit optimisations on a range of potential mining targets localized within the kalgoorlie goldfields region, in wa australia.",1,['potential'],"all development has been limited to a maximum gradient of 1 in 7, with the access drives preferentially sloping up (although in some cases this has not always been possible). lower quartile solutions (lqs) has been commissioned by mr. ian copeland of norton gold fields ltd (ngf) to perform: 1. pit optimisations on a range of potential mining targets localized within the kalgoorlie goldfields region, in wa australia. a resource estimation and review of the mount pleasant area, located approximately 33kms north west of kalgoorlie, wa australia.",[],[],['gold'],[],"['kalgoorlie', 'goldfields', 'australia', 'kalgoorlie', 'australia']",[],0
a077266_orabanda_ann_07_14475298_515,a077266_orabanda_ann_07_14475298.json,515,"this report will focus on the pit optimisation and subsequent first pass design performed on the potential mining target of enterprise, and is intended to be used in conjunction with the attached spreadsheet enterprise study whittle output september 2007.xls for internal review only.",1,['potential'],"a resource estimation and review of the mount pleasant area, located approximately 33kms north west of kalgoorlie, wa australia. figure 1: location of the majority of goldfields area(s) covered in the total review. this report will focus on the pit optimisation and subsequent first pass design performed on the potential mining target of enterprise, and is intended to be used in conjunction with the attached spreadsheet enterprise study whittle output september 2007.xls for internal review only. the purpose of this study is therefore to provide output and analysis of the whittle optimisation runs using the relevant block models and more aggressive optimisation parameters supplied by ngf to help their mine planning staff identify if the potential mining target in question merits further review or if it should be re prioritised for review at a later date.",[],[],[],[],"['kalgoorlie', 'australia', 'goldfields']",[],0
a077266_orabanda_ann_07_14475298_516,a077266_orabanda_ann_07_14475298.json,516,the purpose of this study is therefore to provide output and analysis of the whittle optimisation runs using the relevant block models and more aggressive optimisation parameters supplied by ngf to help their mine planning staff identify if the potential mining target in question merits further review or if it should be re prioritised for review at a later date.,1,['potential'],"figure 1: location of the majority of goldfields area(s) covered in the total review. this report will focus on the pit optimisation and subsequent first pass design performed on the potential mining target of enterprise, and is intended to be used in conjunction with the attached spreadsheet enterprise study whittle output september 2007.xls for internal review only. the purpose of this study is therefore to provide output and analysis of the whittle optimisation runs using the relevant block models and more aggressive optimisation parameters supplied by ngf to help their mine planning staff identify if the potential mining target in question merits further review or if it should be re prioritised for review at a later date. norton gold fields ltd enterprise optimisation study short report.",[],[],['gold'],[],['goldfields'],[],0
a077266_orabanda_ann_07_14475298_530,a077266_orabanda_ann_07_14475298.json,530,"their report, attached as appendix 1 focused on the pit optimisation and subsequent first pass design performed on the potential mining target of enterprise.",1,['potential'],"the enterprise pit and resource is located on mining lease 24 170 which is situated approximately 29kms northwest of the paddington gold mine in the ora banda area. optimisation studies in september 2007, lower quartile solutions (lqs) were commissioned to further the enterprise resource studies. their report, attached as appendix 1 focused on the pit optimisation and subsequent first pass design performed on the potential mining target of enterprise. the purpose of this study was to provide output and analysis of the whittle optimisation runs using the relevant block models and more aggressive optimisation parameters supplied by norton gold fields to help their mine planning staff identify if the potential mining target in question merits further review or if it should be reprioritised for review at a later the optimisation studies concluded with the following recommendations that should be taken into account should the decision to progress further with the study be made; 1.",[],[],['gold'],[],"['paddington gold mine', 'ora banda']",[],0
a077266_orabanda_ann_07_14475298_531,a077266_orabanda_ann_07_14475298.json,531,the purpose of this study was to provide output and analysis of the whittle optimisation runs using the relevant block models and more aggressive optimisation parameters supplied by norton gold fields to help their mine planning staff identify if the potential mining target in question merits further review or if it should be reprioritised for review at a later the optimisation studies concluded with the following recommendations that should be taken into account should the decision to progress further with the study be made; 1.,1,['potential'],"optimisation studies in september 2007, lower quartile solutions (lqs) were commissioned to further the enterprise resource studies. their report, attached as appendix 1 focused on the pit optimisation and subsequent first pass design performed on the potential mining target of enterprise. the purpose of this study was to provide output and analysis of the whittle optimisation runs using the relevant block models and more aggressive optimisation parameters supplied by norton gold fields to help their mine planning staff identify if the potential mining target in question merits further review or if it should be reprioritised for review at a later the optimisation studies concluded with the following recommendations that should be taken into account should the decision to progress further with the study be made; 1. the project has a big step change in range studies.",[],[],['gold'],[],[],[],0
a077266_orabanda_ann_07_14475298_539,a077266_orabanda_ann_07_14475298.json,539,this project has massive potential.,1,['potential'],the model needs proving up. dave williams worked on it so we can prove it up. this project has massive potential. it can feed the paddington mill by itself in its last 11 months of minelife.,[],[],[],[],"['williams', 'paddington']",[],0
a077266_orabanda_ann_07_14475298_542,a077266_orabanda_ann_07_14475298.json,542,"ora banda project 20062007 17 in conclusion, the resulting economic outputs for enterprise indicate that when using the new parameters the project is actually encouraging and it would likely go cash positive when we apply a design to it.",1,['encouraging'],"it can feed the paddington mill by itself in its last 11 months of minelife. the 785, 50 deg au$750 oz shell also means that the project would pave the way for an underground mine too. ora banda project 20062007 17 in conclusion, the resulting economic outputs for enterprise indicate that when using the new parameters the project is actually encouraging and it would likely go cash positive when we apply a design to it. the enterprise project is recommended to be moved into more detailed scoping or even prefeasibility.",[],[],[],[],"['paddington', 'ora banda']",[],0
a077266_orabanda_ann_07_14475298_547,a077266_orabanda_ann_07_14475298.json,547,the results of studies into both the open cut and underground potential of the enterprise project show promise and warrant further investigation in the form of a feasibility study.,1,['potential'],"in november 2007, lower quartile solutions was commissioned to perform a scoping level study for the enterprise project. the study uses the last best validated resource model, and is aimed at determining the viability of developing an open pit mine and subsequent underground operation on the enterprise deposit using the last best validated model and applying updated parameters and costs with an outlook of providing a viable long term mining mill feed option. the results of studies into both the open cut and underground potential of the enterprise project show promise and warrant further investigation in the form of a feasibility study. at the time of reporting, paddington gold staff was discussing the results of the scoping study with lqs.",[],[],['gold'],[],"['long', 'paddington']",[],0
a077266_orabanda_ann_07_14475298_562,a077266_orabanda_ann_07_14475298.json,562,"initial work with the block model and preliminary designs indicate a potential economic underground mineable deposit of around 1.9mt at 3.9g t; by applying approximate ore losses of 15% and dilution of 30% the final rough figure is 1.96mt at 2.98g t giving 187,517 oz of gold.",1,['potential'],"refuge chambers: refuge chambers could be built in to the escapeway network as it will be completely in fresh air, alternately mobile refuge chambers could be used. norton gold fields ltd scoping study enterprise project november 2007 43 initial work with the block model and preliminary designs indicate a potential economic underground mineable deposit of around 1.9mt at 3.9g t; by applying approximate ore losses of 15% and dilution of 30% the final rough figure is 1.96mt at 2.98g t giving 187,517 oz of gold. the figures reported here are based on an underground cut off grade in the range of 2.5 to 3g t.",[],[],"['gold', 'gold']",[],[],[],0
a077266_orabanda_ann_07_14475298_564,a077266_orabanda_ann_07_14475298.json,564,"the values for ore losses and dilution have been estimated taking into account the fact that there is potential sterilisation of ore due to mineral deposit shape and dimensions and mining equipment limitations, with very similar issues more than likely leading to dilution.",1,['potential'],"initial work with the block model and preliminary designs indicate a potential economic underground mineable deposit of around 1.9mt at 3.9g t; by applying approximate ore losses of 15% and dilution of 30% the final rough figure is 1.96mt at 2.98g t giving 187,517 oz of gold. the figures reported here are based on an underground cut off grade in the range of 2.5 to 3g t. the values for ore losses and dilution have been estimated taking into account the fact that there is potential sterilisation of ore due to mineral deposit shape and dimensions and mining equipment limitations, with very similar issues more than likely leading to dilution. further studies, with more detailed underground designs, could lead to these figures being improved or changed.",[],[],"['gold', 'lead']",[],[],[],0
