event_id,filename,sentence_idx,sentence_text,n_trigger_words,trigger_words_in_sentence,trigger_words_in_event,event_text,ORE_DEPOSIT,ROCK,MINERAL,STRAT,LOCATION,TIMESCALE,event_label,reviewed,Near Miss Event,Key trigger phrase
a078955_c32_1993_2008a_14604249_844,a078955_c32_1993_2008a_14604249.json,844,this point suggests that conditions were generally not favourable to positive artefact identification within the confines of the designated survey area.,1,['favourable'],['favourable'],"specific access tracks that are proposed to be created or modified in association with the proposed drilling were not identified to the archaeologists, and so the focus of the survey was specific to the flagged routes. however, the particular locations may not provide an accurate assessment of the cultural resources of the wider area given the limited total survey area, very low ground surface visibility, and gently sloping, colluvial nature of the terrain that collectively obscures and or facilitates movement of cultural resources features. the original context of any archaeological material is likely to have been severely modified as a result of geomorphic processes. this point suggests that conditions were generally not favourable to positive artefact identification within the confines of the designated survey area. also, areas of more stable, sedimentation processes, such as the lower lying alluvial terraces benches, are likely to contain additional, un identified sub surface material. these specific survey conditions justify the management recommendations outlined below.",[],[],[],[],[],[],0,False,,
a078955_c32_1993_2008a_14604249_868,a078955_c32_1993_2008a_14604249.json,868,broad vegetation descriptions were recorded where distinct changes in vegetation composition and structure occurred.,1,['broad'],['broad'],"the survey comprised a four day effort by two qualified botanists to ground truth the entire length of proposed drill lines to record identifiable changes in vegetation type and collect voucher specimens for rare flora recorded; september 2007. the field survey involved two qualified botanists, dr darren brearley & dr jerome bull, ground truthing the entire length of the proposed disturbance area (5 m wide drill lines, plus a 20 m section of surrounding bushland on either side) on a grid like pattern. the following criteria were assessed: a) the location and distribution of drf, priority flora and other significant flora; b) vegetation condition, using a recognised rating system; and c) major vegetation types were described on the basis of dominant plant taxa within each stratum. broad vegetation descriptions were recorded where distinct changes in vegetation composition and structure occurred. description of vegetation structure follows the height, life form and density classes of muir (1977, see appendix 1). this is largely a structural classification suitable for broader scale mapping, but taking all ecologically significant strata into account.",[],[],[],[],[],[],0,False,,
a078955_c32_1993_2008a_14604249_876,a078955_c32_1993_2008a_14604249.json,876,"they are more likely in areas with broad valleys and major creeks or rivers, and where granite bedrock is exposed in large domes or hills.",1,['broad'],['broad'],"nomenclature follows paczkowska and chapman (2000) and the western australian herbarium. major artefact scatters (1000 pieces+) will occur within a radius of about 500m, but not closer that 100m , of reliable and long lasting water sources, such as soaks, springs, swamps, and deep river pools. major artefact scatters will be situated on open and flat or slightly sloping ground in clearings. they are more likely in areas with broad valleys and major creeks or rivers, and where granite bedrock is exposed in large domes or hills. medium sized artefact scatters (100s of pieces) will not be numerous but may occur at a variety of locations, especially near seasonal water sources such as creeks, swamps, soaks, and possibly near granite outcrops where these contain gnamma holes or soaks. they will occur close to water sources, probably within 200m.",[],"['granite', 'bedrock', 'granite']",[],['deep river'],['long'],[],0,False,,
a078955_c32_1993_2008a_14604249_886,a078955_c32_1993_2008a_14604249.json,886,"quarries will also occur where quarry veins and seams are exposed in granite domes or outcrop, but most granite exposures will not host quartz outcrops and will not be potential quarry sites.",1,['potential'],['potential'],"they will occur on a wide range of landforms and will not be tied to water sources. quarries for stone to manufacture flaked stone tools will be uncommon. they will be found at outcrops of fine grained silicified dolerite, but most dolerite outcrops will not contain quarries. quarries will also occur where quarry veins and seams are exposed in granite domes or outcrop, but most granite exposures will not host quartz outcrops and will not be potential quarry sites. stone arrangements may be expected on a small number of the granite domes, particularly in locations near ephemeral water sources that are remote from major campsites. lizard traps can be expected on some granite domes, especially those where water was available nearby, either from gnamma holes or depressions in the rock or from seasonal creeks.",[],"['dolerite', 'dolerite', 'granite', 'granite', 'granite', 'granite']",['quartz'],[],[],[],0,False,,
a078955_c32_1993_2008a_14604249_895,a078955_c32_1993_2008a_14604249.json,895,"for this reason, such sites are more likely to exist in clearings than in broad valleys.",1,['broad'],['broad'],"they are only likely to exist in protected overhands or rock shelters. scarred or marked trees will be uncommon. they are more likely to occur in woodland than forest, and likely to be marri trees rather than jarrah or wandoo trees. for this reason, such sites are more likely to exist in clearings than in broad valleys. other other sites reported for the region, such as ochre quarries and grinding grooves are rare. burial sites are known to exist in the region.",[],[],[],[],[],[],0,False,,
a078955_c32_1993_2008a_14604249_909,a078955_c32_1993_2008a_14604249.json,909,these accounts described the agricultural potential as favourable and subsequently the first farmers and pastoralists arrived in the collie district by the early 1880s.,2,"['potential', 'favourable']","['potential', 'favourable', 'broad']","ethno historical accounts also provide some indication that groups used the inland, forested areas as part of the generalized seasonal pattern, using these areas more intensely in the winter months (c.f. european settlement in the region began with an exploration of the collie and preston rivers in 1829, led by lt. surgeon alexander collie and lt. preston, and continued with further explorations up the collie river by john septimus roe. these accounts described the agricultural potential as favourable and subsequently the first farmers and pastoralists arrived in the collie district by the early 1880s. the discovery of coal deposits in the early 1880s resulted in early prospecting before an influx to the newly opened coalfields in the late 1890s. the european occupation of areas by europeans remained relatively marginal, given the focus on the broad, open valleys of the coastal plain and eastern wheat belts.",[],['coal'],[],[],"['collie', 'preston', 'collie', 'preston', 'collie', 'collie']",[],0,False,,
a078955_c32_1993_2008a_14604249_917,a078955_c32_1993_2008a_14604249.json,917,"for this project area, the regional models suggest that this type of upland, open woodland environment to be characterized by an extensive archaeological signature comprised of small, un structured artefact assemblages dominated by amorphous quartz artefacts.",1,['extensive'],['extensive'],"researchers have described the movement of groups of people through territorial boundaries on a seasonal basis following identifiable roads, or pads, along rivers and connected swamps and wetlands (c.f hammond 1933). in sum, archaeological models suggest that the area encompassing the project area was part of a seasonal settlement subsistence pattern focused on winter occupation, and with an overall (perceived) scarcity of food resources, lack of surface water (at least seasonally), and limited ethno historical accounts of past human use (c.f. hallam 1975; anderson 1984), it has been characterized as a marginal area of occupation. for this project area, the regional models suggest that this type of upland, open woodland environment to be characterized by an extensive archaeological signature comprised of small, un structured artefact assemblages dominated by amorphous quartz artefacts. however, these environments are characterized by low ground surface visibility and have not been studied to any great extent. regional models are very general and ignore much of the variation in landform systems, past methods of resource utilization (such as fire) that involved environmental management manipulation, and also social processes of movement, trade and ceremony.",[],[],['quartz'],[],[],[],0,False,,
a078955_c32_1993_2008a_14604249_926,a078955_c32_1993_2008a_14604249.json,926,"in south western australia, regional archaeological models indicate a late holocene settlement subsistence patterns based on broad environmental zones, that compares and contrasts the associated archaeological signatures (e.g.",1,['broad'],['broad'],"excavations at the limestone cave, devils lair, remains one of the longest sequences of human occupation at a single locality in australia, with a rich archaeological assemblage that includes flaked stone artefacts, bone (animal and human) and ornaments (bone pendants, beads) (dortch 1974; 1976). there is evidence that the site was occupied as early as 50,000 years before present (turney et al 2001), with occupation horizons dating to 12,000 years ago, when the cave entrance was blocked by natural processes. a review of previous archaeological investigations (albeit limited) in the wider area confirm this generalized expectation. in south western australia, regional archaeological models indicate a late holocene settlement subsistence patterns based on broad environmental zones, that compares and contrasts the associated archaeological signatures (e.g. anderson (1984) compared and contrasted the available archaeological site data for the three environmental zones of the swan coastal plain, the darling range and darling plateau. the results indicate that site density of the swan coastal plain was three to six times as great as that estimated for the darling ranges and plateau, particularly in those areas of the swan coastal plain containing alluvial deposits (anderson 1984:34).",['alluvial deposits'],['limestone'],[],[],"['australia', 'western australia']",['holocene'],0,False,,
a078955_c32_1993_2008a_14604249_944,a078955_c32_1993_2008a_14604249.json,944,"a total of 264 archaeological sites features were located characterized largely by stone artefact scatters of quartz, with over 90% of the finds comprised of small, extensive scatters (less than 50 artefacts).",1,['extensive'],"['extensive', 'extensive']","the sites central location within close proximity to different ecological zones and the wide array of abundant local resources may account for the sites relatively long history of occupation. a work area clearance aboriginal heritage survey for proposed drill lines at hunt block, wilga, western australia. _ 34 to the north of the proposed development area, pearce (1981) conducted an archaeological assessment of some 280 square kilometres of the darling plateau encompassing a transport corridor between and boddington and collie. a total of 264 archaeological sites features were located characterized largely by stone artefact scatters of quartz, with over 90% of the finds comprised of small, extensive scatters (less than 50 artefacts). pearce (1981) noted that the largest sites were located on silty, sandy or gravel soils near creeks and swamps, with the majority of the smaller sites located on lateritic or sandy slopes within the gently sloping valleys. as a result of his extensive surveys in the area, pearce (1984) concluded that this type of environmental configuration did not sustain intensive use occupation, and was more likely to represent an area comprised of small groups engaged in logistical forays or specialized tasks.",[],['gravel'],['quartz'],[],"['long', 'wilga', 'western australia', 'boddington', 'collie']",[],0,False,,
a078955_c32_1993_2008a_14604249_1020,a078955_c32_1993_2008a_14604249.json,1020,"the plateau is capped by extensive lateritic duricrust, overlying the archaean granite and metamorphic rocks (beard 1990:80).",1,['extensive'],['extensive'],"the area lies within the south west botanical province and within the jarrah forest bio region. the underlying geology of this region (known as the yilgarn block) consists of precambrian rocks, consisting mainly of granite and gneiss with infolded belts of volcanics (greenstones) and sedimentary rocks (beard 1990:41). the regional geo morphology is characterized by northwesterly trending valleys of the darling plateau. the plateau is capped by extensive lateritic duricrust, overlying the archaean granite and metamorphic rocks (beard 1990:80). marine erosion has cut away a huge crescent shaped embayment; however, this erosion was halted by the harder rocks of the darling plateau (banded ironstones), creating the darling scarp (beard 1990: 88). the dominant soils are lateritic gravels consisting of ironstone gravels in a yellow sandy matrix (beard 1990: 80).",[],"['granite', 'gneiss', 'greenstones', 'sedimentary rocks', 'lateritic duricrust', 'granite', 'metamorphic rocks', 'ironstones', 'gravels', 'ironstone', 'gravels']",[],[],"['south west', 'yilgarn block']","['precambrian', 'archaean']",0,False,,
a078955_c32_1993_2008a_14604249_1036,a078955_c32_1993_2008a_14604249.json,1036,"the system is dominated by broad, lateritic divides with gravels and sands, and shallow minor valleys with swampy floors.",1,['broad'],['broad'],"a work area clearance aboriginal heritage survey for proposed drill lines at hunt block, wilga, western australia. soils of the wellington blackwood district have been mapped by tille (1996). the wilga survey area occurs within the coalfields soil landscape system on the darling plateau, and overlies a permian sedimentary basin containing coal. the system is dominated by broad, lateritic divides with gravels and sands, and shallow minor valleys with swampy floors. vegetation descriptions were recorded along each of the drill lines traversed, with more than one description made when changes were identified (appendix 5). vegetation composition and structure showed a high degree of similarity within distinct units across the survey area, with change determined primarily by position in the landscape.",[],"['coal', 'gravels', 'sands']",[],[],"['wilga', 'western australia', 'wilga']",['permian'],0,False,,
a078955_c32_1993_2008a_14604249_1057,a078955_c32_1993_2008a_14604249.json,1057,"vegetation of the survey area has been defined as two broad units: wilga complex in low to medium rainfall open forest of eucalyptus marginata corymbia calophylla; and pindalup and yarragil complex in low to medium rainfall open forest of eucalyptus marginata corymbia calophylla on slopes, and open woodland of eucalyptus wandoo with some eucalyptus patens in the lower gullies.",1,['broad'],"['broad', 'favourable']","a variety of published studies that relate to flora and vegetation of the southern jarrah forest and have been utilized in the current are listed below: distribution & prehistory of karri, jarrah & marri churchill (1968); structure & composition of the karri forest around pemberton mcarthur & clifton (1975); vegetation mapping of the manjimup pemberton area (smith 1972); vegetation mapping of the swan area beard (1981); vegetation mapping of the darling system heddle et al. (1980); and vegetation mapping as part of the regional forest agreement mattiske and havel (1998). rare flora survey wilga wesfarmers premier coal 31 10 07 2 onshore environmental consultants vegetation complexes of the southern jarrah forest have most recently been defined by heddle et al. vegetation of the survey area has been defined as two broad units: wilga complex in low to medium rainfall open forest of eucalyptus marginata corymbia calophylla; and pindalup and yarragil complex in low to medium rainfall open forest of eucalyptus marginata corymbia calophylla on slopes, and open woodland of eucalyptus wandoo with some eucalyptus patens in the lower gullies. rare flora surveys have been completed at the wilga survey area on two previous occasions by western forest management (2002, 2004), with no plant taxa of conservation significance being recorded. however, for both surveys timing of field work was not favourable for collection of annual and ephemeral life forms, hence maximum species richness was not attained.",[],['coal'],[],[],"['pemberton', 'mcarthur', 'manjimup', 'pemberton', 'wilga', 'premier', 'wilga', 'wilga']",[],0,False,,
a078955_c32_1993_2008a_14604249_1071,a078955_c32_1993_2008a_14604249.json,1071,"if this is not possible, wesfarmers premier coal will need to seek ministerial consent under section 18 of the west australian aboriginal heritage act (1972) in order to use the land that may contain an aboriginal site.",1,['possible'],['possible'],"as a result of archival research one site of ethnographic significance has been identified to be located within the project area. the collie river south branch a tributary of site id 16713 collie river waugal is located within the project area running on a north east south west axis. site id 16713 collie river waugal has a site extent of 30m from the normal high watermark, and as such wesfarmers premier coal will need to avoid all ground disturbances within 30m of this site. if this is not possible, wesfarmers premier coal will need to seek ministerial consent under section 18 of the west australian aboriginal heritage act (1972) in order to use the land that may contain an aboriginal site. a work area clearance aboriginal heritage survey for proposed drill lines at hunt block, wilga, western australia. the purpose of this report is to provide baseline rare flora and vegetation data for the proposed area of environmental disturbance resulting from exploration activities at premiers coals wilga leases.",[],"['coal', 'coal', 'coals']",[],[],"['collie', 'collie', 'south west', 'collie', 'premier', 'premier', 'wilga', 'western australia', 'wilga']",[],0,False,,
a078955_c32_1993_2008a_14604249_1084,a078955_c32_1993_2008a_14604249.json,1084,"if this is not possible, wesfarmers premier coal will need to seek ministerial consent under section 18 of the west australian aboriginal heritage act (1972) in order to use the land that may contain an aboriginal site.",1,['possible'],['possible'],"a search of the dia sites register was conducted on the 2nd january 2008 in order to determine if there were any previously recorded ethnographic aboriginal heritage sites that would be affected by the project proposal. the results of this search revealed the collie river south branch a tributary of site id 16713 collie river waugal is located within the project area. as site id 16713 collie river waugal is a registered site and contains a site extent of 30m from the high normal water mark, wesfarmers premier coal will need to stay well clear of this site. if this is not possible, wesfarmers premier coal will need to seek ministerial consent under section 18 of the west australian aboriginal heritage act (1972) in order to use the land that may contain an aboriginal site. the name, type and indicative location of the aboriginal ethnographic sites are shown in table 1. summary of registered aboriginal heritage sites within the project area.",[],"['coal', 'coal']",[],[],"['collie', 'collie', 'collie', 'premier', 'premier']",[],0,False,,
a079241_2007-2008 combined annual report_16453388_7,a079241_2007-2008 combined annual report_16453388.json,7,the miaree magnetite trend thus presents as an exploration target with very substantial magnetite iron ore potential.,1,['potential'],"['potential', 'potential']","the miaree magnetite trend has a very strong aeromagnetic expression and has similar magnetic field strength to the 1.56 billion tonne cape lambert magnetite deposit located approximately 60 kilometres to the east (see figure 1). the cape lambert deposit also lies within the cleaverville formation. to the west, located in the brockman formation lies the citic, sino iron project with a resource in excess of 2 billion tonnes of magnetite and australasian resources, balmoral south project with a resource in excess of 1 billion tonnes of magnetite. the miaree magnetite trend thus presents as an exploration target with very substantial magnetite iron ore potential. preliminary rock chip sampling over the trend has also indicated the potential for the discovery of direct shipping grade hematite ore (dso). the holder of the tenements, red river resources limited, have entered into a joint venture agreement with iron mountain mining ltd, whereby iron mountain can earn up to 70% equity in the tenements by the expenditure of $4.75 million.","['magnetite deposit', 'iron ore', 'dso']",[],"['magnetite', 'magnetite', 'magnetite', 'magnetite', 'magnetite', 'hematite', 'iron', 'iron']",['cleaverville formation'],"['brockman', 'sino iron']",[],0,False,,
a079241_2007-2008 combined annual report_16453388_11,a079241_2007-2008 combined annual report_16453388.json,11,work undertaken 2.1 rock chip sampling two limited rock chip sampling programs to confirm the presence of iron mineralisation on the tenements were carried out by both red river and iron mountain during the reporting period.,1,['mineralisation'],"['potential', 'mineralisation']","preliminary rock chip sampling over the trend has also indicated the potential for the discovery of direct shipping grade hematite ore (dso). the holder of the tenements, red river resources limited, have entered into a joint venture agreement with iron mountain mining ltd, whereby iron mountain can earn up to 70% equity in the tenements by the expenditure of $4.75 million. iron mountain mining limited hold operatorship over the project. work undertaken 2.1 rock chip sampling two limited rock chip sampling programs to confirm the presence of iron mineralisation on the tenements were carried out by both red river and iron mountain during the reporting period. samples locations are shown at figure 2 and results are attached as appendix a 2.2 aeromagnetic survey detailed aero magnetics had been previously flown over the eastern portion of e 47 1309 by titan resources and the miaree magnetite trend is well shown on this survey. modelling of the magnetic field strength by southern geoscience consultants generated a conceptual model of a multi zone westerly dipping ore zone, see figure 3 a and b.",['dso'],[],"['hematite', 'iron', 'iron', 'iron', 'iron', 'iron', 'magnetite']",[],[],[],0,False,,
a079241_2007-2008 combined annual report_16453388_16,a079241_2007-2008 combined annual report_16453388.json,16,"4 the results of the survey, shown at figure 5, clearly show the continuation of the miaree magnetite trend and were subsequently used as the basis for selecting drill hole locations to be drilled in the coming year to test the nature of the mineralisation along the trend.",1,['mineralisation'],['mineralisation'],"modelling of the magnetic field strength by southern geoscience consultants generated a conceptual model of a multi zone westerly dipping ore zone, see figure 3 a and b. a similar survey to provide enhanced magnetic date (compared to the existing regional magnetic data) covering 2175 line km of readings on a 40m line spacing was carried out over the western portion of e 47 1309 and the north eastern portion of e 08 1350 by thompson aviation on behalf of iron mountain in late november 2007. the location of the survey is shown at figure 4 and the survey specifications are attached as appendix b. 4 the results of the survey, shown at figure 5, clearly show the continuation of the miaree magnetite trend and were subsequently used as the basis for selecting drill hole locations to be drilled in the coming year to test the nature of the mineralisation along the trend. 2.3 drillhole planning. a ground disturbance application covering a program of approximately 100 rc drill holes to test the miaree magnetite trend was submitted to the department of industry and resources (doir) in april of 2008.",[],[],"['iron', 'magnetite', 'magnetite']",[],[],[],0,False,,
a079360_c54_2006_2008a_9094312_57,a079360_c54_2006_2008a_9094312.json,57,"geological sampling and mapping identified the ultramafic units to be low mgo amphibole chlorite rocks, interpreted to have a limited potential for nickel sulphides.",1,['potential'],['potential'],"the best anomaly attained was 1000ppm ni and 175ppm cu and was not followed up by falconbridge. following identification of anomalous rock chip samples reconnaissance sampling, an option agreement was entered into with dennis walker, the original title holder. work included gridding, ground magnetics, surface tem and ip surveys and 5 percussion drill holes. geological sampling and mapping identified the ultramafic units to be low mgo amphibole chlorite rocks, interpreted to have a limited potential for nickel sulphides. tem identified a weak anomaly and ip did not identify any anomalies indicative of sulphides. the percussion drilling results indicate that the anomalous rock chip samples were the result of lateritic enrichment.",[],[],"['amphibole', 'chlorite', 'nickel', 'sulphides', 'sulphides']",[],[],[],0,False,,
a079360_c54_2006_2008a_9094312_61,a079360_c54_2006_2008a_9094312.json,61,"amoco 1979 amoco was active in the ravensthorpe area from late 1975, mainly focussed on copper gold mineralisation at the fed, desmond and mcmahon prospects.",1,['mineralisation'],['mineralisation'],"tem identified a weak anomaly and ip did not identify any anomalies indicative of sulphides. the percussion drilling results indicate that the anomalous rock chip samples were the result of lateritic enrichment. the option was terminated in may 1978. amoco 1979 amoco was active in the ravensthorpe area from late 1975, mainly focussed on copper gold mineralisation at the fed, desmond and mcmahon prospects. nickel exploration was conducted at the andertons prospect located south of the ravensthorpe aerodrome. ironstone sampling on the andertons property identified a western zone of ironstones were zinc rich with anomalous cu coni and an eastern zone of ironstones were ni rich with anomalous cu zn co. drilling beneath both ironstone zones failed to identify any respective anomalism.",[],"['ironstone', 'ironstones', 'ironstones', 'ironstone']","['sulphides', 'copper', 'gold', 'nickel', 'zinc']",[],"['ravensthorpe', 'desmond', 'ravensthorpe']",[],0,False,,
a079610_e38_1476_partialrelqreport_20081016_10218966_0,a079610_e38_1476_partialrelqreport_20081016_10218966.json,0,the southern portion of e38 1476 is considered to have low potential for the discovery of uranium mineralisation and should be relinquished.,2,"['potential', 'mineralisation']","['potential', 'mineralisation']",the southern portion of e38 1476 is considered to have low potential for the discovery of uranium mineralisation and should be relinquished. crusader resources ltd yellow hatched area shows interpreted deep palaeochannel based on reduction in resolution and intensity of magnetic patterns. partial relinquishment report page 13 of 14 palaeochannel interpretation from magnetics yellow liners represent ground traverses.,['uranium'],[],[],[],[],[],0,False,,
a079610_e38_1476_partialrelqreport_20081016_10218966_29,a079610_e38_1476_partialrelqreport_20081016_10218966.json,29,"geological traversing failed to detect any radiometric or visual evidence for uranium mineralisation at surface, although the area is typified by sand dune cover.",1,['mineralisation'],['mineralisation'],"crusader resources ltd (crusader) acquired the lake throssell project, located approximately 150 kilometres east of laverton in the great victoria desert, for uranium in late 2006. the geology of e38 1476 is dominated by thin residual soil and alluvium developed over archaean granitoid. a major regional, northeast trending palaeochannel is interpreted to transect the northwest margin of the tenement. geological traversing failed to detect any radiometric or visual evidence for uranium mineralisation at surface, although the area is typified by sand dune cover. detailed magnetic and radiometric data acquired in 2005 by helix resources nl was processed. the presence of a deep palaeochannel is interpreted in the northern portion of the tenement in proximity to the thatcher soak prospect, which is located approximately 8.5 kilometres to the north.","['uranium', 'uranium']","['alluvium', 'granitoid', 'sand']",[],[],"['laverton', 'victoria']",['archaean'],0,False,,
a079610_e38_1476_partialrelqreport_20081016_10218966_34,a079610_e38_1476_partialrelqreport_20081016_10218966.json,34,limited exploration has taken place on e38 1476 with no mineralisation known immediately within the tenement.,1,['mineralisation'],"['potential', 'mineralisation', 'mineralisation', 'mineralisation']","the presence of a deep palaeochannel is interpreted in the northern portion of the tenement in proximity to the thatcher soak prospect, which is located approximately 8.5 kilometres to the north. the southern portion of e38 1476 is considered to have low potential for the discovery of uranium mineralisation and should be relinquished. crusader resources ltd figure partial relinquishment report page 3 of 14 1 : e38 1476 exploration index plan 2007 e38 1476 october 2008 crusader resources ltd partial relinquishment report e38 1476 page 4 of 14 october 2008 limited exploration has taken place on e38 1476 with no mineralisation known immediately within the tenement. gold mineralisation is known at yamarna, to the east of the tenement, and the mt venn mafic ultramafic complex has been the subject of various phases of nickel copper platinum group element exploration. the thatcher soak uranium prospect is located approximately 8.5 kilometres north of e38 1476, downstream in the interpreted regional palaeochannel that transects the tenement.","['uranium', 'uranium']",[],"['gold', 'nickel', 'copper', 'platinum']",[],[],[],0,False,,
a079610_e38_1476_partialrelqreport_20081016_10218966_39,a079610_e38_1476_partialrelqreport_20081016_10218966.json,39,the origin of the uranium mineralisation at thatcher soak is consistent with a calcrete uranium mineralisation model whereby both uranium and vanadium was sourced from archaean basement rocks during weathering within the catchment.,2,"['mineralisation', 'mineralisation']","['broad', 'mineralisation', 'mineralisation']","the thatcher soak uranium prospect is located approximately 8.5 kilometres north of e38 1476, downstream in the interpreted regional palaeochannel that transects the tenement. thatcher soak prospect the thatcher soak deposit occurs in a section of a broad, poorly defined drainage channel which passes through a sand plain and spinifex country (figure 5). the channel can be traced north and east for some 40 kilometres, after which it bifurcates with one branch connecting with lake throssell to the northeast and the other with yeo lake to the east. the origin of the uranium mineralisation at thatcher soak is consistent with a calcrete uranium mineralisation model whereby both uranium and vanadium was sourced from archaean basement rocks during weathering within the catchment. mixing of uranium and vanadium bearing ground waters and subsequent ponding and evaporation gives rise to the precipitation of the uranium bearing phase carnotite. crusader resources ltd figure geology from geological s over rason 1:250,000 sheet geology partial relinquishment report page 8 of 14 3 : e38 1476 regional archaean geology urvey of western australia 1:500,000 scale compilation e38 1476 october 2008 draped crusader resources ltd figure 4 geology from rason 1:250,000 sheet partial relinquishment report page 9 of 14 : e38 1476 palaeochannel interpretation e38 1476 october 2008 crusader resources ltd partial relinquishment report e38 1476 page 10 of 14 october 2008 top image shows show interpreted deep palaeochannel (black outlines).","['uranium', 'uranium', 'uranium', 'uranium', 'uranium', 'uranium']","['sand', 'calcrete']","['vanadium', 'vanadium', 'carnotite']",[],['western australia'],"['archaean', 'archaean']",0,False,,
a079610_e38_1476_partialrelqreport_20081016_10218966_45,a079610_e38_1476_partialrelqreport_20081016_10218966.json,45,"subsequent exploration shows that mineralisation extends for at least 7.5 kilometres along the drainage, is between 200 and 1000 metres in width and varies in thickness from 1 metre to 6 metres.",1,['mineralisation'],['mineralisation'],"bottom image shows uranium channel radiometric data. note the uranium anomaly extending southwest from thatcher soak into the northwest portion of e38 1476. crusader resources ltd partial relinquishment report e38 1476 page 11 of 14 october 2008 the deposit was discovered in the early 1970s after recognition of uranium vanadates (carnotite) within dolomitic calcrete at three closely spaced locations along the poorly defined drainage channel. subsequent exploration shows that mineralisation extends for at least 7.5 kilometres along the drainage, is between 200 and 1000 metres in width and varies in thickness from 1 metre to 6 metres. a total of 254 shallow percussion holes were drilled on widely spaced traverses across identified ground radiometric anomalies. the holes were drilled to a depth between 2m and 12m, averaging 8m.","['uranium', 'uranium', 'uranium']",['calcrete'],['carnotite'],[],['southwest'],[],0,False,,
a079610_e38_1476_partialrelqreport_20081016_10218966_55,a079610_e38_1476_partialrelqreport_20081016_10218966.json,55,"extensive palaeodrainages with intermittent playa lake systems drain to the southwest from the yilgarn, in the west, and from lake throssell, in the northeast.",1,['extensive'],['extensive'],"the climate is continental desert, with hot dry summers and warm dry winters. the temperature ranges from an average of 38c during summer to an average of 18c during winter. the mean annual rainfall for the area is approximately 220mm. extensive palaeodrainages with intermittent playa lake systems drain to the southwest from the yilgarn, in the west, and from lake throssell, in the northeast. helix applied for e38 1476 as part of the mt venn project within the jutson rocks greenstone belt, exploring for nickel and platinum group elements (pge). field traversing had shown that exposures within the tenement were comprised of granitoid (monzonite) with weak to moderate haematite pinking of feldspars.",['pge'],"['granitoid', 'monzonite']","['nickel', 'platinum', 'feldspars']",['greenstone belt'],['southwest'],[],0,False,,
a079610_e38_1476_partialrelqreport_20081016_10218966_59,a079610_e38_1476_partialrelqreport_20081016_10218966.json,59,the absence of significant previous exploration work left open the potential that the lobes represent rocks of layered mafic ultramafic affinity similar to the mt venn intrusive complex to the north northwest.,1,['potential'],['potential'],"helix applied for e38 1476 as part of the mt venn project within the jutson rocks greenstone belt, exploring for nickel and platinum group elements (pge). field traversing had shown that exposures within the tenement were comprised of granitoid (monzonite) with weak to moderate haematite pinking of feldspars. the airborne magnetic pattern suggested that this may be the dominant rock type throughout e38 1476 although probably as two to three intrusive lobes. the absence of significant previous exploration work left open the potential that the lobes represent rocks of layered mafic ultramafic affinity similar to the mt venn intrusive complex to the north northwest. helix acquired detailed magnetic and radiometric data over the project area and completed a field reconnaissance of the area observing the geomorphology, areas of exposure and associated lithologies. the company concluded that it was unlikely that the tenement contained significant proportions of mafic ultramafic layered intrusion and that effective exploration would require pattern coverage by vacuum drilling to achieve meaningful geochemical data.",['pge'],"['granitoid', 'monzonite']","['nickel', 'platinum', 'feldspars']",['greenstone belt'],[],[],0,False,,
a079610_e38_1476_partialrelqreport_20081016_10218966_66,a079610_e38_1476_partialrelqreport_20081016_10218966.json,66,no radiometric or visual evidence for uranium mineralisation was observed and no samples were collected.,1,['mineralisation'],"['mineralisation', 'extensive', 'mineralisation']","this pattern is typical of palaeochannels throughout the yilgarn and suggests that a deep palaeochannel is present in that area, although the deep channel is likely narrower than interpreted from regional data. geological prospecting was undertaken over the northwest portion of the tenement in the area of the interpreted palaeochannel. the area is not accessed by any tracks and all traversing was by foot. no radiometric or visual evidence for uranium mineralisation was observed and no samples were collected. however, the extensive sand dune cover could be obscuring uranium mineralisation. trhe southern portion of e38 1476 was relinquished on the basis that it is underlain predominantly by granitoid and shallow sand cover, which is not considered prospective for uranium.","['uranium', 'uranium', 'uranium']","['sand', 'granitoid', 'sand']",[],[],[],[],0,False,,
a079610_e38_1476_partialrelqreport_20081016_10218966_71,a079610_e38_1476_partialrelqreport_20081016_10218966.json,71,magnetic and field observations suggest that minor broad scale differentiation may be present within the granitoid.,1,['broad'],['broad'],"trhe southern portion of e38 1476 was relinquished on the basis that it is underlain predominantly by granitoid and shallow sand cover, which is not considered prospective for uranium. the geology of e38 1476 is dominated by thin residual soil and alluvium developed over archaean granitoid. bedrock comprises probable monzonite to monzo gabbro. magnetic and field observations suggest that minor broad scale differentiation may be present within the granitoid. structures evident in magnetic data indicate northeast and northwest to north northwest trends. the latter are particularly evident in the southwest of the tenement area, where they are interpreted as the southern extension of the jutson rocks greenstone belt.",['uranium'],"['granitoid', 'sand', 'alluvium', 'granitoid', 'bedrock', 'monzonite', 'gabbro', 'granitoid']",[],['greenstone belt'],['southwest'],['archaean'],0,False,,
