event_id,filename,sentence_idx,sentence_text,n_trigger_words,trigger_words,event_text
a081104_cgc1482001a2008_18423802_744,a081104_cgc1482001a2008_18423802.json,744,Rapid quenching of the magma at the time of extrusion produced centimetre-sized ovoids composed of spinifex-textured acicular ?pyroxene and minor interstitial plagioclase.,1,['minor'],"biotite is present in minor amount as small randomly oriented pleochroic brown to pale yellow flakes, located in the small plagioclase aggregates. interpretation : this sample is considered to have formed as a quenched lava of high mg basaltic composition, most likely of komatiitic magmatic association. rapid quenching of the magma at the time of extrusion produced centimetre sized ovoids composed of spinifex textured acicular ?pyroxene and minor interstitial plagioclase. subsequent regional metamorphism caused selective replacement by the metamorphic assemblage of actinolite + plagioclase + minor opaques (magnetite) + biotite."
a081104_cgc1482001a2008_18423802_745,a081104_cgc1482001a2008_18423802.json,745,Subsequent regional metamorphism caused selective replacement by the metamorphic assemblage of actinolite + plagioclase + minor opaques (magnetite) + biotite.,1,['minor'],"interpretation : this sample is considered to have formed as a quenched lava of high mg basaltic composition, most likely of komatiitic magmatic association. rapid quenching of the magma at the time of extrusion produced centimetre sized ovoids composed of spinifex textured acicular ?pyroxene and minor interstitial plagioclase. subsequent regional metamorphism caused selective replacement by the metamorphic assemblage of actinolite + plagioclase + minor opaques (magnetite) + biotite. in more detail, the acicular pyroxene crystals mason geoscience pty ltd report #3462 2 october 2008 12 terrain minerals ltd were completely replaced by actinolite minor magnetite, and interstitial plagioclase suffered recrystallisation and replacement by plagioclase + minor biotite + opaques (?magnetite)."
a081104_cgc1482001a2008_18423802_746,a081104_cgc1482001a2008_18423802.json,746,"In more detail, the acicular pyroxene crystals Mason Geoscience Pty Ltd Report #3462 2 October 2008 -12- Terrain Minerals Ltd were completely replaced by actinolite minor magnetite, and interstitial plagioclase suffered recrystallisation and replacement by plagioclase + minor biotite + opaques (?magnetite).",2,"['minor', 'minor']","rapid quenching of the magma at the time of extrusion produced centimetre sized ovoids composed of spinifex textured acicular ?pyroxene and minor interstitial plagioclase. subsequent regional metamorphism caused selective replacement by the metamorphic assemblage of actinolite + plagioclase + minor opaques (magnetite) + biotite. in more detail, the acicular pyroxene crystals mason geoscience pty ltd report #3462 2 october 2008 12 terrain minerals ltd were completely replaced by actinolite minor magnetite, and interstitial plagioclase suffered recrystallisation and replacement by plagioclase + minor biotite + opaques (?magnetite). 5: sample 101091 (transmitted plane polarised light, obj."
a081104_cgc1482001a2008_18423802_751,a081104_cgc1482001a2008_18423802.json,751,: 101092 HAND SPECIMEN: The drill chip sample represents a fine-grained dark greenish grey rock with weak foliation.,1,['drill'],"metamorphic actinolitic amphibole (green) has replaced the primary acicular pyroxene crystals. colourless metamorphic plagioclase now occupies interstices. : 101092 hand specimen: the drill chip sample represents a fine grained dark greenish grey rock with weak foliation. the chips effervesce strongly in reaction with dilute hcl, confirming calcite is present in significant amount."
a081104_cgc1482001a2008_18423802_761,a081104_cgc1482001a2008_18423802.json,761,"Opaques of two types are distinguished: small lath-like crystals (probably ?ilmenite) are sparsely scattered through the least-altered chips, and minor small ragged grains (sulphide, possibly ?pyrrhotite) are disseminated irregularly through the most-altered chips.",1,['minor'],"garnet is present as subhedral equant crystals in the least altered chips. it is absent from the most altered chips. opaques of two types are distinguished: small lath like crystals (probably ?ilmenite) are sparsely scattered through the least altered chips, and minor small ragged grains (sulphide, possibly ?pyrrhotite) are disseminated irregularly through the most altered chips. mason geoscience pty ltd report #3462 2 october 2008 14 terrain minerals ltd carbonate (calcite) forms moderately abundant small ragged grains that are irregularly distributed through the most altered chips."
a081104_cgc1482001a2008_18423802_771,a081104_cgc1482001a2008_18423802.json,771,Carbonate (calcite) occurs in minor amount as ragged small grains.,1,['minor'],"it is non planar in form, possibly with a bifurcating shape, but contacts with host rock are quite sharp. it is filled mostly by small equant anhedral quartz grains that form an equigranular granoblastic mosaic throughout the vein. carbonate (calcite) occurs in minor amount as ragged small grains. opaques (?sulphide, possibly ?pyrrhotite) occurs in minor amount as small ragged grains."
a081104_cgc1482001a2008_18423802_772,a081104_cgc1482001a2008_18423802.json,772,"Opaques (?sulphide, possibly ?pyrrhotite) occurs in minor amount as small ragged grains.",1,['minor'],"it is filled mostly by small equant anhedral quartz grains that form an equigranular granoblastic mosaic throughout the vein. carbonate (calcite) occurs in minor amount as ragged small grains. opaques (?sulphide, possibly ?pyrrhotite) occurs in minor amount as small ragged grains. interpretation : this sample is considered to have initially formed as a basaltic igneous rock composed of plagioclase and ferromagnesian grains."
a081104_cgc1482001a2008_18423802_774,a081104_cgc1482001a2008_18423802.json,774,All primary minerals and most primary textures have been destroyed by subsequent metamorphic effects which may have occurred in two stages: i) Initial metamorphism in the upper greenschist to lower amphibolite facies generated the new metamorphic assemblage of plagioclase + hornblende + garnet + minor opaques (?ilmenite).,1,['minor'],"opaques (?sulphide, possibly ?pyrrhotite) occurs in minor amount as small ragged grains. interpretation : this sample is considered to have initially formed as a basaltic igneous rock composed of plagioclase and ferromagnesian grains. all primary minerals and most primary textures have been destroyed by subsequent metamorphic effects which may have occurred in two stages: i) initial metamorphism in the upper greenschist to lower amphibolite facies generated the new metamorphic assemblage of plagioclase + hornblende + garnet + minor opaques (?ilmenite). ii) fracturing and invasion by mineralising hydrothermal fluid resulted in filling of the veins by quartz + minor calcite + opaques (?sulphide), accompanied by alteration of wallrock by plagioclase + biotite + carbonate (calcite) + opaques (?sulphide)."
a081104_cgc1482001a2008_18423802_775,a081104_cgc1482001a2008_18423802.json,775,"ii) Fracturing and invasion by mineralising hydrothermal fluid resulted in filling of the veins by quartz + minor calcite + opaques (?sulphide), accompanied by alteration of wallrock by plagioclase + biotite + carbonate (calcite) + opaques (?sulphide).",1,['minor'],"interpretation : this sample is considered to have initially formed as a basaltic igneous rock composed of plagioclase and ferromagnesian grains. all primary minerals and most primary textures have been destroyed by subsequent metamorphic effects which may have occurred in two stages: i) initial metamorphism in the upper greenschist to lower amphibolite facies generated the new metamorphic assemblage of plagioclase + hornblende + garnet + minor opaques (?ilmenite). ii) fracturing and invasion by mineralising hydrothermal fluid resulted in filling of the veins by quartz + minor calcite + opaques (?sulphide), accompanied by alteration of wallrock by plagioclase + biotite + carbonate (calcite) + opaques (?sulphide). distal from the vein, alteration generated new brown biotite, with partial preservation of the precursor metamorphic hornblende, plagioclase, garnet and ?ilmenite."
a081104_cgc1482001a2008_18423802_779,a081104_cgc1482001a2008_18423802.json,779,"It is possible that Au was introduced in this event, in which case native gold might occur in the veins and/or in the altered host rock.",1,['possible'],"proximal to the vein, strong alteration generated new microgranular plagioclase + biotite + carbonate (calcite) + trace opaques (?sulphide). this alteration involved metasomatic introduction of co2, k and possibly s: the co2 is hosted by calcite, the k is hosted by biotite, and s is hosted by ?sulphide. it is possible that au was introduced in this event, in which case native gold might occur in the veins and or in the altered host rock. 6: sample 101092 (transmitted plane polarised light, obj."
a081104_cgc1482001a2008_18423802_795,a081104_cgc1482001a2008_18423802.json,795,Each loop contained a minimum of two repeated readings so that an interlocking network of closed loops was formed.,1,['contain'],"two hp laptop computers for data download and processing one magellan fx324 autonomous gps receivers for navigation one iridium satellite phones for long distance communications personal protective equipment for all personnel batteries, battery chargers, solar cells, ups system survey consumables tools, engineering and maintenance equipment for vehicle servicing first aid and survival kits tyres and recovery equipment two hydraulic jacks 3.0 acquisition of the gravity data gravity data were acquired concurrently with gps glonass data using scintrex cg5 gravity meters (photo 1). data were acquired in a single shift of 10 hours duration, with each shift consisting of a single loop controlled by observations at the gravity control stations. each loop contained a minimum of two repeated readings so that an interlocking network of closed loops was formed. a total of 5% repeats were acquired for quality control purposes."
a081104_cgc1482001a2008_18423802_858,a081104_cgc1482001a2008_18423802.json,858,The station can be accessed via historic drill lines trending NE-SW connected via station tracks running off the Carnily Hill Haul Road.,1,['drill'],"three separate 10 hour sessions were submitted to ausposs online processing systems where returned coordinates were accurate to better than 0.01m. the station is located on the northern side of a prominent hill in the southern extents of the survey area, north of lake lefroy. the station can be accessed via historic drill lines trending ne sw connected via station tracks running off the carnily hill haul road. explanation of files ."
a081104_cgc1482001a2008_18423802_892,a081104_cgc1482001a2008_18423802.json,892,Window time information can be found in the .chn files on the accompanying disc.,1,['find'],"data for mlem were recorded during this survey was taken using zonge's tem program using a frequency of 4 hertz. as gdp time windows vary with frequency, reading frequency is selected in the field such that late time data decays well into noise. window time information can be found in the .chn files on the accompanying disc. transmitter ramp time was measured in the field using an oscilloscope and was set in the receiver at 220?s."
a081104_cgc1482001a2008_18423802_900,a081104_cgc1482001a2008_18423802.json,900,"More detailed information on daily production may be found on the accompanying disc under ""Production Reports"".",1,['find'],"these were caused by transmitter problems that required trouble shooting and repairs which were completed in the field. no other significant delays to production occurred during the survey. more detailed information on daily production may be found on the accompanying disc under ""production reports"". production summary table 3 gives a summary of the production of 825."
a081104_cgc1482001a2008_18423802_902,a081104_cgc1482001a2008_18423802.json,902,"More detailed information on daily production may be found on the accompanying disc under ""Production Reports"".",1,['find'],"more detailed information on daily production may be found on the accompanying disc under ""production reports"". production summary table 3 gives a summary of the production of 825. more detailed information on daily production may be found on the accompanying disc under ""production reports"". date description 2 11 08 travel from adelaide to perth, then perth to kalgoorlie."
a081104_cgc1482001a2008_18423802_914,a081104_cgc1482001a2008_18423802.json,914,"MLEM data as recorded by the GDP receiver reflects mV/A, corrected data to reflect actual pT/A B-field magnitudes is presented in AMIRA format .tem files contained on the accompanying disc.",1,['contain'],"all raw data taken during this survey are included on the accompanying disc so that this data may be edited and re averaged if necessary. the emit magnetometer outputs signal such that 1 mv a = 350 pt a. mlem data as recorded by the gdp receiver reflects mv a, corrected data to reflect actual pt a b field magnitudes is presented in amira format .tem files contained on the accompanying disc. the edited and averaged mlem data were used to produce 1d inversion smooth models using zonges steminv modelling program."
a081104_cgc1482001a2008_18423802_919,a081104_cgc1482001a2008_18423802.json,919,Inversion results for the IP and EM surveys may be found within the Processed_Data directory on the accompanying disc.,1,['find'],"the 3 point decoupled phase is a dc or zero frequency phase interpolation using the 1 st , 3 rd and 5 th harmonic phase data to remove coupling effects often seen in raw phase data. preliminary smooth 2d inversion models of ip data were created using zonges ts2dip software. inversion results for the ip and em surveys may be found within the processed_data directory on the accompanying disc. plots of the inversion models are presented in appendices i."
a081104_cgc1482001a2008_18423802_926,a081104_cgc1482001a2008_18423802.json,926,File formats are explained below: *.AVG files created by Zonges averaging software containing averaged data only.,1,['contain'],explanation of files digital data is provided on cd along with paper plots of the data. data from each surveyed line are placed in the following directory structure on the accompanying cd: processed_data line#. file formats are explained below: *.avg files created by zonges averaging software containing averaged data only. *.fld zonge field file containing raw data as acquired in a format suitable for averaging.
a081104_cgc1482001a2008_18423802_927,a081104_cgc1482001a2008_18423802.json,927,*.FLD Zonge field file containing raw data as acquired in a format suitable for averaging.,1,['contain'],data from each surveyed line are placed in the following directory structure on the accompanying cd: processed_data line#. file formats are explained below: *.avg files created by zonges averaging software containing averaged data only. *.fld zonge field file containing raw data as acquired in a format suitable for averaging. *.mde input files containing processing and survey specific information.
a081104_cgc1482001a2008_18423802_928,a081104_cgc1482001a2008_18423802.json,928,*.MDE input files containing processing and survey specific information.,1,['contain'],file formats are explained below: *.avg files created by zonges averaging software containing averaged data only. *.fld zonge field file containing raw data as acquired in a format suitable for averaging. *.mde input files containing processing and survey specific information. *.pdf adobe acrobat portable document file containing plot files and report.
a081104_cgc1482001a2008_18423802_929,a081104_cgc1482001a2008_18423802.json,929,*.PDF Adobe Acrobat Portable Document File containing plot files and report.,1,['contain'],.fld zonge field file containing raw data as acquired in a format suitable for averaging. *.mde input files containing processing and survey specific information. *.pdf adobe acrobat portable document file containing plot files and report. *.raw the edited raw data downloaded from the gdp 32ii.
a081104_cgc1482001a2008_18423802_931,a081104_cgc1482001a2008_18423802.json,931,*.STN Text files containing stations numbers as used in acquisition and associated regional and topographic information if provided.,1,['contain'],.pdf adobe acrobat portable document file containing plot files and report. *.raw the edited raw data downloaded from the gdp 32ii. *.stn text files containing stations numbers as used in acquisition and associated regional and topographic information if provided. *.tem amira format averaged em data.
a081104_cgc1482001a2008_18423802_933,a081104_cgc1482001a2008_18423802.json,933,*.Z files used for plotting containing averaged EM and IP data.,1,['contain'],.stn text files containing stations numbers as used in acquisition and associated regional and topographic information if provided. *.tem amira format averaged em data. *.z files used for plotting containing averaged em and ip data. logistics summary zonge job 825 page 7 figure 1 planned aztec dome survey grid.
a081104_cgc1482001a2008_18423802_935,a081104_cgc1482001a2008_18423802.json,935,BHP undertook the survey to locate small volumes of massive sulphide mineralisation surrounded by appreciable volumes of disseminated sulphide mineralisation.,2,"['mineralisation', 'mineralisation']",.z files used for plotting containing averaged em and ip data. logistics summary zonge job 825 page 7 figure 1 planned aztec dome survey grid. bhp undertook the survey to locate small volumes of massive sulphide mineralisation surrounded by appreciable volumes of disseminated sulphide mineralisation. the kambalda nickel ore bodies are small in size but are high grade.
a081104_cgc1482001a2008_18423802_937,a081104_cgc1482001a2008_18423802.json,937,The nickel mineralisation occurs at the contact between serpentenised ultra basic rocks and greenstones.,1,['mineralisation'],bhp undertook the survey to locate small volumes of massive sulphide mineralisation surrounded by appreciable volumes of disseminated sulphide mineralisation. the kambalda nickel ore bodies are small in size but are high grade. the nickel mineralisation occurs at the contact between serpentenised ultra basic rocks and greenstones. the sulphide zones are usually less than 6m true width.
a081104_cgc1482001a2008_18423802_939,a081104_cgc1482001a2008_18423802.json,939,"Some of the mineralisation is massive, but there are larger volumes of disseminated mineralisation.",2,"['mineralisation', 'mineralisation']","the nickel mineralisation occurs at the contact between serpentenised ultra basic rocks and greenstones. the sulphide zones are usually less than 6m true width. some of the mineralisation is massive, but there are larger volumes of disseminated mineralisation. the mineralisation can be traced for kilometres and is of variable width."
a081104_cgc1482001a2008_18423802_940,a081104_cgc1482001a2008_18423802.json,940,The mineralisation can be traced for kilometres and is of variable width.,1,['mineralisation'],"the sulphide zones are usually less than 6m true width. some of the mineralisation is massive, but there are larger volumes of disseminated mineralisation. the mineralisation can be traced for kilometres and is of variable width. the economic ore zones have dimensions of 100m to 150m."
a081104_cgc1482001a2008_18423802_943,a081104_cgc1482001a2008_18423802.json,943,The BHP rationale was to detect to larger disseminated mineralisation footprint using IP.,1,['mineralisation'],the economic ore zones have dimensions of 100m to 150m. these ore zones are small and therefore are difficult geophysical targets. the bhp rationale was to detect to larger disseminated mineralisation footprint using ip. the location of the bhp ip survey is shown in figure 1.
a081104_cgc1482001a2008_18423802_946,a081104_cgc1482001a2008_18423802.json,946,Aztec Dome IP Survey Traverses A review of the BHP IP in 2008 indicated that the data could be re-modelled to provide a clearer location of chargeable and/or conductivity sources that may be related to sulphide mineralisation.,1,['mineralisation'],the location of the bhp ip survey is shown in figure 1. a summary of the lines is shown in table 1. aztec dome ip survey traverses a review of the bhp ip in 2008 indicated that the data could be re modelled to provide a clearer location of chargeable and or conductivity sources that may be related to sulphide mineralisation. the ip data was digitised from archived reports.
a081104_cgc1482001a2008_18423802_967,a081104_cgc1482001a2008_18423802.json,967,"The IP response, high PFE/resistivity, is of disseminated style of mineralisation (Au/Cu).",1,['mineralisation'],"aztec dome dtm with conductivity zones at 175m target a is a strong pfe anomaly associated with higher resistivity. target a is located on the south east margin of a felsic intrusive. the ip response, high pfe resistivity, is of disseminated style of mineralisation (au cu). target a is a complex response and is multi sources (3 or more sources)."
a081104_cgc1482001a2008_18423802_1010,a081104_cgc1482001a2008_18423802.json,1010,"Complete separation of responses is not possible, however, the method is useful for discerning shallow from deep sources.",1,['possible'],"the opinions and recommendations provided from this information are in response to a request from the client and no liability is accepted for commercial decisions or actions resulting from them. pseudogravity horizontal gradient magnitude a097 aoi: rtp residual 0 50m heq rtp shallow residual (differential upward continuation) 0m to 50m filtering separation filtering using differential upward continuation can be used to approximate the magnetic response arising from different depth intervals below surface. complete separation of responses is not possible, however, the method is useful for discerning shallow from deep sources. in effect, band pass filters (with a physical meaning) are being applied to the data."
a081104_cgc1482001a2008_18423802_1012,a081104_cgc1482001a2008_18423802.json,1012,Residual = original field upward continued 50m Purpose To highlight (as best possible) only the shallow (surficial) sources.,1,['possible'],"complete separation of responses is not possible, however, the method is useful for discerning shallow from deep sources. in effect, band pass filters (with a physical meaning) are being applied to the data. residual = original field upward continued 50m purpose to highlight (as best possible) only the shallow (surficial) sources. fathom geophysics australia pty ltd amanda@fathomgeophysics.com july 2008 the conclusions and recommendations expressed in this material represent the opinions of the authors based on the data available to them."
a081104_cgc1482001a2008_18423802_1040,a081104_cgc1482001a2008_18423802.json,1040,Filtering The Horizontal Gradient Magnitude (HGM) is calculated from the orthogonal x and y derivatives of the potential field.,1,['potential'],"the opinions and recommendations provided from this information are in response to a request from the client and no liability is accepted for commercial decisions or actions resulting from them. 2008 gravity bouguer anomaly hgm ne illumination purpose the horizontal gradient magnitude (hgm) filter highlights the location of contrasts in density (source body edges), assuming vertical sided sources. filtering the horizontal gradient magnitude (hgm) is calculated from the orthogonal x and y derivatives of the potential field. bouguer gravity horizontal gradient magnitude 2008 gravity bouguer anomaly residual 0 80m bouguer gravity residual (differential upward continuation) 0m to 80m filtering separation filtering using differential upward continuation can be used to approximate the magnetic response arising from different depth intervals below surface."
a081104_cgc1482001a2008_18423802_1042,a081104_cgc1482001a2008_18423802.json,1042,"Complete separation of responses is not possible, however, the method is useful for discerning shallow from deep sources.",1,['possible'],"filtering the horizontal gradient magnitude (hgm) is calculated from the orthogonal x and y derivatives of the potential field. bouguer gravity horizontal gradient magnitude 2008 gravity bouguer anomaly residual 0 80m bouguer gravity residual (differential upward continuation) 0m to 80m filtering separation filtering using differential upward continuation can be used to approximate the magnetic response arising from different depth intervals below surface. complete separation of responses is not possible, however, the method is useful for discerning shallow from deep sources. residual = original field upward continued 80m purpose to highlight (as best possible) only the shallow (surficial) sources."
a081104_cgc1482001a2008_18423802_1043,a081104_cgc1482001a2008_18423802.json,1043,Residual = original field upward continued 80m Purpose To highlight (as best possible) only the shallow (surficial) sources.,1,['possible'],"bouguer gravity horizontal gradient magnitude 2008 gravity bouguer anomaly residual 0 80m bouguer gravity residual (differential upward continuation) 0m to 80m filtering separation filtering using differential upward continuation can be used to approximate the magnetic response arising from different depth intervals below surface. complete separation of responses is not possible, however, the method is useful for discerning shallow from deep sources. residual = original field upward continued 80m purpose to highlight (as best possible) only the shallow (surficial) sources. fathom geophysics australia pty ltd amanda@fathomgeophysics.com july 2008 the conclusions and recommendations expressed in this material represent the opinions of the authors based on the data available to them."
a081104_cgc1482001a2008_18423802_1078,a081104_cgc1482001a2008_18423802.json,1078,"Fathom Geophysics makes no warranty as to the accuracy, reliability or completeness of the information contained in this memorandum/report and will not accept liability to any person for any errors or omissions or for direct or indirect losses or damages claimed as a result, including for items discussed, opinions rendered or recommendations made in this memorandum/report, except for statutory liability which may not be excluded.",1,['contain'],"i went ahead with folding as that appears to be the preferred model in the geology interp provided. appendix 8 fathom geophysics gravity inversion modelling cgc1482001a2008 coogee project 2008 annual report fathom geophysics llc director: dr dan core office: newark, ohio, united states dan@fathomgeophysics.com fathom geophysics australia pty ltd inversion modelling of the 2008 ground gravity data over the aztec dome (wa) for terrain mineral s limited august 2008 amanda buckingham fathom geophysics has prepared this memorandum report based upon information believed to be accurate at the time of completion. fathom geophysics makes no warranty as to the accuracy, reliability or completeness of the information contained in this memorandum report and will not accept liability to any person for any errors or omissions or for direct or indirect losses or damages claimed as a result, including for items discussed, opinions rendered or recommendations made in this memorandum report, except for statutory liability which may not be excluded. director: dr amanda buckingham office: perth, wa, australia amanda@fathomgeophysics.com abn: 75 128 894 673 modelling of potential field data the interpretation of potential field (magnetic & gravity) data is complicated because of the inherent non uniqueness of the problem."
a081104_cgc1482001a2008_18423802_1079,a081104_cgc1482001a2008_18423802.json,1079,"Director: Dr Amanda Buckingham Office: Perth, WA, Australia amanda@fathomgeophysics.com ABN: 75 128 894 673 Modelling of Potential Field Data The interpretation of potential field (magnetic & gravity) data is complicated because of the inherent non-uniqueness of the problem.",2,"['potential', 'potential']","appendix 8 fathom geophysics gravity inversion modelling cgc1482001a2008 coogee project 2008 annual report fathom geophysics llc director: dr dan core office: newark, ohio, united states dan@fathomgeophysics.com fathom geophysics australia pty ltd inversion modelling of the 2008 ground gravity data over the aztec dome (wa) for terrain mineral s limited august 2008 amanda buckingham fathom geophysics has prepared this memorandum report based upon information believed to be accurate at the time of completion. fathom geophysics makes no warranty as to the accuracy, reliability or completeness of the information contained in this memorandum report and will not accept liability to any person for any errors or omissions or for direct or indirect losses or damages claimed as a result, including for items discussed, opinions rendered or recommendations made in this memorandum report, except for statutory liability which may not be excluded. director: dr amanda buckingham office: perth, wa, australia amanda@fathomgeophysics.com abn: 75 128 894 673 modelling of potential field data the interpretation of potential field (magnetic & gravity) data is complicated because of the inherent non uniqueness of the problem. there are many distributions of sub surface susceptibility & density that can give rise to the magnetic & gravity response measured at or above the surface."
a081104_cgc1482001a2008_18423802_1081,a081104_cgc1482001a2008_18423802.json,1081,"Geological knowledge (from outcrop mapping, drilling etc) can be used to constrain the interpretation of such data.",1,['drill'],"director: dr amanda buckingham office: perth, wa, australia amanda@fathomgeophysics.com abn: 75 128 894 673 modelling of potential field data the interpretation of potential field (magnetic & gravity) data is complicated because of the inherent non uniqueness of the problem. there are many distributions of sub surface susceptibility & density that can give rise to the magnetic & gravity response measured at or above the surface. geological knowledge (from outcrop mapping, drilling etc) can be used to constrain the interpretation of such data. forward modelling and inversion routines can be used to test geological models and provide a range of valid solutions where the dip, depth, geometry and character of units are unknown."
a081104_cgc1482001a2008_18423802_1084,a081104_cgc1482001a2008_18423802.json,1084,"Fathom Geophysics makes no warranty as to the accuracy, reliability or completeness of the information contained in this memorandum/report and will not accept liability to any person for any errors or omissions or for direct or indirect losses or damages claimed as a result, including for items discussed, opinions rendered or recommendations made in this memorandum/report, except for statutory liability which may not be excluded.",1,['contain'],"forward modelling and inversion routines can be used to test geological models and provide a range of valid solutions where the dip, depth, geometry and character of units are unknown. x y z observed gravity data fathom geophysics has prepared this memorandum report based upon information believed to be accurate at the time of completion. fathom geophysics makes no warranty as to the accuracy, reliability or completeness of the information contained in this memorandum report and will not accept liability to any person for any errors or omissions or for direct or indirect losses or damages claimed as a result, including for items discussed, opinions rendered or recommendations made in this memorandum report, except for statutory liability which may not be excluded. using a 3d inversion routine, the subsurface is discretised into a large number of cells (in the x, y and z directions) each having a constant physical property, and distributions of magnetic susceptibility or density are obtained by minimizing a model objective function subject to adequately fitting the observed data (jones and oldenburg, 1998)."
a081104_cgc1482001a2008_18423802_1091,a081104_cgc1482001a2008_18423802.json,1091,"Fathom Geophysics makes no warranty as to the accuracy, reliability or completeness of the information contained in this memorandum/report and will not accept liability to any person for any errors or omissions or for direct or indirect losses or damages claimed as a result, including for items discussed, opinions rendered or recommendations made in this memorandum/report, except for statutory liability which may not be excluded.",1,['contain'],"inversion parameters were iteratively refined to produce a model that is both a valid response in terms of error, and geologically feasible. fathom geophysics has prepared this memorandum report based upon information believed to be accurate at the time of completion. fathom geophysics makes no warranty as to the accuracy, reliability or completeness of the information contained in this memorandum report and will not accept liability to any person for any errors or omissions or for direct or indirect losses or damages claimed as a result, including for items discussed, opinions rendered or recommendations made in this memorandum report, except for statutory liability which may not be excluded. observed data predicted data absolute error results the 3d gravity inversion model has been isosurfaced (isovalue = 0.07) and visualized using fracsis."
a081104_cgc1482001a2008_18423802_1095,a081104_cgc1482001a2008_18423802.json,1095,"Fathom Geophysics makes no warranty as to the accuracy, reliability or completeness of the information contained in this memorandum/report and will not accept liability to any person for any errors or omissions or for direct or indirect losses or damages claimed as a result, including for items discussed, opinions rendered or recommendations made in this memorandum/report, except for statutory liability which may not be excluded.",1,['contain'],"station locations (black dots) and previous drilling (blue squares) are shown. plan view fathom geophysics has prepared this memorandum report based upon information believed to be accurate at the time of completion. fathom geophysics makes no warranty as to the accuracy, reliability or completeness of the information contained in this memorandum report and will not accept liability to any person for any errors or omissions or for direct or indirect losses or damages claimed as a result, including for items discussed, opinions rendered or recommendations made in this memorandum report, except for statutory liability which may not be excluded. n the density isosurface viewed from different angles."
a081104_cgc1482001a2008_18423802_1098,a081104_cgc1482001a2008_18423802.json,1098,"Fathom Geophysics makes no warranty as to the accuracy, reliability or completeness of the information contained in this memorandum/report and will not accept liability to any person for any errors or omissions or for direct or indirect losses or damages claimed as a result, including for items discussed, opinions rendered or recommendations made in this memorandum/report, except for statutory liability which may not be excluded.",1,['contain'],"n the density isosurface viewed from different angles. fathom geophysics has prepared this memorandum report based upon information believed to be accurate at the time of completion. fathom geophysics makes no warranty as to the accuracy, reliability or completeness of the information contained in this memorandum report and will not accept liability to any person for any errors or omissions or for direct or indirect losses or damages claimed as a result, including for items discussed, opinions rendered or recommendations made in this memorandum report, except for statutory liability which may not be excluded. n n fathom geophysics has prepared this memorandum report based upon information believed to be accurate at the time of completion."
a081104_cgc1482001a2008_18423802_1100,a081104_cgc1482001a2008_18423802.json,1100,"Fathom Geophysics makes no warranty as to the accuracy, reliability or completeness of the information contained in this memorandum/report and will not accept liability to any person for any errors or omissions or for direct or indirect losses or damages claimed as a result, including for items discussed, opinions rendered or recommendations made in this memorandum/report, except for statutory liability which may not be excluded.",1,['contain'],"fathom geophysics makes no warranty as to the accuracy, reliability or completeness of the information contained in this memorandum report and will not accept liability to any person for any errors or omissions or for direct or indirect losses or damages claimed as a result, including for items discussed, opinions rendered or recommendations made in this memorandum report, except for statutory liability which may not be excluded. n n fathom geophysics has prepared this memorandum report based upon information believed to be accurate at the time of completion. fathom geophysics makes no warranty as to the accuracy, reliability or completeness of the information contained in this memorandum report and will not accept liability to any person for any errors or omissions or for direct or indirect losses or damages claimed as a result, including for items discussed, opinions rendered or recommendations made in this memorandum report, except for statutory liability which may not be excluded. the magnetic susceptibility isosurface (blue) shown with the density isosurface (partially transparent) the magnetic susceptibility and density isosurfaces viewed from different angles."
a081104_cgc1482001a2008_18423802_1103,a081104_cgc1482001a2008_18423802.json,1103,"Fathom Geophysics makes no warranty as to the accuracy, reliability or completeness of the information contained in this memorandum/report and will not accept liability to any person for any errors or omissions or for direct or indirect losses or damages claimed as a result, including for items discussed, opinions rendered or recommendations made in this memorandum/report, except for statutory liability which may not be excluded.",1,['contain'],"the magnetic susceptibility isosurface (blue) shown with the density isosurface (partially transparent) the magnetic susceptibility and density isosurfaces viewed from different angles. n fathom geophysics has prepared this memorandum report based upon information believed to be accurate at the time of completion. fathom geophysics makes no warranty as to the accuracy, reliability or completeness of the information contained in this memorandum report and will not accept liability to any person for any errors or omissions or for direct or indirect losses or damages claimed as a result, including for items discussed, opinions rendered or recommendations made in this memorandum report, except for statutory liability which may not be excluded. n the bouguer gravity data (as a 3d surface) over the density isosurface."
a081104_cgc1482001a2008_18423802_1106,a081104_cgc1482001a2008_18423802.json,1106,"Fathom Geophysics makes no warranty as to the accuracy, reliability or completeness of the information contained in this memorandum/report and will not accept liability to any person for any errors or omissions or for direct or indirect losses or damages claimed as a result, including for items discussed, opinions rendered or recommendations made in this memorandum/report, except for statutory liability which may not be excluded.",1,['contain'],"n the bouguer gravity data (as a 3d surface) over the density isosurface. fathom geophysics has prepared this memorandum report based upon information believed to be accurate at the time of completion. fathom geophysics makes no warranty as to the accuracy, reliability or completeness of the information contained in this memorandum report and will not accept liability to any person for any errors or omissions or for direct or indirect losses or damages claimed as a result, including for items discussed, opinions rendered or recommendations made in this memorandum report, except for statutory liability which may not be excluded. n the rtp magnetic data (as a 3d surface) over the magnetic susceptibility isosurface."
