event_id,filename,sentence_idx,sentence_text,n_trigger_words,trigger_words_in_sentence,trigger_words_in_event,event_text,ORE_DEPOSIT,ROCK,MINERAL,STRAT,LOCATION,TIMESCALE,event_label,reviewed,Near Miss Event,Key trigger phrase,Key trigger  phrase
a079443_bs_2008a_12503142_282,a079443_bs_2008a_12503142.json,282,"although not mineralised, the mcintosh intrusion is associated with coeval mafic intrusions that host ni cu mineralisation at sally malay (3.74 mt @ 1.56% ni and 0.64% cu; thundelarra exploration, 2003) and cr pge mineralisation within the panton sill (4.3 moz combined pge au; thundelarra exploration, 2003).",2,"['mineralisation', 'mineralisation']","['mineralisation', 'mineralisation', 'mineralisation']","significantly, a number of pge anomalies with cu and ni occur along this contact. the spectacular aeromagnetic fingerprint of the circular saturn complex is comparable to the mcintosh intrusion and associated igneous bodies in the east kimberley region of western australia (cf. although not mineralised, the mcintosh intrusion is associated with coeval mafic intrusions that host ni cu mineralisation at sally malay (3.74 mt @ 1.56% ni and 0.64% cu; thundelarra exploration, 2003) and cr pge mineralisation within the panton sill (4.3 moz combined pge au; thundelarra exploration, 2003). important international examples of such reef style pge mineralisation include the merensky reef, the ug2 chromitite in the bushveld complex of south africa, the jm reef in the stillwater complex of montana in the usa, and the main sulphide zone of the great dyke in zimbabwe.","['pge', 'pge', 'pge', 'pge']",['chromitite'],['sulphide'],"['mcintosh intrusion', 'mcintosh intrusion']","['kimberley', 'western australia']",[],0,False,,,
a079443_bs_2008a_12503142_308,a079443_bs_2008a_12503142.json,308,the main target style in the blackstone range area is nickel copper pge mineralisation associated with the mafic ultramafic rocks of the giles complex (voiseys bay and platreefstyle).,1,['mineralisation'],['mineralisation'],"this document represents the annual report for the blackstone range project tenements including el 69 2108 and 2109, for the period 28th april 2007 to 27th april 2008. combined reporting status for the project was granted in 2007 as c110 2007. the main target style in the blackstone range area is nickel copper pge mineralisation associated with the mafic ultramafic rocks of the giles complex (voiseys bay and platreefstyle). two n s rab traverses to the north east the saturn intrusion were conducted to test depth and geochemistry of calcrete cover, and rock type and geochemistry of the underlying gabbroic rocks in an area where significant ni geochemistry is associated with cr on the northern flank of the saturn complex.",['pge'],"['calcrete', 'gabbroic rocks']","['nickel', 'copper']",['giles complex'],[],[],0,False,,,
a079443_bs_2008a_12503142_320,a079443_bs_2008a_12503142.json,320,possible ip traverses are warranted to locate zones of intense disseminated mineralization.,1,['possible'],['possible'],"the details and results of the study are presented in appendix 1. ongoing exploration within the blackstone range project should include: completion of the rab program underway during and after the anniversary date of this report; reverse circulation (rc) or diamond drilling to follow up the down plunge, down dip and along strike extent of the halleys mineralization, and systematic testing other targets as warranted, including the halleys nw pge anomaly and the titan cu pge anomaly; airborne em across areas defined as anomalous by geochemistry and magnetics. possible ip traverses are warranted to locate zones of intense disseminated mineralization. regional rab drilling through areas with significant calcrete cover and where surficial sampling is deemed to be ineffective.","['pge', 'pge']",['calcrete'],['diamond'],[],[],[],0,False,,,
a079443_bs_2008a_12503142_370,a079443_bs_2008a_12503142.json,370,follow up work involved dlag and mlag soil sampling at 800x100m over the magnetic high portion of the saturn ring to the west of the anomaly.,1,['follow up work'],['follow up work'],"a weak pge anomaly was located on the western side of the saturn complex, named the phoebe pt anomaly. the anomaly was enhanced when the dlag samples were normalized relative to calcrete quartz abundances in the samples. follow up work involved dlag and mlag soil sampling at 800x100m over the magnetic high portion of the saturn ring to the west of the anomaly. excessive calcrete in the dlag samples was removed using gravity sorting (pan concentrate) and the mlag samples were coarse sieved to greater than 2mm.",['pge'],"['calcrete', 'calcrete']",['quartz'],[],[],[],0,False,,,
a076758_car_par_ann_07_16266157_10,a076758_car_par_ann_07_16266157.json,10,gold mineralisation in the zuleika shear zone and adjacent greenstone sequences occurs in all rock types.,1,['mineralisation'],"['mineralisation', 'favourable']","at the time of reporting, the transfer of p16 2137 lease management had been in place for about 9 weeks. as a consequence of our short tenure, paddington gold has not undertaken exploration field activities during the reporting period. gold mineralisation in the zuleika shear zone and adjacent greenstone sequences occurs in all rock types. p16 2137 appears to contain suitable host rocks and a favourable structural setting for gold targets.",[],"['greenstone', 'host rocks']","['gold', 'gold', 'gold']",[],['paddington'],[],0,False,,,
a076758_car_par_ann_07_16266157_13,a076758_car_par_ann_07_16266157.json,13,"the lithological sequence of p16 2137 including basalt, sedimentary and felsic volcanics as well as ultramafics beds have the potential to contain brittle to brittle ductile styles of gold mineralization.",1,['potential'],"['favourable', 'potential', 'potential']","p16 2137 appears to contain suitable host rocks and a favourable structural setting for gold targets. the deformation history of the area (from section 3.1.1) details the early extensional deformation of the greenstone sequence, followed by regional compressional deformation and then transpressional events. the lithological sequence of p16 2137 including basalt, sedimentary and felsic volcanics as well as ultramafics beds have the potential to contain brittle to brittle ductile styles of gold mineralization. brittle deformation (host rocks; basalt, sediments volcanogenics) potential hosts of laminated (multiple crack seal) quartz veining containing gold and trace base metal sulphides (galena, sphalerite, chalcopyrite, scheelite).",['base metal'],"['host rocks', 'greenstone', 'basalt', 'felsic volcanics', 'host rocks', 'basalt', 'sediments']","['gold', 'gold', 'quartz', 'gold', 'sulphides', 'sphalerite', 'chalcopyrite', 'scheelite']",[],['galena'],[],0,False,,,
a076758_car_par_ann_07_16266157_22,a076758_car_par_ann_07_16266157.json,22,we concluded that the project status could be more favourable.,1,['favourable'],['favourable'],this will involve further investigations into the prospectivity of our tenement holding with the view to improving exploration targeting and adding to our resource inventory. based upon our data collation of p16 2137 we identified that access from paddington mine site to the lease location was good. we concluded that the project status could be more favourable. because p16 2137 is a single lease with a long but narrow polygon we may consider approaching our lease neighbours for joint venture opportunities.,[],[],[],[],"['paddington', 'long']",[],0,False,,,
a076758_car_par_ann_07_16266157_25,a076758_car_par_ann_07_16266157.json,25,"finally, p16 2137 appears to contain suitable host rocks and a favourable structural setting for gold mineralisation.",2,"['favourable', 'mineralisation']","['favourable', 'mineralisation']","because p16 2137 is a single lease with a long but narrow polygon we may consider approaching our lease neighbours for joint venture opportunities. alternatively once our paddington operational review is complete in twelve months time, we may consider divesting p16 2137 to an interested party. finally, p16 2137 appears to contain suitable host rocks and a favourable structural setting for gold mineralisation. the lease warrants further exploration activities.",[],['host rocks'],['gold'],[],"['long', 'paddington']",[],0,False,,,
a076758_car_par_ann_07_16266157_34,a076758_car_par_ann_07_16266157.json,34,based upon our data collation of p16 2137 we identified that access from paddington mine site to the lease location was good but the project status could be more favourable.,1,['favourable'],"['favourable', 'favourable', 'mineralisation']","results based on the data review, barrick kanowna decided to sell the lease to norton gold fields ltd. paddington gold pty limited (a whole owned subsidiary of norton gold fields ltd) collated the project data from barrick kanowna and made exploration assessments. conclusions barrick kanowna found the lease was prospective for several styles of au mineralization including quartz veins, sulphide lodes in mafic rocks, felsic porphyry hosted, palaeochannel hosted supergene and placer deposits. based upon our data collation of p16 2137 we identified that access from paddington mine site to the lease location was good but the project status could be more favourable. finally, p16 2137 appears to contain suitable host rocks and a favourable structural setting for gold mineralisation.",['lodes'],"['quartz veins', 'mafic rocks', 'porphyry', 'host rocks']","['gold', 'gold', 'gold', 'sulphide', 'gold']",[],"['kanowna', 'paddington', 'kanowna', 'kanowna', 'paddington']",[],0,False,,,
a076758_car_par_ann_07_16266157_40,a076758_car_par_ann_07_16266157.json,40,14 4.1.1 local geology and mineralisation .,1,['mineralisation'],['mineralisation'],9 4.0 exploration activities . 14 4.1 data review by barrick kanowna. 14 4.1.1 local geology and mineralisation . 14 4.2 data collation by paddington gold pty limited .,[],[],['gold'],[],"['kanowna', 'paddington']",[],0,False,,,
a076758_car_par_ann_07_16266157_94,a076758_car_par_ann_07_16266157.json,94,"work involved in the project review comprised data compilation, with geological and geophysical interpretation and appraisal to establish exploration potential across the project area.",1,['potential'],['potential'],"from 6622000mn to about 6622400mn, there is an increase in the presence of ferricrete within the lateritic soils. prior to the sale of the lease, barrick conducted a review of the carbine paradigm project as part of the regional divestment project see figure 2. work involved in the project review comprised data compilation, with geological and geophysical interpretation and appraisal to establish exploration potential across the project area. the nearby carbine zuleika area is a centre of historical mining and exploration activities.",[],['ferricrete'],[],[],[],[],0,False,,,
a076758_car_par_ann_07_16266157_100,a076758_car_par_ann_07_16266157.json,100,"mineralisation in the area occurs in the nose of the bolshevik syncline within brittle pillow basalts of the coolgardie formation, and along the trend of the carbine shear at the thrust contact between volcanogenic sediments and ultramafics.",1,['mineralisation'],['mineralisation'],"the carbine thrust, that dips northeast and strikes approximately parallel within the zuleika thrust, is the major mineralizing structure in the carbine area. the thrust hosts the carbine, phantom, breakaway dam and carbine north deposits. mineralisation in the area occurs in the nose of the bolshevik syncline within brittle pillow basalts of the coolgardie formation, and along the trend of the carbine shear at the thrust contact between volcanogenic sediments and ultramafics. the carbine thrust is thought to be a back thrust that may intersect the south westerly dipping zuleika shear at depth.",[],"['basalts', 'sediments']",[],[],['coolgardie'],[],0,False,,,
a084500_e70_2859_s_2009_11587211_17,a084500_e70_2859_s_2009_11587211.json,17,"a total of 116 auger samples were collected on e70 2859 during the reporting period, targeting copper mineralisation related to an aeromagnetic high.",1,['mineralisation'],['mineralisation'],"scattered outcrops and subcrops of the un defined greenstone belt are evident throughout farming paddocks on the tenement although the majority of the tenement is regolith covered. laterite dominates on areas of higher relief that have not been cleared for farming. a total of 116 auger samples were collected on e70 2859 during the reporting period, targeting copper mineralisation related to an aeromagnetic high. analysis was conducted across multiple elements, with returns of up to 13ppb au and 150ppm cu.",[],"['regolith', 'laterite']",['copper'],['greenstone belt'],[],[],0,False,,,
a076965_e37_771_2007a_13939197_2,a076965_e37_771_2007a_13939197.json,2,"percussion and diamond drilling of this sill directly north of e37 771 intersected nickel sulphide mineralisation in bedrock in all holes, with values ranging from 0.6% to 1.3% ni.",1,['mineralisation'],['mineralisation'],"in the 1970s, the surrounding area was the subject of nickel exploration by lone star exploration nl, who investigated an ultramafic sill some 10 kilometres long and averaging 500 metres in width. the exact location of the lone star tenement is uncertain; however it is believed that e37 771 may cover the central portion of the area reported on by lone star. percussion and diamond drilling of this sill directly north of e37 771 intersected nickel sulphide mineralisation in bedrock in all holes, with values ranging from 0.6% to 1.3% ni. no assays for gold were carried out.",[],['bedrock'],"['nickel', 'diamond', 'nickel', 'sulphide', 'gold']",[],['long'],[],0,False,,,
a076965_e37_771_2007a_13939197_7,a076965_e37_771_2007a_13939197.json,7,their work was restricted to rock chip sampling which encountered anomalous pge mineralisation within an ultramafic host.,1,['mineralisation'],['mineralisation'],"no drill testing of this anomaly was carried out. in 1987, epoch minerals held an exploration licence, which covered part of the mt mundy project tenement area. their work was restricted to rock chip sampling which encountered anomalous pge mineralisation within an ultramafic host. platinum values up to 3 g t and palladium up to 4 g t were recorded.",['pge'],[],"['platinum', 'palladium']",[],[],[],0,False,,,
a076965_e37_771_2007a_13939197_10,a076965_e37_771_2007a_13939197.json,10,reindler and was the subject of assessment by bailey geological consultants pty ltd. he bailey report discusses the relationships between gold mineralisation and the favourable rock types which occur in the north eastern part of e37 771.,2,"['mineralisation', 'favourable']","['mineralisation', 'favourable', 'extensive']",platinum values up to 3 g t and palladium up to 4 g t were recorded. no other exploration results are recorded. reindler and was the subject of assessment by bailey geological consultants pty ltd. he bailey report discusses the relationships between gold mineralisation and the favourable rock types which occur in the north eastern part of e37 771. previous work by amerod has been focused on mapping and extensive maglag sampling programs.,[],[],"['platinum', 'palladium', 'gold']",[],[],[],0,False,,,
a076965_e37_771_2007a_13939197_56,a076965_e37_771_2007a_13939197.json,56,conclusions: some follow up required with possible aircore drilling.,1,['possible'],['possible'],"work done: exploration during the period consisted of assessing the results of the previous years and magnetic lag sampling, additional soil and rock chip sampling and a technical review of the maglag sampling by a consultant. results: the magnetic lag sampling results identified weak to moderate anomalies. conclusions: some follow up required with possible aircore drilling.",[],"['lag', 'lag']",[],[],[],[],0,False,,,
a077139_part1-20062007annualrptpl77-3057_11454925_3,a077139_part1-20062007annualrptpl77-3057_11454925.json,3,some focus was also directed back to the gold by producing eleven new cross sections of previous drill holes directed at the gold mineralisation on the pll.,1,['mineralisation'],['mineralisation'],"brief summary after conducting a review of all his geological datapertaining to this ground, the leaseholder decided to mainly continue with the exploration of the pegmatites occuring on the tenement to firther test them for the two main target minerals, tin and tantalum. to achieve this goal, the leaseholder conducted various geological tasks to generate and produce vital information to help establish the viability of those same two minerals. some focus was also directed back to the gold by producing eleven new cross sections of previous drill holes directed at the gold mineralisation on the pll. all the various geological tasks and the associated data produced from that work was completed in perth by the leaseholder during the report period which is all directbt associated with this tenement and its annual work and expenditure commitments.",[],['pegmatites'],"['tin', 'gold', 'gold']",[],['perth'],[],0,False,,,
a077139_part1-20062007annualrptpl77-3057_11454925_9,a077139_part1-20062007annualrptpl77-3057_11454925.json,9,"200612007 annual report f'or pil 7713057 details of work completed geolosicul dutu review as noted above, the leaseholder conducted a thorough and comprehensive review of all the extensive and detailed geological reports relating to this p l, as well as his own previous mineral exploration reports, to help plan and complete the work and to produce the additional data described and contained in this whole 2006l2007arurual mineral exploration report.",1,['extensive'],['extensive'],"some of the other work included re bagging and assaying atotal of 51 samples for five elements, drawing new drill hole cross sections of holes targetted towards the pegmatite, updating & printing a set of new updated drill hole co ordinates and compiling & printing apage of notes to accompany the updated drill hole co ordinates. all these and other geological tasks, as well as the details of the data produced, are decribed further in this mineral exploration report. 200612007 annual report f'or pil 7713057 details of work completed geolosicul dutu review as noted above, the leaseholder conducted a thorough and comprehensive review of all the extensive and detailed geological reports relating to this p l, as well as his own previous mineral exploration reports, to help plan and complete the work and to produce the additional data described and contained in this whole 2006l2007arurual mineral exploration report. the data reviewed includes a previous geological report authored by western united mining services on behalf of little river resources pty ltd which dates back to february 1987 at which time the ground was pil 771978 and known as colmer's prospect.",[],['pegmatite'],[],[],[],[],0,False,,,
a077139_part1-20062007annualrptpl77-3057_11454925_37,a077139_part1-20062007annualrptpl77-3057_11454925.json,37,"200612007 annijal report for p l 7713057 sumnle preourution and samnle deliverv (remnant drill cuttings) during a previous a field trip to this p l in2004, the leaseholder collected atotal of seven other samples of remnant drill cuttings from five old rab & rc holes which were drilled on this p l while under a contract of sale with the public mining company, mawson pacific ltd. during this period, mawson drilled a number of holes which targetted and intersected the known gold mineralisation occuring on the pa.",1,['mineralisation'],['mineralisation'],"after they were re bagged into new numbered plastic sample bags, the two termite samples 'xt 35'and'xt 36'were delivered to the lab (with the 42 rc drill samples plus an additional 7 samples) and assayed for the five elements as mentioned. the results are included with the all the other assays in the one laboratory report. 200612007 annijal report for p l 7713057 sumnle preourution and samnle deliverv (remnant drill cuttings) during a previous a field trip to this p l in2004, the leaseholder collected atotal of seven other samples of remnant drill cuttings from five old rab & rc holes which were drilled on this p l while under a contract of sale with the public mining company, mawson pacific ltd. during this period, mawson drilled a number of holes which targetted and intersected the known gold mineralisation occuring on the pa. in this process, several of those holes intersected the underlying pegmatite and most of the original cuttings from those holes are still accessable & identifiable on the ground near each hole collar.",[],"['plastic', 'pegmatite']",['gold'],[],"['mawson', 'mawson']",[],0,False,,,
a077139_part1-20062007annualrptpl77-3057_11454925_61,a077139_part1-20062007annualrptpl77-3057_11454925.json,61,the other eleven individual cross sections are of old rc drill holes that were drilled to targetthe known gold mineralisation occurring on the p l.,1,['mineralisation'],['mineralisation'],"200612007 annual report for p l 7713057 duta compilution (drill hole cross sections and 'xt' samples identification list ) the leaseholder decided to compile, draw and produce a total of 13 new individual drill hole cross sections of thirteen rc holes previously drilled on this tenement. two of those individual cross sections are for the two rc drill holes that have been targetted to intersect the pegmatite. the other eleven individual cross sections are of old rc drill holes that were drilled to targetthe known gold mineralisation occurring on the p l. these 11 holes were drilled between 1986 and 1995 by little river resources, mawson pacific ltd and the leaseholder.",[],['pegmatite'],['gold'],[],['mawson'],[],0,False,,,
a081010_greenbushes annual exploration report 2008v2_12302459_14,a081010_greenbushes annual exploration report 2008v2_12302459.json,14,lithium production tonnes remained steady at 603kt at 4.04% from both high grade and low grade sources.,1,['low grade'],['low grade'],the open cut mines were the only sources of production. production emphasis was on lithium ore types. lithium production tonnes remained steady at 603kt at 4.04% from both high grade and low grade sources. tantalum ore production was much reduced for the year.,['lithium ore'],[],[],[],[],[],0,False,,,
a081010_greenbushes annual exploration report 2008v2_12302459_18,a081010_greenbushes annual exploration report 2008v2_12302459.json,18,the low grade stockpile was significantly drawn down.,1,['low grade'],['low grade'],"mined tonnes totalled 324kt tonnes at a grade of 150g t ta2o5, up from 124kt in the previous year. mill operations lithium ore processed totalled 682kt at a grade of 3.91% li2o. the low grade stockpile was significantly drawn down. there was no tantalum ore processed for the year 2008.",['lithium ore'],[],[],[],[],[],0,False,,,
a084970_r228.2008 mineral resource report sorby hills (a2)_12424813_15,a084970_r228.2008 mineral resource report sorby hills (a2)_12424813.json,15,the fresh sulphide mineralisation is composed principally of galena and pyrite with minor sphalerite in some areas.,1,['mineralisation'],"['mineralisation', 'mineralisation']","the samples display a higher mean grade because there are far fewer samples than blocks, with the high grade samples becoming incorporated into lower grade blocks. figure 22 presents the histograms for the lead population, with the same synopsis as for the zinc analysis. the fresh sulphide mineralisation is composed principally of galena and pyrite with minor sphalerite in some areas. there the mineralisation occurs as breccia matrix and along silty bedding planes within the di stratigraphy.",[],['breccia'],"['lead', 'zinc', 'sulphide', 'pyrite', 'sphalerite']",[],['galena'],[],0,False,,,
a084970_r228.2008 mineral resource report sorby hills (a2)_12424813_30,a084970_r228.2008 mineral resource report sorby hills (a2)_12424813.json,30,"two targets were tested for zinc rich mineralisation namely; alpha pod zinc and i pod west, and one lead target was tested to south of a pod.",1,['mineralisation'],['mineralisation'],"the mineralised material encountered in the twin holes was used to generate bulk composites for use in the metallurgical test work (see appendix vii). in addition to the twinned holes a series of 15 nq diamond holes were drilled to explore for additional zinc and lead resources within the mining leases. two targets were tested for zinc rich mineralisation namely; alpha pod zinc and i pod west, and one lead target was tested to south of a pod. mt magnet drilling ltd using a hydeco 850 drilling completed a total of 3411.5m in 29 holes between september 12th october 28th 2007.",[],[],"['diamond', 'zinc', 'lead', 'zinc', 'zinc', 'lead']",[],[],[],0,False,,,
a084970_r228.2008 mineral resource report sorby hills (a2)_12424813_58,a084970_r228.2008 mineral resource report sorby hills (a2)_12424813.json,58,"dolomite ii is the main host for the sorby resources within the burt range formation, and often has minor anomalous base metal mineralisation.",1,['mineralisation'],['mineralisation'],"it is further subdivided into the sorby dolomite (formerly dolomite i or di of aquitaine, divided into upper and lower sub units), dolomite ii (dii), knox siltstone (formerly clastic i or ci of aquitaine), dolomite iii (diii) and gooseneck members (formerly upper formation or uf of aquitaine). the sorby dolomite (di, c. 50m) comprises cyclic bedded grainstones, mud wackestones and silty dolostones, and becomes finer grained and more argillaceous with less grainstone in the upper sub unit. dolomite ii is the main host for the sorby resources within the burt range formation, and often has minor anomalous base metal mineralisation. it occurs as an intraclastic breccia unit which is usually, but not always, present at the di ci contact.",['base metal'],"['siltstone', 'grainstones', 'mud', 'wackestones', 'dolostones', 'grainstone', 'breccia']","['dolomite', 'dolomite', 'dolomite', 'dolomite', 'dolomite', 'dolomite']","['gooseneck members', 'burt range formation']",[],[],0,False,,,
a084970_r228.2008 mineral resource report sorby hills (a2)_12424813_65,a084970_r228.2008 mineral resource report sorby hills (a2)_12424813.json,65,this unit contains considerable base metal mineralisation in the north sorby area (alpha and beta pods).,1,['mineralisation'],"['mineralisation', 'mineralisation']","the overlying knox siltstone (formerly ci) occurs as well laminated interbedded silty and argillaceous dolostone, dolomitic siltstone and shale. the knox siltstone is overlain by dolomite iii (diii, c. 15m), comprising bioclastic dolostone with interbedded shales. this unit contains considerable base metal mineralisation in the north sorby area (alpha and beta pods). the mineralisation is interpreted to be hosted in tectonic breccias which occur along the two dominant fault orientations.",['base metal'],"['siltstone', 'dolostone', 'siltstone', 'shale', 'siltstone', 'dolostone', 'shales', 'breccias']",['dolomite'],[],[],[],0,False,,,
a084970_r228.2008 mineral resource report sorby hills (a2)_12424813_68,a084970_r228.2008 mineral resource report sorby hills (a2)_12424813.json,68,minor mineralisation is recorded within this unit within the northern section.,1,['mineralisation'],"['mineralisation', 'mineralisation']","the mineralisation is interpreted to be hosted in tectonic breccias which occur along the two dominant fault orientations. the gooseneck member (formerly the upper formation, uf, c. 20 100m) comprises clastic carbonates and argillaceous shaley siltstones, typically dolomitised in the lower part and calcareous in the upper part. minor mineralisation is recorded within this unit within the northern section. the enga sandstone comprises laminated dolomitic sandstone, identified in a few drill holes at sorby.",[],"['breccias', 'siltstones', 'sandstone']",['carbonates'],"['gooseneck member', 'enga sandstone']",[],[],0,False,,,
a084970_r228.2008 mineral resource report sorby hills (a2)_12424813_75,a084970_r228.2008 mineral resource report sorby hills (a2)_12424813.json,75,in each pod the mineralisation tends to occur as strataform deposits along favourable host lithologies.,2,"['mineralisation', 'favourable']","['mineralisation', 'favourable']",onlap of the devonian sequence onto the proterozoic basement of the pincombe inlier results in pinch out of the carbonate sequence between the basement and the transgressive weaber group. the coded geology data from the historic drilling coupled with the detailed geology logging from the 2007 drilling were used to aid in the modelling of the resource. in each pod the mineralisation tends to occur as strataform deposits along favourable host lithologies. the entire sorby hills resource is currently classified as inferred.,[],[],['carbonate'],['weaber group'],[],"['devonian', 'proterozoic']",0,False,,,
a084970_r228.2008 mineral resource report sorby hills (a2)_12424813_78,a084970_r228.2008 mineral resource report sorby hills (a2)_12424813.json,78,the oxide mineralisation occurs at depths above 30m and can really only be seen in a e pods and in alpha pod in any significant quantities.,1,['mineralisation'],['mineralisation'],"the entire sorby hills resource is currently classified as inferred. this classification is due in part to the absence of qaqc data on the sampling and assays from the historic data set, and due to poor replication of historical drilling parameters of ore thickness and grade tenor, when compared with recent twinned drill holes. the oxide mineralisation occurs at depths above 30m and can really only be seen in a e pods and in alpha pod in any significant quantities. within the context of the resource this is material that occurs above the modelled base of complete oxidation surface (boco).",[],[],['oxide'],[],[],[],0,False,,,
a084970_r228.2008 mineral resource report sorby hills (a2)_12424813_81,a084970_r228.2008 mineral resource report sorby hills (a2)_12424813.json,81,r228.2008 16 mineralisation is seen as aggregates of cerussite along fractures and filling voids.,1,['mineralisation'],['mineralisation'],within the context of the resource this is material that occurs above the modelled base of complete oxidation surface (boco). the report no. r228.2008 16 mineralisation is seen as aggregates of cerussite along fractures and filling voids. it is generally associated with areas of strong iron staining where the pyrite has been weathered out.,[],[],"['cerussite', 'iron', 'pyrite']",[],[],[],0,False,,,
a084970_r228.2008 mineral resource report sorby hills (a2)_12424813_112,a084970_r228.2008 mineral resource report sorby hills (a2)_12424813.json,112,"the twin holes were drilled into beta pod, i pod, d pod and c pod to enable an assessment of the oxide and sulphide mineralisation within the deposit and also test the three historic drilling methods.",1,['mineralisation'],['mineralisation'],"a total 957.5m were drilled including 219.4m of mud rotary precollars (see table 6). all assay and geological log data is provided in digital format in appendices iii and iv respectively. the twin holes were drilled into beta pod, i pod, d pod and c pod to enable an assessment of the oxide and sulphide mineralisation within the deposit and also test the three historic drilling methods. the results from the twin holes display very poor grade and thickness correlation with the historic holes (see figure 6).",[],['mud'],"['oxide', 'sulphide']",[],[],[],0,False,,,
a084970_r228.2008 mineral resource report sorby hills (a2)_12424813_122,a084970_r228.2008 mineral resource report sorby hills (a2)_12424813.json,122,during the program it was noted that many of the comparisons between the current drilling and historic drilling were not favourable and that there may not be enough material for metallurgical sampling.,1,['favourable'],['favourable'],the lack of consistent bias across the three drill methods make it difficult give a definitive answer on whether the lack of correlation in the historic open hole and rc data sets is due to grade smearing or in situ variation. to address the lack of confidence in the historic data it will be necessary to undertake more drilling to verify that the historic data is valid and gain greater confidence in the deposit model. during the program it was noted that many of the comparisons between the current drilling and historic drilling were not favourable and that there may not be enough material for metallurgical sampling. to ensure that enough sample was collected and to gain a better report no.,[],[],[],[],[],[],0,False,,,
a084970_r228.2008 mineral resource report sorby hills (a2)_12424813_128,a084970_r228.2008 mineral resource report sorby hills (a2)_12424813.json,128,the initial twin hole cshdd006 has thinner (15m vs 17m) and lower grade lead mineralisation (11% max vs 32% max) than the historic hole ddh42.,1,['mineralisation'],"['mineralisation', 'mineralisation']","the schematic cross section in figure 6 represents all the twin and triplet drillholes with histograms showing pb% and fe%, and highlights the high degree of grade variation present. the first sets of triple holes drilled during the program (cshdd006, cshdd 014 and ddh42) are all diamond holes and were drilled into a high grade region of i pod. the initial twin hole cshdd006 has thinner (15m vs 17m) and lower grade lead mineralisation (11% max vs 32% max) than the historic hole ddh42. however in looking at total mineralisation (galena and pyrite) the intersection widths are similar (see figure 7).",[],[],"['diamond', 'lead', 'pyrite']",[],['galena'],[],0,False,,,
a084970_r228.2008 mineral resource report sorby hills (a2)_12424813_136,a084970_r228.2008 mineral resource report sorby hills (a2)_12424813.json,136,"the relationship between lead and iron grades and intersection width shows particularly good correlation, and highlights the fact that when there is a lack of lead mineralisation there is an increase in pyrite.",1,['mineralisation'],['mineralisation'],"the initial twin diamond hole, cshdd009, has higher lead grades than fdh51 (21% vs 12%) but it is separated by a barren patch in the middle of the intersection. within the barren patch there is a distinct increase in iron grade. the relationship between lead and iron grades and intersection width shows particularly good correlation, and highlights the fact that when there is a lack of lead mineralisation there is an increase in pyrite. the third hole at report no.",[],[],"['diamond', 'lead', 'iron', 'lead', 'iron', 'lead', 'pyrite']",[],[],[],0,False,,,
a084970_r228.2008 mineral resource report sorby hills (a2)_12424813_145,a084970_r228.2008 mineral resource report sorby hills (a2)_12424813.json,145,"in the historic hole, wbs5001, there were three distinct high grade lead intersections interpreted to be part of the beta pod mineralisation (25%pb max).",1,['mineralisation'],"['mineralisation', 'mineralisation']","schematic comparison of r1, cshdd008 and cshdd013 the worst diamond hole correlation for lead grade occurs in the twin holes wbs5001 and cshdd015 (see figure 10). both are diamond holes and were drilled 5m apart. in the historic hole, wbs5001, there were three distinct high grade lead intersections interpreted to be part of the beta pod mineralisation (25%pb max). cshdd015 only intersected minor lead mineralisation (9%pb max) adjacent to the lowermost intercept.",[],[],"['diamond', 'lead', 'diamond', 'lead', 'lead']",[],[],[],0,False,,,
a084970_r228.2008 mineral resource report sorby hills (a2)_12424813_151,a084970_r228.2008 mineral resource report sorby hills (a2)_12424813.json,151,the pairing of cshdd010 and fdh61 has the worst correlation in the program with no significant lead rich mineralisation encountered in the expected location (max 0.5m @ 10%pb).,1,['mineralisation'],['mineralisation'],the first two of these were drilled adjacent to old rc holes fhd61 and 78 and the latter was drilled adjacent to historic open hole r25. all three have very poor correlation with the historic hole data (see figure 8). the pairing of cshdd010 and fdh61 has the worst correlation in the program with no significant lead rich mineralisation encountered in the expected location (max 0.5m @ 10%pb). deeper in the hole there is some thin high grade lead (0.7m @ 25%pb) report no.,[],[],"['lead', 'lead']",[],[],[],0,False,,,
a084970_r228.2008 mineral resource report sorby hills (a2)_12424813_154,a084970_r228.2008 mineral resource report sorby hills (a2)_12424813.json,154,much of the oxide mineralisation encountered during the program appears to be remobilised and occurs in fractures and lining vughs and it is possible that the cerussite has been leached from this location.,2,"['mineralisation', 'possible']","['mineralisation', 'mineralisation', 'possible']","deeper in the hole there is some thin high grade lead (0.7m @ 25%pb) report no. r228.2008 30 mineralisation along with minor pyrite but these occurs outside of the current c pod model. much of the oxide mineralisation encountered during the program appears to be remobilised and occurs in fractures and lining vughs and it is possible that the cerussite has been leached from this location. the other two holes, cshdd011 and cshdd012 share the same trend as many of the other twin and triplet pairs.",[],[],"['lead', 'pyrite', 'oxide', 'cerussite']",[],[],[],0,False,,,
