event_id,filename,sentence_idx,sentence_text,n_trigger_words_in_sentence,trigger_words_in_sentence,n_trigger_words_in_event,trigger_words_in_event,event_text,ROCK,TIMESCALE,event_label,STRAT,MINERAL,LOCATION,ORE_DEPOSIT
a077775_tpp_2007a_16424276_311,a077775_tpp_2007a_16424276.json,311,"it would be of great benefit to have this additional (geochemical information stream, soil and reconnaissance rockchip) when deciding potential area reductions, any future work programs required for drill target generation and the future long term development of this project.",1,potential,1,potential,"annual report for the talga peak project 2007 february 2008 talgapeakatr2007a e45 2650 page 29 9.0 recommendations recommendations include the implementation of reconnaissance type prospecting, stream sediment and soil sampling activities as a priority at the talga peak project. these activities should concentrate on the southern and eastern portion of the project area were very minimal or no exploration has taken place on el45 2650 which was granted on the 23 12 05 for a five year term. the tenement is due for a 50% area reduction before the 3rd year anniversary date (later this year) and a further 50% before the 4th year anniversary. it would be of great benefit to have this additional (geochemical information stream, soil and reconnaissance rockchip) when deciding potential area reductions, any future work programs required for drill target generation and the future long term development of this project. recommendations are listed below in order of priority: prospecting and geochemistry a multi element, geochemical stream sediment sampling program should be implemented on the southern portion of the project area where limited prospecting has taken place. a gswa 100k mapped ultramafic unit extends through the wsw of the project area.",sediment,,0,,,long,
a077775_tpp_2007a_16424276_316,a077775_tpp_2007a_16424276.json,316,i am unsure on the production from these above mentioned prospects outside the project area but potential exist for gold resources to be discovered south of duesenberg within the talga peak project.,1,potential,1,potential,"a gswa 100k mapped ultramafic unit extends through the wsw of the project area. this ultramafic unit contains several known gold prospects mines (?) macphees reward and little los vegas to the west of the project area, local prospectors have been recovering gold nuggets while detecting in the area for some time. i am unsure on the production from these above mentioned prospects outside the project area but potential exist for gold resources to be discovered south of duesenberg within the talga peak project. further geological mapping, prospecting, rock chip sampling to follow up recent stream sediment anomalism identified in the eastern portion of the project area prior to implementing a multi element minus #80mesh geochemical soil sampling program. the work implemented should include testing the potential easterly strike extensions of the cord prospect vms (au, ag, cu, zn, as) on an 160m by 20m grid.",sediment,,0,,gold,,vms
a077775_tpp_2007a_16424276_320,a077775_tpp_2007a_16424276.json,320,mo cu mineralisation similar to the adjacent spinifex ridge word class mo cu deposit which appears to lie on a large sw ne trending regional structure which transects the se portion of the project.,1,mineralisation,2,"potential, mineralisation","further geological mapping, prospecting, rock chip sampling to follow up recent stream sediment anomalism identified in the eastern portion of the project area prior to implementing a multi element minus #80mesh geochemical soil sampling program. the work implemented should include testing the potential easterly strike extensions of the cord prospect vms (au, ag, cu, zn, as) on an 160m by 20m grid. ni cr (au) ultramafic associated mineralisation on a 320m by 40m grid initially. mo cu mineralisation similar to the adjacent spinifex ridge word class mo cu deposit which appears to lie on a large sw ne trending regional structure which transects the se portion of the project. this apparently deep crustal structure remains an excellent exploration target for buried intrusive bodies and brittle stock work type mineralisation. a 320m by 40m grid could also test this zone initially.",sediment,,0,,,spinifex ridge,vms
a077775_tpp_2007a_16424276_324,a077775_tpp_2007a_16424276.json,324,the detailed analysis should include metal values contoured in long section any potential zonation of metal values alteration geophysical em targets further deeper drilling (rc diamond) planned and implemented.,1,potential,3,"enriched, potential, mineralisation",this apparently deep crustal structure remains an excellent exploration target for buried intrusive bodies and brittle stock work type mineralisation. a 320m by 40m grid could also test this zone initially. annual report for the talga peak project 2007 february 2008 talgapeakatr2007a e45 2650 page 30 cord prospect and cord valley compilation of all drilling (geochemical and geophysical) data studies at the cord prospect with subsequent detailed analysis. the detailed analysis should include metal values contoured in long section any potential zonation of metal values alteration geophysical em targets further deeper drilling (rc diamond) planned and implemented. conduct down hole em on all drilling greater than 100m in depth the recommendations for conducting future geophysical studies along the cord valley include: obtain magnetics for the project area to aid geological structural interpretation and identify any discrete magnetic anomalism along the mineralised horizon which may indicate non conductive (zn enriched) vms style base metal mineralisation. conduct further ground em surveys over tp14 prior to drill testing if time and personnel are available.,,,0,,diamond,long,"vms, base metal"
a077775_tpp_2007a_16424276_328,a077775_tpp_2007a_16424276.json,328,"conduct down hole em on all drilling greater than 100m in depth duesenberg gold prospect continue drill testing anomalous, potentially economic, gold mineralisation that has been identified at the duesenberg prospect (talga king target).",1,mineralisation,2,"enriched, mineralisation","conduct down hole em on all drilling greater than 100m in depth the recommendations for conducting future geophysical studies along the cord valley include: obtain magnetics for the project area to aid geological structural interpretation and identify any discrete magnetic anomalism along the mineralised horizon which may indicate non conductive (zn enriched) vms style base metal mineralisation. conduct further ground em surveys over tp14 prior to drill testing if time and personnel are available. rc drill test the geological geochemical ground em anomalies warranting further work as indicated in this report along the mineralised horizon. conduct down hole em on all drilling greater than 100m in depth duesenberg gold prospect continue drill testing anomalous, potentially economic, gold mineralisation that has been identified at the duesenberg prospect (talga king target). generally black weathered carbonate altered basalt massive to well foliated serpentinised former peridotite calcrete former ultramafic amphibolite after basalt basalt undivided talus shed from pominant chert ridges alluvium clay, silt, sand and gravel. fefff qa mb mbcb am g fefff fefff g am g am qc ch mb qa g qa am am am qc as as asq q q as?.","amphibolite, chert, clay, sand, basalt, calcrete, silt, alluvium, gravel, peridotite",,0,,"carbonate, gold",,"vms, base metal"
a077775_tpp_2007a_16424276_408,a077775_tpp_2007a_16424276.json,408,alteration mineralisation (eg s#5 for 57o sulphide) veining (eg q5 for soh quartz veining) summary code max 12 characters (15 when absolutely necessary) leave out the irrelevant or implied (cg mg); eg progression from surface ccfem?.,1,mineralisation,1,mineralisation,"colour weathering foliation texture (where relevant) 2. primary minerals (where relevant) 3. lithology (in capitals; if you are uncertain put in a question mark) 4. alteration mineralisation (eg s#5 for 57o sulphide) veining (eg q5 for soh quartz veining) summary code max 12 characters (15 when absolutely necessary) leave out the irrelevant or implied (cg mg); eg progression from surface ccfem? to clmq5 to mwmd?fe to mds#2siq3 record dry colours, the presence of water, pfi)r recoveries; magnetic intensity; rig dip azimuth act and ap am asb bt cb ch ltd blk bn gv gn ol or pi pu rd wh cr yw bu i ia id m mb md mg an tr wk m st fr colour oxidation w weathered ind indurated minerals ci rbql . see labjob field h0800 assay_cod see method field h0801 assay_co see lab field h0802 assay_des h0900 remarks 900 or 999 indicates no data available for compilation detection limits vary according to lab methods.",,,0,,"quartz, sulphide",,
a077775_tpp_2007a_16424276_1184,a077775_tpp_2007a_16424276.json,1184,olicified sed m a barker aircore hammer goldfire talga peak cord tpac044 43 60 180 5 6 lbn bnyw m m s fe wk m possible 2nd mineralization after su.?.,1,possible,1,possible,olicified sed m a barker aircore hammer goldfire talga peak cord tpac044 43 60 180 2 3 gy gngy wk fr m s? solicified sed m a barker aircore hammer goldfire talga peak cord tpac044 43 60 180 3 4 gy gngy wk fr m s? solicified sed m a barker aircore hammer goldfire talga peak cord tpac044 43 60 180 4 5 tc1417 gy gngy wk fr m s? solicified sed m a barker aircore hammer goldfire talga peak cord tpac044 43 60 180 5 6 lbn bnyw m m s fe wk m possible 2nd mineralization after su.? a barker aircore hammer goldfire talga peak cord tpac044 43 60 180 6 7 lbn bnyw m m s fe wk m possible 2nd mineralization after su.? a barker aircore hammer goldfire talga peak cord tpac044 43 60 180 7 8 lbn bnyw m m s fe wk st possible 2nd mineralization after su.?.,,,0,,,,
a077775_tpp_2007a_16424276_1188,a077775_tpp_2007a_16424276.json,1188,a barker aircore hammer goldfire talga peak cord tpac044 43 60 180 9 10 lbn bnrd m m s fe wk wk wk possible 2nd mineralization after su.?.,1,possible,1,possible,"a barker aircore hammer goldfire talga peak cord tpac044 43 60 180 6 7 lbn bnyw m m s fe wk m possible 2nd mineralization after su.? a barker aircore hammer goldfire talga peak cord tpac044 43 60 180 7 8 lbn bnyw m m s fe wk st possible 2nd mineralization after su.? a barker aircore hammer goldfire talga peak cord tpac044 43 60 180 8 9 tc1418 lbn bnyw m m s fe wk st possible 2nd mineralization after su.? a barker aircore hammer goldfire talga peak cord tpac044 43 60 180 9 10 lbn bnrd m m s fe wk wk wk possible 2nd mineralization after su.? ox a barker aircore hammer goldfire talga peak cord tpac044 43 60 180 21 22 cryw cryw m m f bx ""fg,su exhalative"" 5 m st wk 2 su. ox a barker aircore hammer goldfire talga peak cord tpac044 43 60 180 22 23 cryw cryw m m f bx ""fg,su exhalative(wk.",,,0,,,,
a077775_tpp_2007a_16424276_1524,a077775_tpp_2007a_16424276.json,1524,m sht possible um?.,1,possible,1,possible,a barker aircore hammer goldfire talga peak viagra main tpac096 61 60 180 43 44 gypi gybn wk m m sch bx 10 st wk 2 su.ox 5% ? a barker aircore hammer goldfire talga peak viagra main tpac096 61 60 180 45 46 gypi gybn wk m m sch bx 10 st wk 2 su.ox 5% ? a barker aircore hammer goldfire talga peak viagra main tpac096 61 60 180 46 47 gypi gybn wk m m sch bx 10 st wk 2 su.ox 5% ? m sht possible um? wk wk wk a barker aircore hammer goldfire talga peak duesenberg tpac097 17 60 225 10 11 ywbn gnbn m m um? m sht possible um?.,,,0,,,,
a077775_tpp_2007a_16424276_1528,a077775_tpp_2007a_16424276.json,1528,m sht possible um?.,1,possible,1,possible,wk wk wk a barker aircore hammer goldfire talga peak duesenberg tpac097 17 60 225 10 11 ywbn gnbn m m um? m sht possible um? 1 wk wk a barker aircore hammer goldfire talga peak duesenberg tpac097 17 60 225 11 12 ywbn gnbn m m um? m sht possible um? wk wk a barker aircore hammer goldfire talga peak duesenberg tpac097 17 60 225 12 13 tc2031 ywbn gnbn m m um? m sht possible um?.,,,0,,,,
a077775_tpp_2007a_16424276_1532,a077775_tpp_2007a_16424276.json,1532,m sht possible um?.,1,possible,1,possible,wk wk a barker aircore hammer goldfire talga peak duesenberg tpac097 17 60 225 12 13 tc2031 ywbn gnbn m m um? m sht possible um? 2 wk wk a barker aircore hammer goldfire talga peak duesenberg tpac097 17 60 225 13 14 ywbn gnbn m m um? m sht possible um? a barker aircore hammer goldfire talga peak duesenberg tpac097 17 60 225 14 15 gn gnbn m m um? m sht possible um?.,,,0,,,,
a077775_tpp_2007a_16424276_1536,a077775_tpp_2007a_16424276.json,1536,m sht possible um?.,1,possible,1,possible,a barker aircore hammer goldfire talga peak duesenberg tpac097 17 60 225 14 15 gn gnbn m m um? m sht possible um? a barker aircore hammer goldfire talga peak duesenberg tpac097 17 60 225 15 16 gn gnbn m m um? m sht possible um? wk a barker aircore hammer goldfire talga peak duesenberg tpac097 17 60 225 16 17 tc2032 bngn gnbn m m um? m sht possible um?.,,,0,,,,
a077775_tpp_2007a_16424276_2182,a077775_tpp_2007a_16424276.json,2182,m sht possible mg sht a barker aircore hammer goldfire talga peak cord tpac162 36 60 180 2 3 lgn gnbn m st st mg?.,1,possible,1,possible,a barker aircore hammer goldfire talga peak cord tpac161 21 60 180 2 3 lgn gnbn st m sht? a barker aircore hammer goldfire talga peak cord tpac161 21 60 180 3 4 lgn gnbn boc m sht? a barker aircore hammer goldfire talga peak cord tpac162 36 60 180 1 2 lgn gnbn m st st mg? m sht possible mg sht a barker aircore hammer goldfire talga peak cord tpac162 36 60 180 2 3 lgn gnbn m st st mg? m sht possible mg sht a barker aircore hammer goldfire talga peak cord tpac162 36 60 180 3 4 lgn gnbn m st st mg? m sht possible mg sht a barker aircore hammer goldfire talga peak cord tpac162 36 60 180 4 5 tc2877 lgn gnbn boc st mg?.,,,0,,,,
a077775_tpp_2007a_16424276_2186,a077775_tpp_2007a_16424276.json,2186,m sht possible mg sht 2 a barker aircore hammer goldfire talga peak cord tpac162 36 60 180 6 7 lgygn gnbn m st mg?.,1,possible,1,possible,m sht possible mg sht a barker aircore hammer goldfire talga peak cord tpac162 36 60 180 3 4 lgn gnbn m st st mg? m sht possible mg sht a barker aircore hammer goldfire talga peak cord tpac162 36 60 180 4 5 tc2877 lgn gnbn boc st mg? m sht possible mg sht a barker aircore hammer goldfire talga peak cord tpac162 36 60 180 5 6 lgygn gnbn m st mg? m sht possible mg sht 2 a barker aircore hammer goldfire talga peak cord tpac162 36 60 180 6 7 lgygn gnbn m st mg? m sht possible mg sht 2 2 a barker aircore hammer goldfire talga peak cord tpac162 36 60 180 7 8 lgygn gnbn m st mg? m sht possible mg sht 2 a barker aircore hammer goldfire talga peak cord tpac162 36 60 180 8 9 tc2878 lgygn gnbn m st mg?.,,,0,,,,
a077775_tpp_2007a_16424276_2225,a077775_tpp_2007a_16424276.json,2225,the tem survey was designed to locate bedrock conductors associated with volcanogenic massive sulphide style base metal gold mineralisation within the felsic volcanics in the archaean greenstones within the project area.,1,mineralisation,1,mineralisation,"18 appendix 2 fixed loop rvr coil tem amplitude contours . the survey was undertaken by gem geophysical surveys using a smartem receiver, rvr coil sensor and zonge zt 30 transmitter. the overall data quality of the survey was moderate. the tem survey was designed to locate bedrock conductors associated with volcanogenic massive sulphide style base metal gold mineralisation within the felsic volcanics in the archaean greenstones within the project area. the survey identified several weak to moderate strength, mid time anomalies that are consistent with weakly to moderately conductive vms type mineralization. most of these anomalies are broadly associated with the gossanous zones identified in the prospect area.","greenstones, bedrock, felsic volcanics",archaean,0,,"gold, sulphide",,"vms, base metal"
a077775_tpp_2007a_16424276_2236,a077775_tpp_2007a_16424276.json,2236,the aim of the survey was to locate bedrock conductors associated with volcanogenic massive sulphide style base metal gold mineralisation within the extensive gossanous and geochemically anomalous zone within the felsic volcanic sequence.,2,"mineralisation, extensive",2,"mineralisation, extensive","introduction mining project groups (mpg) talga peaks project is situated in the pilbara region of western australia about 30km north of marble bar. a location plan of the project area is shown in figure 1. a fixed loop transient electromagnetic survey was conducted over the cord prospect within the talga peaks project area during may and june 2007 by gem geophysical surveys using a smartem receiver, rvr coil sensor and zonge zt 30 transmitter. the aim of the survey was to locate bedrock conductors associated with volcanogenic massive sulphide style base metal gold mineralisation within the extensive gossanous and geochemically anomalous zone within the felsic volcanic sequence. geology and background two east west striking gossanous horizons mapped within the cord prospect area have been interpreted to represent oxidized massive and or disseminated vms style base metal gold mineralisation. these gossans are located within a felsic volcanic sequence towards the top of the warrawoona group archaean greenstones in the pilbara craton.","gossans, greenstones, bedrock",archaean,0,warrawoona group,"gold, sulphide","pilbara craton, pilbara region, marble bar, western australia","vms, base metal"
a077775_tpp_2007a_16424276_2286,a077775_tpp_2007a_16424276.json,2286,this is a potential drill target.,1,potential,1,potential,"the response on line 799200e is particularly strong and diminishes in strength quickly on either side. modelling of this well constrained, short strike length section of the anomaly indicates a moderately conductive plate with a depth to top of about 30m and a steep northerly dip. maxwell model results are presented in plan view and e w section view (figures 24 27). this is a potential drill target. details of a drill hole (figures 38 and 39) in gda94 mga zone 50 designed to test the tp16 conductor is provided in table 5 below. conclusions and recommendations a number of weak to moderate, probable bedrock conductors that have been identified from the cord fixed loop tem data.",bedrock,,0,,,,
a077775_tpp_2007a_16424276_2292,a077775_tpp_2007a_16424276.json,2292,"however, the stronger section of the zone warrants checking and is a possible drill target.",1,possible,1,possible,"conductors tp5, tp6, tp7, tp8 and tp9 are associated with weak to moderately strong mid time anomalies that have characteristics consistent with weakly to moderately conductive vms style sulphide mineralization and as such warrant drill testing. the elongate conductor tp16 is generally poorly constrained moderately strong anomaly apart from the dominant response on line 799200e. this is an unusual conductor not coinciding with any of the mapped gossanous horizons. however, the stronger section of the zone warrants checking and is a possible drill target. modelling of conductors tp5, tp7, tp9 and tp16 indicates the majority of the sources are shallow weakly conductive and dip steeply to the north. assuming the higher priority anomalies are mapping sulphidic concentrations within a vms alteration mineralization system, the low modelled conductances would be consistent with: predominantly stockwork disseminated sulphide systems containing massive sulphide zones of quite limited extent.",,,0,,sulphide,,vms
a077775_tpp_2007a_16424276_2301,a077775_tpp_2007a_16424276.json,2301,drill holes testing possible massive sulphide targets in the prospect are.,1,possible,1,possible,"overall, the fltem survey has effectively assessed the main gossanous zones for shallow to moderate depth, massive sulphide style conductors. no outstanding conductors have been identified, but a number of moderate to good conductors identified within the prospective zone warrant testing as massive sulphide targets. down hole em surveying should be undertaken on all moderate to deep (? drill holes testing possible massive sulphide targets in the prospect are. the existing aeromagnetics data covering the prospect area should be assessed for possible discrete magnetic targets (pyrrhotite or magnetite rich zones) within the mineralized zone. this data should also be useful to improve the geological understanding within the greenstone belt.",,,0,greenstone belt,"pyrrhotite, magnetite, sulphide",,
a077775_tpp_2007a_16424276_2308,a077775_tpp_2007a_16424276.json,2308,"legend possible anomaly conductor ( strong anomaly conductor ) kanomaly peak migration 12 noise or surficialn, s southern geoscience consultants pty ltd acn 067 552 461 drawn: g.speyers scale: 1:10000 date: 22 june 2007 figure: 4 mining projects group talga peaks project fltem survey (loop 3) model plan view 100 0 100 200 300 400 500 scale 1:10000 plate parameters name x y z length depth extent dip dip dir.",1,possible,1,possible,"possibleiii conductor well off end? loop #7 poorly definediii ? position uncertaini i ii i ii i i tp14 21 off end 21 ? legend possible anomaly conductor ( strong anomaly conductor ) kanomaly peak migration 12 noise or surficialn, s southern geoscience consultants pty ltd acn 067 552 461 drawn: g.speyers scale: 1:10000 date: 22 june 2007 figure: 4 mining projects group talga peaks project fltem survey (loop 3) model plan view 100 0 100 200 300 400 500 scale 1:10000 plate parameters name x y z length depth extent dip dip dir. view azimuth : 90 deg. view azimuth : 90 deg.",,,0,,,,
a077775_tpp_2007a_16424276_3329,a077775_tpp_2007a_16424276.json,3329,m sht possible um ywbn gnbn m m um?.,1,possible,1,possible,hone lgy ywgy m m sch bx go st. bx. hone gy gy m m sch bx go st. bx. hone gygn gy m m sch bx go st. bx. m sht possible um ywbn gnbn m m um? m sht possible um ywbn gnbn m m um? m sht possible um ywbn gnbn m m um?.,,,0,,,,
a077775_tpp_2007a_16424276_3333,a077775_tpp_2007a_16424276.json,3333,m sht possible um gn gnbn m m um?.,1,possible,1,possible,m sht possible um ywbn gnbn m m um? m sht possible um ywbn gnbn m m um? m sht possible um ywbn gnbn m m um? m sht possible um gn gnbn m m um? m sht possible um gn gnbn m m um? m sht possible um bngn gnbn m m um?.,,,0,,,,
a077775_tpp_2007a_16424276_3839,a077775_tpp_2007a_16424276.json,3839,m sht possible mg lgn gnbn m st st mg?.,1,possible,1,possible,bn bn st all? gnbn gnbn st st m sht gnbn gnbn st st m sht gy gy wk st s sht gy gy wk st s sht gy gy wk st s sht gy gy wk st s sht gy gy wk st s sht gy gy wk st s sht gy gy wk st s sht gy gy wk st s sht gy gy bop st s sht gy gy fr st s sht lgn gnbn m st st m sht sericitic alt? lgn gnbn m st st mg? m sht possible mg lgn gnbn m st st mg? m sht possible mg lgn gnbn m st st mg? m sht possible mg lgn gnbn boc st mg?.,,,0,,,,
a077775_tpp_2007a_16424276_3843,a077775_tpp_2007a_16424276.json,3843,m sht possible mg lgygn gnbn m st mg?.,1,possible,1,possible,m sht possible mg lgn gnbn m st st mg? m sht possible mg lgn gnbn boc st mg? m sht possible mg lgygn gnbn m st mg? m sht possible mg lgygn gnbn m st mg? m sht possible mg lgygn gnbn m st mg? m sht possible mg lgygn gnbn m st mg?.,,,0,,,,
a077865_p25_1691_2007a_10831408_21,a077865_p25_1691_2007a_10831408.json,21,this soil survey should also cover the fractionated gabbro as well as the likely basal contact and areas of previous anomalies found by melbourne exploration and western nickel to test for possible cumulated style pge mineralisation in the gabbro.,2,"possible, mineralisation",2,"possible, mineralisation","it is 20km south of the bulong nickel project and 20km north of the carnilya hill nickel mines. kalgoorlie boulder resources limited (kbrl) is the operator and beneficial owner of the tenement. a thorough soil sampling program is proposed to delineate areas of coincident nickel, copper, cobalt and pge anomalisation fro follow up by ground em surveys. this soil survey should also cover the fractionated gabbro as well as the likely basal contact and areas of previous anomalies found by melbourne exploration and western nickel to test for possible cumulated style pge mineralisation in the gabbro. mineral exploration activities for p25 1691 during the period from 30 november 2005 to 29 november 2006 are detailed below: literature review, data compilation. a large amount of time was spent accessing and reading doir reports completed by melbourne exploration, western nickel, connaught exploration and hallmark gold.",gabbro,,0,,"nickel, gold, copper","bulong, kalgoorlie, carnilya, boulder",pge
a077913_e52_1927_2008a_12275312_41,a077913_e52_1927_2008a_12275312.json,41,"a strong radiometric anomaly was outlined over secondary uranium mineralisation in mesoproterozoic sedimentary strata of the bresnahan basin, about 16 km north north west of turee creek station.",1,mineralisation,1,mineralisation,"the following information was obtained from mckay and meitzitis (2001). the turee creek area lies along the boundary between the ashburton and bresnahan basins, 1200 km northnorth east of perth (fig. in 1972, noranda australia ltd conducted an airborne radiometric survey along the palaeo mesoproterozoic unconformity in the search for unconformityrelated uranium deposits of the alligator rivers type. a strong radiometric anomaly was outlined over secondary uranium mineralisation in mesoproterozoic sedimentary strata of the bresnahan basin, about 16 km north north west of turee creek station. between 1973 and 1981, the prospect was investigated and drilled in an unsuccessful attempt to locate primary uranium mineralisation at depth near the palaeo mesoproterozoic unconformity. uranium mineralisation in the angelo river area, 60 km west of turee creek station, was discovered during exploration carried out by a joint venture between pancontinental mining nl, pnc exploration (australia) ltd and minatome australia pty ltd.",,mesoproterozoic,0,,,"perth, australia","uranium deposits, uranium"
a077913_e52_1927_2008a_12275312_45,a077913_e52_1927_2008a_12275312.json,45,"the most significant mineralisation was found in 198081 (lustig et al., 1984).",1,mineralisation,2,"follow up work, mineralisation","between 1973 and 1981, the prospect was investigated and drilled in an unsuccessful attempt to locate primary uranium mineralisation at depth near the palaeo mesoproterozoic unconformity. uranium mineralisation in the angelo river area, 60 km west of turee creek station, was discovered during exploration carried out by a joint venture between pancontinental mining nl, pnc exploration (australia) ltd and minatome australia pty ltd. the prospect was found during follow up work on airborne radiometric anomalies and occurs at a contact between mesoproterozoic sandstone and palaeoproterozoic shale, greywacke and dolomite of the mount mcgrath formation (wyloo group). the most significant mineralisation was found in 198081 (lustig et al., 1984). regional geological setting in the turee creek area, palaeoproterozoic metasediments of the wyloo group form a trough, the ashburton basin, along the south western margin of the hamersley basin. wyloo group sediments are unconformably overlain by a thick sequence of unmetamorphosed arenitic clastics of the mesoproterozoic bresnahan group (fig.","greywacke, sediments, sandstone, shale",mesoproterozoic,0,"wyloo group, bresnahan group, mount mcgrath formation",dolomite,"ashburton basin, australia, hamersley basin",uranium
a077913_e52_1927_2008a_12275312_53,a077913_e52_1927_2008a_12275312.json,53,"it is about 400 m long, with a maximum thickness of about 30 m. uranium mineralisation is hosted by hematitic and or carbonaceous shale, their brecciated equivalents, and chert breccia that forms a sequence of uncertain age within the contact zone.",1,mineralisation,1,mineralisation,"the bresnahan group, to the east, comprises three major facies associations: valley fill, alluvial fan channel and lacustrine. prospects in the turee creek area angelo river the angelo river prospect consists of two mineralised zones, 2 km apart the angelo a zone to the west and the angelo b zone to the east (lustig et al., 1984, 1984). uranium occurs along a northeast trending normal fault that separates the upper part of the mount mcgrath formation from the sandstones of the upper bresnahan group. it is about 400 m long, with a maximum thickness of about 30 m. uranium mineralisation is hosted by hematitic and or carbonaceous shale, their brecciated equivalents, and chert breccia that forms a sequence of uncertain age within the contact zone. the angelo b zone was found in 1980. mineralisation has a maximum width of 8.5 m and an average grade of 0.047% u3o8.","sandstones, chert, breccia, shale",,0,"bresnahan group, mount mcgrath formation",,long,uranium
a077913_e52_1927_2008a_12275312_57,a077913_e52_1927_2008a_12275312.json,57,"the upb isotope data from the deeper part of the b zone indicate that the age of u mineralisation is about 1015 30 ma (lustig & others, 1984).",1,mineralisation,2,"enriched, mineralisation","the angelo b zone was found in 1980. mineralisation has a maximum width of 8.5 m and an average grade of 0.047% u3o8. the host rock is clay, carbonaceous in part, and brecciated sandstone. the upb isotope data from the deeper part of the b zone indicate that the age of u mineralisation is about 1015 30 ma (lustig & others, 1984). uraninite, carnotite, phosphuranylite and metatorbernite have been identified from the angelo a zone and b zone. petrological, geochemical and stable isotope studies of the host rocks indicate that uranium has been syngenetically enriched in some shales and carbonaceous shales of the mount mcgrath formation (ewers & ferguson, 1985; thorne & seymour, 1991).","host rocks, clay, sandstone, host rock, shales",,0,mount mcgrath formation,"phosphuranylite, uraninite, carnotite, metatorbernite",,uranium
a077913_e52_1927_2008a_12275312_98,a077913_e52_1927_2008a_12275312.json,98,"a body of 500 000 t of secondary uranium mineralisation, grading slightly less than 0.05% u3o8, lies at least 200 m above the palaeo mesoproterozoic unconformity; it is not known whether this deposit was derived from an unconformity related primary source.",1,mineralisation,1,mineralisation,"the fortescue group of the hamersley basin. the noranda prospect found by noranda australia ltd is 16 km north north west of turee creek station in arkose of the bresnahan group. the prospect lies within the bresnahan basin, where the kunderong sandstone is underlain by the woongarra volcanics of the hamersley basin. a body of 500 000 t of secondary uranium mineralisation, grading slightly less than 0.05% u3o8, lies at least 200 m above the palaeo mesoproterozoic unconformity; it is not known whether this deposit was derived from an unconformity related primary source. the ore minerals are uranyl phosphates and silicates (c.p. pedersen, noranda australia ltd, personal communication 1984; noranda pacific ltd, 1985).",arkose,mesoproterozoic,0,"woongarra volcanics, bresnahan group, kunderong sandstone, fortescue group","phosphates, silicates","hamersley basin, australia",uranium
a077913_e52_1927_2008a_12275312_102,a077913_e52_1927_2008a_12275312.json,102,"other minor occurrences of uranium mineralisation have been recorded at several places (carter, 1981) in the bresnahan group and are regarded as sandstone type mineralisation rather than unconformity related.",1,mineralisation,1,mineralisation,"the ore minerals are uranyl phosphates and silicates (c.p. pedersen, noranda australia ltd, personal communication 1984; noranda pacific ltd, 1985). some minor occurrences of uranium have been located in the palaeoproterozoic wyloo group, but none has been reported to be of commercial significance. other minor occurrences of uranium mineralisation have been recorded at several places (carter, 1981) in the bresnahan group and are regarded as sandstone type mineralisation rather than unconformity related. cooper, langford and pirajno (1998) have reported that some of the uranium occurrences may be of unconformity related type; they occur near the unconformity between the bangemall basin sequence and the underlying basement rocks of the palaeoproterozoic gascoyne complex and the archaean sylvania dome. channel iron it has been estimated that a period of less than 5 million years would be required to accumulate the bulk of the known pilbara cid deposits.",sandstone,archaean,0,"wyloo group, gascoyne complex, bresnahan group","phosphates, silicates, iron","bangemall basin, sylvania dome, australia, pilbara","cid, uranium"
a078148_c92_2001_arpt_2008_15096790_0,a078148_c92_2001_arpt_2008_15096790.json,0,"intrepid mines completed an extensive exploration campaign in the 2006 reporting year, undertaking rock chip sampling, rock chip traverses and rab drilling.",1,extensive,1,extensive,"intrepid mines completed an extensive exploration campaign in the 2006 reporting year, undertaking rock chip sampling, rock chip traverses and rab drilling. the completed exploration added to the existing geological database and enhanced future geological targeting. a summary of the 2006 work is given below: rock chip sampling rock chip sampling was completed at the olbers, eade bore, copernicus, bode, halley, firestone and miningee well prospects during the 2006 reporting year.",,,0,,,,
a078148_c92_2001_arpt_2008_15096790_4,a078148_c92_2001_arpt_2008_15096790.json,4,"12 rock chip traverses to gain a better understanding of alteration and dispersion of mineralisation, and to fully test prospective areas, rock chip traverses were trialled at several prospects.",1,mineralisation,1,mineralisation,"the completed exploration added to the existing geological database and enhanced future geological targeting. a summary of the 2006 work is given below: rock chip sampling rock chip sampling was completed at the olbers, eade bore, copernicus, bode, halley, firestone and miningee well prospects during the 2006 reporting year. results are detailed in the 2006 annual report to the doir. 12 rock chip traverses to gain a better understanding of alteration and dispersion of mineralisation, and to fully test prospective areas, rock chip traverses were trialled at several prospects. the rock chip traverses were typically sampled as five metre composites. samples were despatched to als, perth, and analysed for gold by aas, and for as, ag, cu, pb, zn and sb by icp.",,,0,,gold,perth,
