,event_id,filename,anumber,sentence_count,report_type,sentence_idx,sentence_triggers,event_text,label,lower_idx,upper_idx,DATE,LOCATION,MINERAL,ORE_DEPOSIT,ROCK,STRAT,TIMESCALE,TRIGGER
339,a084741_a2009_m39_159_16551360_48,a084741_a2009_m39_159_16551360.json,84741,144,Annual,48,"significant, mineralisation, anomalous","The samples were sent to Ultratrace Laboratory in Perth for multi-element analysis. The suite of elements included Ni, Co, Mg, Fe, Mn, Zn, Cu, Al, Cr, As, Ca, Si and Cl. The drilling identified significant nickel mineralisation of greater than 1.0% with some associated anomalous cobalt in all six drill-holes. However some of this mineralisation was at depths of greater than 40m and did have high Mg and Cl values which could be problematic in the PAL extraction process at Murrin Murrin. Mineralisation was associated with smectitic clays and saprolites derived from ultramafic rocks.",False,48,48,Mg,"Perth, Murrin Murrin",nickel,,"clays, saprolites",,,"significant, mineralisation, anomalous, mineralisation, could be"
340,a084741_a2009_m39_159_16551360_115,a084741_a2009_m39_159_16551360.json,84741,144,Annual,115,delineated,"Report for the Period 1 st September 2008 to 31 st August 2009 Appendix A Report by SGS Lakefield Oretest Pty Ltd for Poseidon Nickel Limited: Exploration activities conducted in recent years by Cougar Metals NL have delineated and quantified a laterite nickel-cobalt resource in tenement M39/159, which is closed off in all directions. This resource has a combined measured and indicated level of confidence. Further exploration drilling or other work will not significantly change the presently defined resource in terms of tonnes, grade or contained metal.",False,115,115,"the Period 1 st September 2008, August 2009, recent years",,"Nickel, nickel",,laterite,,,"delineated, exploration drilling, significantly"
341,a084750_mn_2009s_11336585_71,a084750_mn_2009s_11336585.json,84750,85,Final Surrender,71,further drilling,with the exception of one hole (MN00021 Fig 6.) which was drilled along the newly cleared line approximately 12.5m to the north of the old track. The northernmost hole revealed deep cover was present and this coupled by difficult sand dune terrain prevent further drilling to the north of this position. Generally 5m composite samples were taken down the hole with a separate 1m sample collected of the fresh basement for multielement work. The 5m composite samples were subjected to two separate analyses.,False,71,71,,,,,sand,,,further drilling
342,a084824_hvc survey & processing report_10159286_191,a084824_hvc survey & processing report_10159286.json,84824,195,Partial Surrender,191,supporting,"This document outlines the pre-processing (Level1) and details the Level2 and Level3 processing applied to HyMap data. Further information on the sensor specification, survey planning and data pre-processing is available upon request. A summary of the flight line planning supporting this survey is provided in Appendix 2. :. r e m o t e s e n s i n g . r e m o t e s e n s i n g .",False,191,191,,,,,,,,supporting
343,a084954_pontonnth_p_2009_12263583_137,a084954_pontonnth_p_2009_12263583.json,84954,183,Partial Surrender,137,mineralisation,"No carbonaceous lignites/sandstones were encountered in the drilling in these tenements. It should be noted that the drilling completed was very regional in nature approximately 1km spaced holes on 2km spaced lines. No calcrete hosted uranium mineralisation was encountered. Whilst the latitude of the Project area, being south of the Menzies Line, would generally preclude uraniferous calcrete forming; there may still be some scope for this type of mineralisation in the northern part of the Project in the vicinity of Lake Minigwal. No drilling was completed in E39/1144, which covers what is historically referred to as the East Arm, as the other tenements at the time were regarded as a higher priority.",False,137,137,,Menzies,,uranium,"lignites, sandstones, calcrete, calcrete",,,"mineralisation, mineralisation"
344,a085041_unlock-c39_2005_2009a_18186423_2711,a085041_unlock-c39_2005_2009a_18186423.json,85041,6428,Annual,2711,proposed,"Therefore the proposed clearing would not breach this Principle. Cardinia While the Cardinia project area has disturbance in the form of grazing and exploration activities, it has not been extensively cleared, and the vegetation type appears widespread throughout the area. Therefore the proposed clearing would not breach this Principle. Raeside The Raeside project area vegetation continues to the north over the rail-line, south and west of the proposed clearance area, and despite disturbance is not considered to be remnant vegetation. Therefore the proposed clearing would not breach this Principle.",False,2711,2712,,,,,,,,"proposed, proposed, proposed, proposed"
345,a085041_unlock-c39_2005_2009a_18186423_3439,a085041_unlock-c39_2005_2009a_18186423.json,85041,6428,Annual,3439,mineralisation,"- Improving 3-dimensional correlations between sections. - Making extrapolations below or beyond the last drill holes more consistent. - Excluding some mineralisation intersected in single drill holes or on single, isolated sections, that could not be convincingly correlated with other intercepts in 3-dimensions and whose 3-dimensional geometry was unknown. At Leonardo, the interpreted mineralised zone was extended down dip by as much as 120m over part of its strike length to include low grade intercepts in a number of widely spaced, deeper holes. This portion of the zone was subsequently classified as Inferred.",False,3439,3439,,,,,unknown,,,"correlations, mineralisation, low grade"
346,a085041_unlock-c39_2005_2009a_18186423_4662,a085041_unlock-c39_2005_2009a_18186423.json,85041,6428,Annual,4662,significant,"There is a significant difference between solubility of copper from chalcopyrite, which is much lower than that from covellite. Both of these were identified in the mineralogical examination of the Bruno and Tonto ores, reported later.",True,4662,4663,,,"copper, chalcopyrite, covellite",,,,,significant
347,a085049_atr_e52_1775_2009a_12626821_86,a085049_atr_e52_1775_2009a_12626821.json,85049,91,Annual,86,proposed,Conclusions and Recommendations: Aeromagnetic and gravity surveys identified two anomalies that may indicate the presence of concealed mineralised Marra Mamba Iron Formation. Target drilling is proposed to test these two targets. Further rock chip sampling along Spearhole Creek and its tributaries and Western Creek and its tributaries is proposed to locate if present CID deposits under calcrete cover (Oakover Formation). A search for any recently released open file data on the WAMEX system should also be conducted. API Management Pty LTD,False,86,87,,,,"CID, CID","calcrete, calcrete","Marra Mamba Iron Formation, Oakover Formation, Marra Mamba Iron Formation, Oakover Formation",,"indicate the presence, mineralised, proposed, proposed, indicate the presence, mineralised, proposed, proposed"
348,a085049_atr_e52_1775_2009a_12626821_86,a085049_atr_e52_1775_2009a_12626821.json,85049,91,Annual,86,proposed,Conclusions and Recommendations: Aeromagnetic and gravity surveys identified two anomalies that may indicate the presence of concealed mineralised Marra Mamba Iron Formation. Target drilling is proposed to test these two targets. Further rock chip sampling along Spearhole Creek and its tributaries and Western Creek and its tributaries is proposed to locate if present CID deposits under calcrete cover (Oakover Formation). A search for any recently released open file data on the WAMEX system should also be conducted. API Management Pty LTD,False,86,86,,,,"CID, CID","calcrete, calcrete","Marra Mamba Iron Formation, Oakover Formation, Marra Mamba Iron Formation, Oakover Formation",,"indicate the presence, mineralised, proposed, proposed, indicate the presence, mineralised, proposed, proposed"
349,a085062_c392006_mt minnie annual report_2008_2009_10911898_69,a085062_c392006_mt minnie annual report_2008_2009_10911898.json,85062,269,Annual,69,"prospective, prospect","Shaw River Resources Pty Ltd owns 100% of the Mt Minnie Mining Company Pty Ltd, and owns all non Fe (iron) mineral rights. Atlas Iron Ltd owns 100% of all Fe (iron) rights over the project. CRAE identified a prospective redox interface of a distance of 50km south of the Manyingee Prospect. The exploration work also delineated six separate basement palaeochannels which are infilled with Cretaceous sediments. Several of these channels (Ironstone Well/Mt Minnie) lie in and/or adjacent to the Shaw River Mt Minnie project area.",False,69,71,,Atlas Iron,"iron, iron",,"sediments, Ironstone",,Cretaceous,"prospective, delineated"
350,a085186_e77_1116_2009a_14049973_29,a085186_e77_1116_2009a_14049973.json,85186,64,Annual,29,"mineralized, prospective, mineralisation","Exploration activities undertaken during the reporting period are summarized: Sourcing and review of all relevant reports, with a special emphasis on historical exploration activies. Geographical Information System database compilation, including: o Geological base maps o Airborne geophysics o Geochemistry o Mineral information o Geological mapping o Tenement and native title information o Airbourne geophysics image processing of 67 magnetic images o Preliminary interpretation o Final interpretation (currently in progress) o Preliminary target definition, FIGURE 8 o Final target definition (currently in progress) o Data compilation of the historical drilling database (currently in progress) The fore-mentioned series of mineralized events are used in assisting in predicting sites which may be prospective for gold mineralisation. Within tenements E77/1116 it is likely that gold mineralisation is related to compressive structures. Most deposits seem to have formed late in D2 and D3/ D3 structures are characterized by: Brittle to semi-brittle faults Small displacement structures Dextral strike slip to dextral transpression on N to NE trending structures, commonly reactivating on D2 or older structures Primary D3 faults strike NNE Mineralisation is characterized by: Sulphidisation of BIFs Quartz vein arrays in dilatant jogs Pyrite and arsenopyrite commonly associated with mineralisation.",False,27,32,,,"gold, gold, Pyrite, arsenopyrite",,"BIFs, Quartz vein",,,"mineralized, prospective, mineralisation, mineralisation, mineralisation"
351,a085273_kecd_e452964_e452292_09_a_12569846_26,a085273_kecd_e452964_e452292_09_a_12569846.json,85273,158,Annual,26,"prospective, mineralisation","In general, the report was positive towards possible occurrences of gold mineralisation and VMS deposits. The report indicated that the nickel potential was limited. 5 Exploration 2007-2008 5.1 Historical Data Analysis Geochemical data complied from previous tenement owners was analysed for prospective areas of mineralisation with the aim of ascertaining target areas for drilling. Table 2 displays all - 13 - historical reports researched. Particular minerals were assessed, namely gold, lead, nickel, copper and zinc.",False,26,27,2007-2008,,"gold, nickel, gold, lead, nickel, copper, zinc",VMS deposits,,,,"possible, mineralisation, potential, prospective, mineralisation"
352,a085293_p29_2049_atr_2009_12382405_81,a085293_p29_2049_atr_2009_12382405.json,85293,126,Annual,81,high grade,Following the completion of the Auntie Nellie pit in 1999 twenty six RC holes were drilled around the original CSR10 anomaly.,True,81,81,1999,,,,,,,
353,a085336_bin_mer_09_14856201_396,a085336_bin_mer_09_14856201.json,85336,2291,Annual,396,further drilling,"Drilling data has been used to generate an ordinary kriged resource (NC2822009). 5.1.3 Conclusions The resource model is currently based strongly on grade. Further drilling is recommended to strengthen the geological model by either drilling closer spaced RC drilling on selective sections or obtaining structural information from orientated diamond drill core. 5.2 Navajo Chief Waste Characterisation Report 5.2.1 Introduction Paddington Gold Pty Ltd commissioned MBS Environmental to undertake a waste characterisation assessment of waste rock for the Navajo Chief gold project during 2009. 5.2.2 Summary A total of 49 samples of fresh, transitional and weathered waste rock were provided for assessment.",False,396,396,2009,Paddington,"diamond, Gold, gold",,,,,Further drilling
354,a085404_kuk_ps_2010_12213504_65,a085404_kuk_ps_2010_12213504.json,85404,76,Partial Surrender,65,significant,"Samples were analysed at Genalysis Laboratory Services in Maddington. All samples were assayed for Au (B/ETA or B/SAAS), and As, Cu & Pb by a mixture of B/AAS, A/OES and B/OES. No significant surface geochemical gold anomalies were identified (max Au value of 16ppb). This work was partially funded by the Southwest Catchment Council. The programme was designed to assist in enhancing knowledge of the structural complexities and lithological trends in the project area, thereby aiding in determining possible gold mineralization trends and to define zones of greatest nickel prospectivity.",False,65,66,,Southwest,"gold, gold, nickel",,,,,"significant, possible, mineralization, prospectivity"
355,a085434_calyerup creek annual report 2009_14053812_34,a085434_calyerup creek annual report 2009_14053812.json,85434,74,Annual,34,"mineralization, potential","Central Workings: Au is carried predominantly within the pegmatitic units that run sub vertical through the sediment stack. The sediments have been tilted more steeply in this region due to the pressure caused by late forming granite to the west and south of the mineralization. As the mineralization is related to the pegmatites, the area of potential is limited as these geological units are discontinuous and small in this region, with the current resource within a 50m strike length. Southern Workings: The Au occurrence runs within 100m of the late forming south west granitic pluton that has distorted and silicified the adjacent sedimentary pile. Au mineralization is located within the sedimentary structure as well as quartz replacement veins and on occasions pegmatitic type units.",False,34,35,,south west,quartz,,"sediment, sediments, granite, pegmatites",,,"mineralization, mineralization, potential, mineralization"
356,a085470_c145_2009_2009_a03_10514887_36,a085470_c145_2009_2009_a03_10514887.json,85470,84,Annual,36,prospect,"The Meentheena Project region is dominated by two granitoid batholiths, the Yilgalong (within and marginal to tenure) and the Mt Edgar further to the west (Figures 1). Major structures have been recorded by regional mapping (GSWA) of which several N-S fault zones are proving of significant interest. In the East Pilbara, the N-S Meentheena fault zone is a crustal scale suture and at the prospect level it has sub-parallel components such as the Big Ridge Fault Zone that has been a major metasomatising structure. Prospecting in the area dating back to earlier this century located small amounts of alluvial gold from along/adjacent to the Yilgalong Granitoid Batholith and its contact with the mafic and sedimentary rocks of the older Archaean Warrawoona Group. Information available from archival sources shows limited work has been conducted in the area.",False,36,36,earlier this century,East Pilbara,alluvial gold,,"granitoid, batholiths, Granitoid, Batholith, sedimentary rocks",Warrawoona Group,Archaean,"significant, prospect"
357,a085471_c99_2009_2009a_10455158_51,a085471_c99_2009_2009a_10455158.json,85471,122,Annual,51,high grade,"Exploration carried out included a review of previous exploration, a geological reconnaissance survey, acquisition of QuickBird satellite imagery, sampling of selected rock chip and tailings sites, and laboratory analysis of samples. The project area includes the historic Victory No. 1 mine, which was a small but very high grade producer pre WW1, and small scale production continued post war until 1930. The project area is believed to have the potential to host grade gold deposits of the type previously mined in the Victory mining centre. A summary of exploration activities is given in Table 1 and Figure 1 below.",False,51,51,1930,,,gold deposits,,,,"high grade, potential"
358,a085494_c1862006_ar_2009_b_16134972_1344,a085494_c1862006_ar_2009_b_16134972.json,85494,1808,Annual,1344,possible,"SS SSI Massive to laminated dolomitic siltstone and sandstone cut by minor veining of quartz and dolomite. Dolomitic siltstone (m) Py, Pr Mottled brecciated and fractured dolomite. Possible fault at base. Poorly sorted qz sandstone interbedded with sd siltstone at base. Weak fining upward sequence identified.",False,1343,1345,,,"quartz, dolomite, dolomite",,"siltstone, sandstone, siltstone, sandstone, siltstone",,,Possible
359,a085568_glen_florrie_target_resource_2[1]_12739727_2,a085568_glen_florrie_target_resource_2[1]_12739727.json,85568,28,Annual,2,"extensive, mineralization","The goethite-hematite ranges from dull, earthy to vitreous in lustre, figures 3 and 4. Holloman Minerals Ltd - Glen Florrie Iron Project Page 2 Holloman Minerals Ltd - Glen Florrie Iron Project Page 3 Holloman Minerals Ltd - Glen Florrie Iron Project Page 4",True,1,2,,,"goethite, hematite, Iron, Iron, Iron",,,,,
360,a085588_e52_1496_2009a_14626635_34,a085588_e52_1496_2009a_14626635.json,85588,150,Annual,34,prospects,"The Durack Well gold deposit, located 12km south of Peak Hill, is hosted in the interfingered contact between the Narracoota Formation and Ravelstone Formation. The primary mineralisation is contained within stockworks of thin vertical quartz veins and hydrothermal alteration is pervasive consisting of quartz-chlorite-biotite-ankerite.",True,34,35,,Peak Hill,"hydrothermal, quartz, chlorite, biotite, ankerite",gold deposit,quartz veins,"Narracoota Formation, Ravelstone Formation",,mineralisation
361,a085588_e52_1496_2009a_14626635_55,a085588_e52_1496_2009a_14626635.json,85588,150,Annual,55,significant,"This has led to a reappraisal of the prospectivity of the area for VMS-style mineralisation and geophysical techniques required to explore for such given there is deeply weathered regolith with thick cover, which masks much of the primary rocks in the region. 5.0 Previous Exploration Numerous previous owners have explored with mixed success for different types and styles of mineralisation on and in the region of the Narracoota project. Historic exploration within the Narracoota project area has been hampered because of significant transported cover and a deeply oxidised regolith profile. Historic work to date on tenement EL52/1496 includes: Aeromagnetic interpretation; Geological mapping; Soil geochemistry programmes; Petrological studies; and RAB, aircore and diamond drilling. Richmond Mining believes that a large amount of past exploration at Narracoota has been ineffective as the project area is largely covered by alluvium with minor colluvium, which has limited any valid test of the mineralisation potential.",False,55,57,,,diamond,VMS,"regolith, mixed, regolith, alluvium, colluvium",,,"prospectivity, mineralisation, mineralisation, significant, mineralisation, potential"
362,a085596_e39_831_2009p_10375851_97,a085596_e39_831_2009p_10375851.json,85596,251,Partial Surrender,97,further exploration,"Samples were assayed for gold by BLEG. Highest value was 31.3 ppb gold adjacent to the boundary. Exploration ""failed to indicate areas of interest for further exploration work."" 1985- 1988 Billiton Australia Au Geological Mapping; Air Magnetic and Radiometric Survey; Rock, Soil and Drainage Sampling; Auger and RAB Drilling E39/72 3569 Tin Dog Flat gold exploration Gold exploration over an Archaean sequence of andesitic to basaltic volcanics with numerous intercalated pelitic sediments, felsic volcanics, ultramafics and banded iron formation. Gabbroic sills and granitoid stocks intrude the sequence.",False,97,97,1988,Australia,"gold, gold, Tin, gold, Gold",,"basaltic, sediments, felsic volcanics, banded iron formation, granitoid",,Archaean,further exploration
363,a085598_e80_3531_2009s_10610968_244,a085598_e80_3531_2009s_10610968.json,85598,730,Final Surrender,244,mineralization,"In the extreme south-western portion of the area lateritic Tertiary pediment overlies the older sequence. Stream sediment sampling defined extensive tungsten, tin and tantalum anomalies in the south-western portion of the MC's and these were followed-up by field investigations. ""Only one small, uneconomic occurrence of scheelite mineralization has been located and is associated with vein quartz (and calcite) within the amphibolite unit."" It was felt that the extensive stream sediment anomalies may in part have been derived from erosion of Tertiary fluvial deposits, which originally covered the entire area. ""Work to date has failed to indicate the presence of potentially economic mineralization within the area held and no further work is recommended.""",False,242,246,,,"tungsten, tin, scheelite, quartz, calcite",,"sediment, amphibolite, sediment",,"Tertiary, Tertiary","extensive, mineralization, extensive, indicate the presence, potentially, economic mineralization"
364,a085612_qvr_c982004_2010a_final_amended_20100507_10653863_530,a085612_qvr_c982004_2010a_final_amended_20100507_10653863.json,85612,636,Annual,530,proposed,"e) Native vegetation should not be cleared if it is significant as a remnant of native vegetation in an area that has been extensively cleared. The vegetation within the project area is not considered to be significant as a remnant of native vegetation that has been extensively cleared. Prior to any clearing it is recommended that a qualified Botanist conducts a more detailed survey of vegetation within areas where proposed exploration activities will take place. f) Native vegetation should not be cleared if it is growing, in, or in association with, an environment associated with a watercourse or wetland. During the baseline survey no vegetation was found to be growing in, or in association with a watercourse or wetland.",False,530,530,,,,,,,,"significant, significant, proposed"
365,a085646_p57-1137 surrender report 2009_14716694_15,a085646_p57-1137 surrender report 2009_14716694.json,85646,69,Final Surrender,15,"prospective, mineralisation, potentially, economic mineralisation",The tenement was thus surrendered.,True,15,15,,,,,,,,
366,a085770_e28_1853_2010a_11936574_46,a085770_e28_1853_2010a_11936574.json,85770,404,Annual,46,broad,The majority of Australian deposits are located in the Yilgarn Craton of Western Australia. However a small but significant number of deposits also occur in the Pilbara Craton and in small Archaean outliers between the Yilgarn and Pilbara Cratons. Archaean lode-gold deposits so a broad range of sizes up to 1600 t gold in the Golden Mile deposit. Most average around 2 t of gold. With improving technology and gold price the economic grade of these materials has fallen from around 40 g/t in the 1890s to around 5 g/t.,False,46,46,the 1890s,"Yilgarn Craton, Western Australia, Pilbara Craton, Pilbara","gold, gold, gold","lode, gold deposits",,,"Archaean, Archaean","significant, broad"
367,a085815_rr_e77-1268-i_2009a_report_12635884_113,a085815_rr_e77-1268-i_2009a_report_12635884.json,85815,142,Annual,113,"mineralisation, potential","The sample returned and assay of 56.5 % Fe, however due to the high silica content and the small size and patchy nature of the area it is not considered to have any economic potential. The remaining three samples were taken from a prominent BIF which contained patchy, discontinuous mineralised goethite zones no wider than ~ 10 m. Approximately the first 150 m of the outcrop was sampled, with the mineralisation continuing to the southwest beyond the tenement boundary. Due to the patchiness of the mineralisation the area is considered to have a low potential. Area 5: YRK0723 Almost all of the targets and BIFs in this area did not contain mineralised material. One small pod (~ 30 m across) consisting of duricrust or immature canga was sampled, returning a result of 55.3 % Fe.",False,113,113,,southwest,"silica, goethite",,"BIF, BIFs, duricrust",,,"patchy, potential, patchy, mineralised, mineralisation, mineralisation, potential"
368,a085837_feysville_2009_annual_12511986_398,a085837_feysville_2009_annual_12511986.json,85837,459,Annual,398,mineralisation,"Note trend of mineralisation and geology at an angle of 40 degrees to section Three angled RC drilled by WMC and one drilled by AAR. Supergene mineralisation located in two western WMC holes at 35 to 44m below surface. The oxidation boundary on this section has a similar pattern to that seen on section to south. The shallow base of complete oxidation on eastern side is underlain by quartz feldspar porphyry compared to the more deeply weathered western side where bedrock is interpreted to be fined grained tuffs and sediments AAR drill hole FEC747 intersected 4m @ 5.42g/t Au near the bottom of the hole, corresponding to a carbonate altered sericite schist.",False,398,399,,,"quartz, feldspar, carbonate, sericite",,"porphyry, bedrock, tuffs, sediments, schist",,,"trend of, mineralisation, mineralisation"
369,a085857_aarkoongiepark_annual_09_aar_10946546_1217,a085857_aarkoongiepark_annual_09_aar_10946546.json,85857,3056,Annual,1217,mineralisation,Total 35m and 160m diamond proposed ONEDIN OXIDE ZONE COMPOSITE 5 5.1. Flotation Tests & Results 5 5.3. ONEDIN UPPER TRANSITION ZONE COMPOSITE 8 6.1.,True,1216,1219,,,"diamond, OXIDE",,,,,proposed
370,a085878_cgc1482001a2009_14108084_381,a085878_cgc1482001a2009_14108084.json,85878,485,Annual,381,proposed,The figures show the observed data together with the 2D inversions. The 2D inversions have been weighted to produce moderately biased vertical solutions. Proposed drill holes are also shown on the model depth sections. The proposed holes are tabulated in Table II. It should be note that the IP method is not sensitive to dip.,False,381,381,,,,,,,,"Proposed, proposed"
371,a085918_c22_2009a_12879110_5,a085918_c22_2009a_12879110.json,85918,375,Annual,5,anomalism,The initial program consisted of an orientation survey of 150 samples to test the suitability of MMI soil sampling for the regolith and rock types encountered in the project area. The survey was carried out over areas of known and unknown nickel mineralisation. The initial orientation survey successfully identified nickel anomalism with up to 26 time background nickel over the White Cliff Gossan area. The second soil sampling program consisted of 1350 samples collected over an area of 250 square kilometres. The program tested 22 magnetic and structural targets and successfully identified nickel anomalism up to 12 time background over aero magnetic lineaments in the central western (Westside anomaly) section of the lease and again further south (South Western anomaly) (Figure 5).,False,5,6,,,"nickel, nickel, nickel, nickel",,"regolith, unknown, Gossan",,,"mineralisation, anomalism, anomalism"
372,a085975_m47_223_ 2009a_10139808_340,a085975_m47_223_ 2009a_10139808.json,85975,376,Annual,340,highest grades,"The South Golden Pile is predominantly low-grade, with an average cut grade of 1.69 g/t Au. This zone contains a limited number of composite data (64), and more composites are needed to assess the true grade population of this zone.",True,340,341,,,,,,,,low-grade
373,a086009_charlie combined annual report 2008_16190423_75,a086009_charlie combined annual report 2008_16190423.json,86009,88,Annual,75,"prospective, mineralisation","This prospecting resulted in the collection of 14 rock chip samples, the details of which have been previously described. A total of 1046 surface spectrometer readings were collected from 11 lines of surveying, within 3 areas within the project area. This surveying was conducted across alluvial drainages considered prospective for hosting buried calcrete which may host carnotite bearing uranium mineralisation. To the west of the tenement boundary, these drainages host mapped outcropping calcrete. The spectrometer survey points coincide with the soil sample localities and the spectrometer measurements and soil samples were collected concurrently.",False,73,77,,,carnotite,uranium,"calcrete, calcrete",,,"prospective, mineralisation"
374,a086018_e53 1404 downs east extended annual report 2010_9777835_59,a086018_e53 1404 downs east extended annual report 2010_9777835.json,86018,77,Annual,59,significantly,As a component of the drilling a hand held scintillometer was used to record all of the radiation measurements associated with all of the 1m drill samples and 4m composite assay samples. The results were reported as CPS (cycles per second). No significantly high scintillometer readings were reported. The results of the readings taken from the assay samples are also reported with the assay results from the program. The assay results report a co-incidence between the maximum drill assay grades for each of gold and uranium.,False,59,59,,,gold,uranium,,,,significantly
375,a086055_haoma - stirling (c286 1997) 2008 09 cmer 11032010_12432827_10,a086055_haoma - stirling (c286 1997) 2008 09 cmer 11032010_12432827.json,86055,42,Annual,10,mineralisation,"Haoma Mining is also the manager and operator of Elazac Project areas. Tenement details are given in Table 1, and tenement locations are shown on Figure 1. 5 LOCAL GEOLOGY/MINERALISATION 7 5.1 Lionel 7 5.2 Copper Hills/Stirling 7 6 WORK COMPLETED 9 6.1 General 9 Group 7 lies within the Archaean eastern Pilbara Craton, a `composite granitoid - greenstone terrain in which domes and belts of metamorphosed supracrustal rocks separate granitoid batholiths (Barley etal: 1998). These supracrustal rocks have been subdivide into 6 supracrustal successions, the Coonterunah Group, Warrawoona Group, Sulphur Springs Group, George Creek Group, De Grey Group and the Fortescue Group.",False,9,11,"1998, 1998","Haoma, Pilbara Craton, Haoma, Pilbara Craton","Copper, Copper",,"granitoid, greenstone, granitoid, batholiths, granitoid, greenstone, granitoid, batholiths","Coonterunah Group, Warrawoona Group, Sulphur Springs Group, De Grey Group, Fortescue Group, Coonterunah Group, Warrawoona Group, Sulphur Springs Group, De Grey Group, Fortescue Group","Archaean, Archaean",
376,a086055_haoma - stirling (c286 1997) 2008 09 cmer 11032010_12432827_10,a086055_haoma - stirling (c286 1997) 2008 09 cmer 11032010_12432827.json,86055,42,Annual,10,mineralisation,"Haoma Mining is also the manager and operator of Elazac Project areas. Tenement details are given in Table 1, and tenement locations are shown on Figure 1. 5 LOCAL GEOLOGY/MINERALISATION 7 5.1 Lionel 7 5.2 Copper Hills/Stirling 7 6 WORK COMPLETED 9 6.1 General 9 Group 7 lies within the Archaean eastern Pilbara Craton, a `composite granitoid - greenstone terrain in which domes and belts of metamorphosed supracrustal rocks separate granitoid batholiths (Barley etal: 1998). These supracrustal rocks have been subdivide into 6 supracrustal successions, the Coonterunah Group, Warrawoona Group, Sulphur Springs Group, George Creek Group, De Grey Group and the Fortescue Group.",False,10,10,"1998, 1998","Haoma, Pilbara Craton, Haoma, Pilbara Craton","Copper, Copper",,"granitoid, greenstone, granitoid, batholiths, granitoid, greenstone, granitoid, batholiths","Coonterunah Group, Warrawoona Group, Sulphur Springs Group, De Grey Group, Fortescue Group, Coonterunah Group, Warrawoona Group, Sulphur Springs Group, De Grey Group, Fortescue Group","Archaean, Archaean",
377,a086060_e63-811-812 partial surrender report to 12-12-09_12784060_4,a086060_e63-811-812 partial surrender report to 12-12-09_12784060.json,86060,260,Partial Surrender,4,anomalous,"As some results were slow to arrive , in particular new surface geochemistry, there was little time to afford detailed follow-up work. 8 ENVIRONMENTAL There were no significant environmental disturbances incurred in the area of interest during the currency of the holding.",True,4,5,,,,,,,,significant
378,a086095_part a - atr__c52-2002_year2009_multiple-pdf_14681300_388,a086095_part a - atr__c52-2002_year2009_multiple-pdf_14681300.json,86095,1474,Annual,388,significant,The three northernmost drillholes showed strong shearing indicating extension of the shear to the north but nonmineralised. Analyses of structural measurements of these diamond drillholes indicated a steep but westerly dipping shearing and foliation and occasional easterly dipping ones. Summary of significant assay results received are as shown in . An IP/Resistivity orientation survey was conducted over the Athena/Hamlet area and a borehole was surveyed with borehole radar. The Athena/Hamlet prospect is situated approximately 27km southeast of Kambalda and 12km south of the Lefroy Mill at St Ives Gold Mine.,False,388,390,,"Athena, Hamlet, Athena, Hamlet, Kambalda, St Ives Gold Mine",diamond,,,,,"significant, prospect"
379,a086108_caz_ear_e69_2376_2009an_9806232_32,a086108_caz_ear_e69_2376_2009an_9806232.json,86108,52,Annual,32,"encouragement, significant",6.0 CURRENT EXPLORATION Cazaly Iron identified the potential for significant iron ore deposits in the Earaheedy Basin early in 2007 and made applications over vacant portions of the prospective Frere Formation. Ground reconnaissance over E 69/2376 was conducted in September 2009.,True,32,33,"2007, September 2009",Earaheedy Basin,Iron,iron ore deposits,,Frere Formation,,"potential, significant, prospective"
380,a086210_c171_2001ar_2009 cr34842_15515538_91,a086210_c171_2001ar_2009 cr34842_15515538.json,86210,261,Annual,91,prospectivity,"Drilling of the Gateway prospect through 2009 delineated a non-JORC compliant resource of 927Kt @ 10.1gt Au for 300Koz. The project is ongoing with further drilling taking place in 2010. Through 2009 work continued on district scale geological framework study and weights of evidence prospectivity analysis utilising arcGIS; the project will be completed in 2010. During the year the operation began an alteration mapping study using spectral data, the project mapped out the alteration zonation around the lodes; the study is ongoing. The current focus involves analysing the spectral data to see if it can provide a tool which can be used to discriminate gold endowed veins/shears from veins/shears poorly endowed with gold through identification of gold related alteration.",False,91,92,"2009, 10.1gt, 2010, 2009, 2010, the year",,"gold, gold, gold",lodes,,,,"prospect, delineated, further drilling, prospectivity"
381,a086228_e51_1217 annual report 2010_appendix one_15679327_15,a086228_e51_1217 annual report 2010_appendix one_15679327.json,86228,22,Annual,15,possible,"Co-ords for hole collars in existing database are based on the AGD66 datum. As per the image below of drilling at Wilbur, GPS located WMC hole positions (black) in most cases reconcile well with database (grey) as confirmed by several holes which could be positively identified. Holes were given arbitrary hole IDs where no identification was possible (MEKC-*). 14 RC holes were located in this area and appear to be drilled subsequent to the WMC holes (all RC holes drilled towards the east) highlighted in red above. These are not in the database and are assumed to be holes completed by Australasian Gold Mines.",False,15,15,,grey,Gold,,,,,"could be, possible"
