,event_id,filename,anumber,sentence_count,report_type,sentence_idx,sentence_triggers,event_text,label,lower_idx,upper_idx,DATE,LOCATION,MINERAL,ORE_DEPOSIT,ROCK,STRAT,TIMESCALE,TRIGGER
618,a081001_c93_2007 annual report 2008_10820459_1193,a081001_c93_2007 annual report 2008_10820459.json,81001,2615,Annual,1193,mineralization,"The initial ellipse dimensions were 30m for the major axis, 15m semi major axis and 6 metre minor axis for all lodes. The OK search had a 40 plunge to the 030 while the ID had no plunge. The grade distribution as seen below again is suggesting that there is a northerly plunge component to the mineralization in the quartz sulphide lodes. Perseverance Block Model Grade Distribution Looking West (white >50 g/t Au, Magenta 20 50 g/t Au, red 10 20 g/t Au, orange 3 10 g/t Au, green < 3.0 g/t Au) 4.1.12 Classification and Resource Reporting. The Resource estimate, with no lower cutoff and respective top cuts as outlined is tabled below.",False,1193,1193,,Perseverance,"quartz, sulphide","lodes, lodes",,,,mineralization
619,a081003_e51-1034_2008p_15200259_101,a081003_e51-1034_2008p_15200259.json,81003,116,Partial Surrender,101,anomalous,"From the 679 samples identified as cover sequence samples, 11 pulps could not be found, resulting in a data set of 668 samples. 340 of the samples recovered were within the relinquished area. The results of this work were that no anomalous samples were identified. 58 Aircore holes and 38 RAB holes were drilled in May/June 2006 and August 2008 on the relinquished portion of E51/1034 as part of a larger program over four prospects, Lute, Banjo, Viola and Recon. Grab samples of equal size were collected from each 1 meter sample pile.",False,101,101,"May/June 2006, August 2008",,,,,,,"anomalous, prospects"
620,a081036_capricorn annual report 2009_11601021_264,a081036_capricorn annual report 2009_11601021.json,81036,296,Annual,264,"anomalism, significant",13.0 CONCLUSIONS The first pass soil geochemistry and rock chip sampling have shown that there is sufficient geochemical anomalism to believe that there may be a significant base metal deposit in the Bangemall Basin covered by the project tenements.,True,264,264,,Bangemall Basin,,base metal,,,,"anomalism, significant"
621,a081037_capricorn surrender 2009_11505790_119,a081037_capricorn surrender 2009_11505790.json,81037,258,Final Surrender,119,"anomalous, prospects","Ranges form large razor backs that curtail north south vehicle tracks excepting where some creeks have down cut through the ranges and allow travel up the creeks by vehicle. This arid region is only sparsely vegetated except along creeks and around water holes where large salmon gums grow. Although there is no recorded mining activity or production in the area covered by the Exploration Licenses and Applications, exploration in the early 1970s to 1990s has identified anomalous Zn, Ag, As,Ba geochemistry at several prospects in settings similar to the sedimentary exhalative (SEDEX) style Mt Isa mine in western Queensland. 3.0 TENURE As noted above, the tenements being reported on here are a component of a much larger regional Aurora Minerals Limiteds Project Area. All of the tenements were acquired 100% in the name of Aurora Resources Pty Ltd, a wholly owned subsidiary of Aurora Minerals Limited.",False,119,119,the early 1970s to 1990s,"salmon gums, Queensland",,,,,,"anomalous, prospects"
622,a081043_e29_568_ar_2008_18145870_13,a081043_e29_568_ar_2008_18145870.json,81043,99,Annual,13,proposed,"This report discusses exploration undertaken on E 58/289 by Energy Metals for the period ending 4 January 2009. An additional aboriginal heritage survey was conducted at Mopoke Well. The previously lodged section 18 application was withdrawn, with the additional heritage survey to clarify the interface of the proposed drilling and the registered heritage site. Energy Metals acquired the Mopoke Well tenements to target Yeelirrie style valley calcrete-hosted uranium mineralisation. Such mineralisation may occur in channels, platforms and chemical deltas, usually concentrating near the water table.",False,13,15,"the period ending, 4 January 2009",Yeelirrie,,uranium,calcrete,,,"proposed, mineralisation, mineralisation"
623,a081068_unlock-_gr_2008_a_001_reportbody__13837350_901,a081068_unlock-_gr_2008_a_001_reportbody__13837350.json,81068,3442,Annual,901,possible,Hence areas of argillic alteration will be green in this image. Where they co-occur with iron they will be cyan. 2.3.3 Index Images By calculating the depths of the absorption features at specific wavelengths it is possible to produce images that show the overall abundance of groups of minerals that have a primary absorption feature at the specified wavelength. 2.3.4 MNF Transform An MNF transform has been applied to the SWIR bands and from these images colour composites have been produced. The bands selected produce images that highlight geological and regolith variation within the area.,False,901,901,,,iron,,regolith,,,possible
624,a081100_e47_1184_2008a_17968799_18,a081100_e47_1184_2008a_17968799.json,81100,153,Annual,18,"extensions to the, mineralisation",This interfered with the copper extraction and the workings were abandoned. The Quamby and Kopje workings are about 3.5 kilometres north of the Evelyn mine and produced about 15 tonnes of ore at a grade of 30% Cu around the same time period. 1967-1968 Electrolytic Zinc Co Ltd (EZ) EZ carried out basic mapping and soil sampling in its search for extensions to the Evelyn copper mine mineralisation. 1969 Utah Development Co Ltd (Utah) Utah explored principally for uranium (with some gold assays) over a limited area within the central portion of the current project area. This area comprises conglomerate beds assigned to the Proterozoic Cliff Springs Formation.,False,18,18,"1967-1968, 1969",,"copper, Zinc, copper, gold",uranium,conglomerate,,Proterozoic,"extensions to the, mineralisation"
625,a081100_e47_1184_2008a_17968799_40,a081100_e47_1184_2008a_17968799.json,81100,153,Annual,40,further drilling,Further drilling programmes have been initiated to investigate as yet untested anomalies and to extend and confirm the already known resources. The Mallina zone mineralized trend extends further northeast into the De Grey Minings Indee project where encouraging drilling results demonstrate significant gold and platinum group mineralisation.,True,40,41,,"Mallina, Grey","gold, platinum",,,,,"Further drilling, mineralized, encouraging, significant, mineralisation"
626,a081102_glen_ayle_project_final_report_2008_e37_1963_1964_15419456_100,a081102_glen_ayle_project_final_report_2008_e37_1963_1964_15419456.json,81102,135,Final Surrender,100,potential,"The forward modelling technique used assumes the perceived geological source, calculates the theoretical magnetic field surrounding this source and compares it with the observed magnetic field. The shape, location and properties of the modelled source can then be adjusted to improve the fit between the theoretical and observed fields. Potential field modelling of this sort does not generate a unique solution. Parameters such as susceptibility, depth to top and thickness can be combined in many ways (within certain ranges) to produce very similar theoretical responses. The Glen Ayle Project areas are located within the Capricorn Orogenic Zone which lies between the Pilbara and Yilgarn Cratons.",False,100,100,,"Capricorn, Pilbara",,,,,,Potential
627,a081103_c462006a2008_10474324_2635,a081103_c462006a2008_10474324.json,81103,2842,Annual,2635,"significantly, more drilling","Analytical conditions are given in TABLE 2. The element Bi was added after confirmation from the energy-dispersive spectrum that Bi was present in the unknown mineral. Wonder North has significantly more drilling than Great Western. This higher density of drilling results in higher confidence of the short range data. In addition to this Great Western has a greater proportion of extreme values than Wonder North, leading to a higher nugget effect and greater variance.",False,2635,2636,,,,,unknown,,,"confirmation, significantly, more drilling"
628,a081119_yo_c47_1999_2008a_17156743_23,a081119_yo_c47_1999_2008a_17156743.json,81119,261,Annual,23,exploration drilling,"Co-ordinates for Ground Magnetics Traverses Over Mulloo Hill and Dans Knob.13 Table 4. Location of Acacia speckii, Acacia subsessillis, Gunniopis rubra and Number of Plants .19 APPENDICES Appendix 1 GEOLOGICAL LOGGING CODES.24 Appendix 2 PHASE 3 DRILLHOLE SUMMARY .27 Appendix 3 WHP SURFACE SAMPLING LOCATION AND ASSAYS .30 Appendix 4 CROSS-SECTIONAL INTERPRETATIONS OF GROUND MAGNETIC SURVEYS - SECTIONS S1 TO S29.37 Appendix 5 COPY OF COVER OF COFFEY ENVIRONMENTS REPORT.38 Appendix 6 COPY OF COVER OF ECOSCAPE REPORT.40 1 SUMMARY The active tenement group was amended slightly during the reporting year with once tenement conversion and two new tenements being granted. During the reporting period Ferrowest continued its third phase of exploration drilling at the Yalgoo Iron Project starting in November 2007, but this was curtailed in March 2008 due to a one in 20 year rainfall event and this stepout drilling programme remains incomplete. Thirty-six Reverse Circulation (RC) holes were drilled for 5,103 metres and eight diamond holes for 1,274.6 metres were completed in this period and are reported on here. The drilling data from this programme was validated and is presented in this annual report although it has not been used to update the previously reported Resource Estimate.",False,23,24,"the reporting year, November 2007, March 2008, 20 year, annual",Yalgoo,"Iron, diamond",,,,,exploration drilling
629,a081121_iluka neale group annual report 2008_16558774_3,a081121_iluka neale group annual report 2008_16558774.json,81121,74,Annual,3,proposed,"Group reporting for these tenements was granted on the 25th January, 2006. The Neale Embayment tenements predominantly cover areas of vacant crown land along the north-western region of the Eucla Basin. A heritage access approval was obtained from the Wongatha claimant group 24th April 2006 to ensure the preservation of flora, fauna and natural historic features for the proposed three lines of drilling in 2006/2007. Drilling in 2008 was to infill a previously cleared line. Access to the tenements is via Laverton, the Anne Beadell Highway and the Neale Track, all 4WD recommended tracks.",False,3,3,"the 25th January, 2006, 24th April 2006, 2006/2007, 2008","Eucla Basin, Laverton",,,,,,proposed
630,a081125_e08_1407_2008v_16493829_13,a081125_e08_1407_2008v_16493829.json,81125,14,Annual,13,prospect,Aerial photography LANDSAT SPOT MSS Radar Other (specify) Aeromagnetics Radiometrics Electromagnetics Gravity Digital terrain modelling Other (specify) Regional Reconnaissance Prospect Underground Costean,False,13,13,,,,,,,,
631,a081126_annual technical report pinnacles 2008_12953529_212,a081126_annual technical report pinnacles 2008_12953529.json,81126,233,Annual,212,"prospective, mineralisation","The results provide no clear answer to the base of the ultramafic sequence. Instead, the data suggest complex internal structure and more than one ultramafic flow. Further work will be required to determine the base of the ultramafic sequence and, therefore, the most prospective contact for nickel sulphide mineralisation. Limonitic samples, including quartz veins, which were collected as potentially auriferous all returned low gold assays. The gold sampling was not systematic however, and potential still exists for the project area to host gold mineralisation.",False,212,213,,,"nickel, sulphide, gold, gold, gold",,quartz veins,,,"prospective, mineralisation, potentially, potential, mineralisation"
632,a081130_c9_2009_2008a_16432838_129,a081130_c9_2009_2008a_16432838.json,81130,380,Annual,129,"prospect, prospect",Programmes completed include reconnaissance soil sampling over the two Prospecting Licences 37/6872 (Pink Pig Prospect) and 37/6873 (Shylock Prospect). The sampling (SSP222 SSP237) confirmed the elevated Gold mineralization along the Shylock / Pink Pig stratigraphy.,True,129,130,,,Gold,,,,,mineralization
633,a081133_c198_2007_text_2008a_15349268_260,a081133_c198_2007_text_2008a_15349268.json,81133,476,Annual,260,significantly,"There are a substantial number of additional constraints and relationships on the database to keep the integrity of the database at a high standard. At some stage in the coming six or so months, it is recommended that the FerrAus Database be audited by Senior Staff at Maxwell GeoServices in order to check that no major relationships/constraints etc. have been dropped or significantly altered. A couple of further recommendations are below: Ensure all Alpha records are less than 90 degrees in tblDHStructureOrient Ensure all Beta records are between 0 and 360 degrees in tblDHStructureOrient Ensure all Recovery_Pct values in tblDHCoreRecovery are all reasonable values. The constraint was changed to allow up to 2000% in order for all data to be loaded through.",False,260,260,the coming six or so months,,,,,,,"substantial, significantly"
634,a081133_c198_2007_text_2008a_15349268_453,a081133_c198_2007_text_2008a_15349268.json,81133,476,Annual,453,mineralisation,"Some 86 reverse circulation (RC) drillholes have been completed by FerrAus intersecting the targeted Marra Mamba Iron Formation. Further RC drilling and DD drilling is planned to establish and refine mineralisation extents, further understand metallurgical characteristics and obtain insitu bulk density data. A nominal 55% iron (Fe) lower cutoff was broadly used in conjunction with geological features (stratigraphy and structure) to outline the extent of iron mineralisation including in the hardcap horizon. Statistical analyses on samples and 2m composites were completed. Variography and search neighbourhood analysis were also conducted as input into grade estimation.",False,453,453,,,"iron, iron",,,Marra Mamba Iron Formation,,"mineralisation, mineralisation"
635,a081145_e39_592_2008a_15263276_18,a081145_e39_592_2008a_15263276.json,81145,65,Annual,18,may indicate,It is possible that the 0.69g/t gold assay in LCAC007 is a chemically or alluvially transported value near the base of the lake sediment. If this is the case a primary source may be in the vicinity. The interval is anomalously low in base metals which may point to a quartz sand facies and the shallow depth of basement there may indicate a local resistate structure. Hole LCAC018 with the highest value in the program (0.87g/t Au) was collared 400m from adjacent holes on the traverse. This leaves scope for infill drilling and reinterpretation of the program.,False,18,20,,,"gold, quartz",base metals,"sediment, sand",,,"possible, may indicate"
636,a081147_glenburgh e09_1079 report for part surrender 2009_15378916_87,a081147_glenburgh e09_1079 report for part surrender 2009_15378916.json,81147,122,Partial Surrender,87,"presence of, anomalous, mineralisation","Weak anomalism in soils and its orientation suggest that this may be the case. In addition Cu, Au, Pb, Zn mineralisation is present and is most well developed in quartz veins and shears trending approximately 120. In the Glenburgh area in general the presence of anomalous gold mineralisation Glenburgh area was indicated by the detection of gold (up to 15 parts per billion over a regional background of <0.5ppb) using bulk leach extractable gold (BLEG) analytical techniques on stream sediment samples. The anomalism is associated with east-north-easterly trending late to syntectonic shearing of the Archaean metamorphic rocks. The known primary Au mineralisation at Victoria Bore is hosted within Archaean rocks and is characterised by chlorite, sulphide alteration overprinting biotite, garnet and silica flooding and quartz feldspar veins within a package dominated by mafic to felsic gneiss and migmatite.",False,87,87,,Victoria,"gold, gold, gold, chlorite, sulphide, biotite, garnet, silica, quartz, feldspar",,"quartz veins, sediment, metamorphic rocks, felsic gneiss, migmatite",,"Archaean, Archaean","anomalism, mineralisation, presence of, anomalous, mineralisation, anomalism, mineralisation"
637,a081152_c123_2000_2008_annual_report_15007577_285,a081152_c123_2000_2008_annual_report_15007577.json,81152,301,Annual,285,supports,"The typical grainsize of the main pyroxene is around 0.25mm, and these often form in single crystal lines. Margins are smooth, similar to those of the intervening plagioclase, although the internal fabric may be deformed. Its composition (MgO>FeO ) supports diopside. The feldspar has a notably discontinuous polysynthetic twinning and this locally shows curvature. Its composition is a calcic labradorite.",False,285,286,,,"pyroxene, crystal, plagioclase, diopside, feldspar, labradorite",,,,,supports
638,a081167_tpp_2008a_17647010_56,a081167_tpp_2008a_17647010.json,81167,450,Annual,56,low grade,"Regional tectonism and granite emplacement has resulted in strong tilting of the greenstonemetasediment sequence, typically dipping 60-80 to the north with subsequent thrust faulting, and possible sequence repetition locally. Outcrop exposure is generally very good with the exception of heavy, tallus scree slopes on some of the prominent chert ridges and the 8-Mile Creek drainage system that run through the project area. Regional metamorphism in the project area is generally low grade, except adjacent to granitiod complexes, where it has reached lower amphibolite facies. The Muccan Granitiod Complex (MGC) is situated to the immediate north of the project area and is expressed as a flat expanse of well-drained spinifex plain. The southern contact of this complex is intrusive into a greenstone and meta-sediment sequence of rocks and appears knife-like.",False,56,56,,,,,"granite, chert, amphibolite, greenstone, sediment",,,"possible, low grade"
639,a081167_tpp_2008a_17647010_295,a081167_tpp_2008a_17647010.json,81167,450,Annual,295,mineralisation,"Anomalous gold results were reported (max 974ppb Au) , with poor repeatability (nugget effect), south of the Bamboo Creek Road which may be associated with a brittle-stock work type system developed within mafic ultramafic sequence of rocks which warrants further investigation. No evidence of significant Mo anomalism was reported from the limited testing of the SW-NE trending regional structure which transects the SE portion of the project. This apparently deep crustal structure remains an excellent exploration target for buried intrusive bodies and brittle stock work type mineralisation and remains relatively untested. No significant results were reported from the reconnaissance survey conducted south of Duesenberg. 7.2 STREAM SEDIMENT SURVEY Upon preliminary review the potential for obvious gold and base metal mineralisation appears limited however low level anomalism (Au, Mo, As, Sb, Cu) spatially associated with granite margins may indicate the potential for brittle stock work type mineralisation and buried intrusives will require further investigation.",False,294,296,,Bamboo,"gold, gold",base metal,"SEDIMENT, granite",,,"Anomalous, significant, anomalism, mineralisation, significant, potential, mineralisation, anomalism, may indicate, potential, mineralisation"
640,a081226_tp_c348-1995_2008a_16746269_666,a081226_tp_c348-1995_2008a_16746269.json,81226,750,Annual,666,prospects,Magnetic image showing 2008 aircore hole positions and max-in-hole gold values. 3.11.4 Environment and Rehabilitation Holes were capped at the conclusion of drilling and all rubbish was removed from sites. 3.11.5 Conclusions and Recommendations The recent 800m line spaced drill program has established that gold values are still present to the east of the more intensely explored prospects of Dolphy and Backdoor and that the mineralised structures are still present. The Westwin elevated Au values and associated mildly elevated copper and arsenic values present a target which should be further investigated by aircore drilling at a reduced line spacing (200- 400m). 4.1 MAIN DOME OPEN CUT Open pit mining continued throughout the 2008 reporting period.,False,666,667,"2008, 2008",,"gold, gold, copper, arsenic",,,,,prospects
641,a081227_my_c361-1995_2008a_16841473_98,a081227_my_c361-1995_2008a_16841473.json,81227,108,Annual,98,possibly,"The magnetic highs may be pyrrhotitic black shales, possibly correlates of the Broadhurst Formation. Chargeability highs are represented by white bars along each line. Note the mag highs - possibly related to pyrrhotitic black shales. 3.4.2 Resistivity The following figure represents the 6 lines with blue representing resistivity highs. The most notable feature is situated along line 7 where we appear to have a central resistivity low.",False,98,99,,,,,"black shales, black shales",Broadhurst Formation,,"possibly, possibly"
642,a081229_c117_1997_2009a_15776919_913,a081229_c117_1997_2009a_15776919.json,81229,13502,Annual,913,prospect,"Abbreviations used in this report: Project area is used to refer to the entire area including the Craiggiemore tenements and Haul Rd. HR refers to the Haul Rd from Barnicoat to Craiggiemore. CM refers to the Craiggiemore prospect area. Western Botanical was commissioned by MBS Environmental Pty Ltd to conduct a botanical survey of the Craiggiemore Project Area and associated Haul Road alignment. The objectives of this survey were to: Identify, map and describe vegetation units within the project area; Compile a comprehensive flora inventory of the project area; Assess the impact of the proposed clearing on flora with conservation significance.",False,913,914,,,,,,,,"prospect, proposed, significance"
643,a081239_c225_2008_2008a_16978816_35,a081239_c225_2008_2008a_16978816.json,81239,249,Annual,35,"discovered, mineralisation","To the anniversary date of this report, work has focussed on exploration and resource drilling (RC predominantly) of the discovered iron mineralisation that is present within these tenements.",True,35,35,,,iron,,,,,"discovered, mineralisation"
644,a081300_combined annual technical report for c294_8701459_2,a081300_combined annual technical report for c294_8701459.json,81300,68,Annual,2,"potential, substantial, high grade",Intermin Resources believes that there is an excellent potential for furthering substantial high-grade gold resources below the current open pits and associated underground workings that constitute the Menzies project.,True,2,2,,Menzies,gold,,,,,"potential, substantial"
645,a081316_surrender report e80_3891 cu flats 2009s_15905168_23,a081316_surrender report e80_3891 cu flats 2009s_15905168.json,81316,98,Final Surrender,23,significant,"Michigan Copper Belt USA-The Model The Michigan Copper belt on the Keweenaw Peninsula, Michigan USA has produced approximately 7 million tonnes of copper and significant silver.",True,23,23,,,"Copper, Copper, copper, silver",,,,,significant
646,a081355_c100_2002_ann_report_07-08_formatted_10433160_58,a081355_c100_2002_ann_report_07-08_formatted_10433160.json,81355,99,Annual,58,mineralisation,The traverse spacing varied in the second program. Lines were completed to bring the Reconniasance lines down to 800m x 160 metres. Infill drill of 80 X 40 metres concentrated around zones of gold mineralisation within the quartz gabbro. Mincor drilling in current reporting period in red. Previous drilling in black.,False,58,58,,,gold,,quartz gabbro,,,mineralisation
647,a081372_kunann2008_9454551_258,a081372_kunann2008_9454551.json,81372,2890,Annual,258,possible,"The rock suffered brittle fracturing and pervasive hydrothermal alteration, producing the new replacement assemblage sericite + chlorite + calcite + opaques (?pyrite) + rutile. All precursor biotite was replaced by sericite + chlorite + rutile. Possible relict plagioclase grains were replaced by sericite and calcite. Indistinct veins were filled by calcite + minor opaques (?pyrite). P-T conditions appear to have been significantly lower than for the biotite-forming stage.",False,258,258,,,"hydrothermal, sericite, chlorite, calcite, pyrite, rutile, biotite, sericite, chlorite, rutile, plagioclase, sericite, calcite, calcite, pyrite, biotite",,,,,"Possible, significantly"
648,a081372_kunann2008_9454551_1020,a081372_kunann2008_9454551.json,81372,2890,Annual,1020,bright,"Finegrained alteration biotite (dark brown) forms small flakes and aggregates in the altered groundmass. x20, Image P5183150) This view illustrates the partly preserved primary holocrystalline igneous, rather than fragmental, texture of groundmass in the andesite porphyry. Small oriented lath shapes of primary groundmass plagioclase (oriented NE-SW) are distinguishable, despite moderately strong replacement by albite (white to grey) and biotite (reddish brown), sericite (small bright pale yellow flakes), and opaques (right, magnetite). x20, Image P5183149) This view captures a relict primary apatite microphenocryst (grey, centre) which has suffered sculpting of crystal margins where small alteration biotite flakes (reddish brown) have formed. The presence of apatite microphenocrysts in the andesite porphyry suggests that the andesitic magma was geochemically evolved (ie elevated abundances of large-ion lithophile elements including K, P, and probably Ce).",False,1020,1020,,"grey, grey","biotite, plagioclase, albite, biotite, sericite, magnetite, apatite, crystal, biotite, apatite",,"andesite, porphyry, andesite, porphyry",,,"bright, presence of"
649,a081387_c230_1998_2008a_11852739_197,a081387_c230_1998_2008a_11852739.json,81387,252,Annual,197,"optimisation, optimisation, significantly","A review of the Melville Deposit was completed by Orelogy, Perth in April-May 2008 to ascertain the current value of the resource. Pit Optimisation utilising Whittle 4D and a Sensitivity Analysis utilising current mining and process costs, recoveries and various gold prices were completed. A number of optimisation runs were examined with the base case results showing that even though the gold price has increased from US$500/oz to US$650/oz (since the last optimisation in 2005), the mining and processing costs impact significantly on the value of the project. Including inferred ore had a minimal effect on the size and value of the optimal pit. Sensitivity analysis was undertaken by increasing process and mining costs, reducing process recovery by 10%, increasing gold price, reducing overall slopes and including inferred ore.",False,197,197,"April-May 2008, 2005",Perth,"gold, gold, gold",,,,,"optimisation, optimisation, significantly"
650,a081413_e45_2340_2008a_16149107_0,a081413_e45_2340_2008a_16149107.json,81413,79,Annual,0,prospect,The Talga River North Prospect covered by Exploration Licence 45/2340 is located in the East Pilbara region of Western Australia approximately 27 km northeast of Marble Bar. The prospect lies immediately to the east and along strike of the Talga Talga Mining Centre where in the past very high grade gold bearing material has been mined. A recently completed extensive study by the Geological Survey of Western Australia (GSWA) resulted into a much more detailed geological understanding of the East Pilbara.,False,0,0,,"Pilbara region, Western Australia, Marble Bar, Western Australia, East Pilbara",gold,,,,,"prospect, high grade, extensive"
651,a081438_e20_620_report_2009a_10735834_48,a081438_e20_620_report_2009a_10735834.json,81438,172,Annual,48,prospect,The gold targets that suggest immediate investigation are: The Gidgie Bore Gold anomaly generated through work done by Placer is not accurately delineated in the historical reports. However its size of 880m by 50m and the strength of the anomaly at >180ppb Au warrants ground follow up of the RAB drilling collars as well as further soil sampling. The Stockyard East Prospect: to assess the planned follow up RC drilling by Cougar. of The historical drilling has been subjected to a detailed analysis in order to identify the structural trends of the gold mineralisation. This has been the basis for planning a series of angled RC drillholes to test the width of the mineralised structure in this prospect.,False,48,48,,,"gold, Gold, gold",,,,,"delineated, trends of, mineralisation, prospect"
652,a081480_wanna_a_2008_11653616_88,a081480_wanna_a_2008_11653616.json,81480,793,Annual,88,trend of,"World uranium tenements outlined in red. Yellow arrows show U only anomalies (pale pink areas) interpreted as uraniferous calcrete terraces. White arrows highlight trend of basement shears zones. PGS-S WOD001_Report_draft.doc December 2007 SRK Consulting WOD001 World Uranium Information Memorandum Page 25 5.3 Murchison Province Exploration tenement E59/1211 is located approximately 50km to the southeast of the township of Tardie, and 80km northwest of Yalgoo, straddling the boundary between the Yalgoo and Murgoo 1:250 000 scale geological maps of WA (Baxter, 1974; Muhling & Low, 1977) (Fig.11). The tenement also straddles the boundary between the Yalgoo Goldfields and the South West Minerals Field.",False,88,88,"PGS-S, December 2007, 1974, 1977","Murchison, Yalgoo, Yalgoo, Yalgoo, Goldfields, South West",,"uranium, Uranium",calcrete,,,trend of
653,a081481_hardey_a_2008_11542384_76,a081481_hardey_a_2008_11542384.json,81481,793,Annual,76,"potential, mineralisation","The latter is associated with economic grades of uranium outside the tenement areas. The review by IBML concluded that the majority of the areas under application are mostly topographically higher than the level of calcrete development and cover regions of relatively fresh or shallowly weathered outcropping Palaeoproterozoic gneisses and schists. They therefore concluded that the tenements have little potential for calcrete style uranium mineralisation. The Fugro airborne gamma-ray spectrometric data shows Uranium only anomalies (low K and Th) in the far north and eastern portion of E09/1215 (Fig.10). The DEM data and geological map (Williams et al., 1983) indicate that these areas are likely to be dissected Cainozoic deposits flanking the Gascoyne River-Mount James Creek drainage systems.",False,76,76,1983,"gamma, Williams, Gascoyne",,"uranium, uranium, Uranium","calcrete, schists, calcrete",,Cainozoic,"potential, mineralisation"
654,a081481_hardey_a_2008_11542384_425,a081481_hardey_a_2008_11542384.json,81481,793,Annual,425,"mineralization, mineralisation","Summary and Recommendations The Tardie area, near Yalgoo, is considered to have excellent potential for economic uranium mineralisation. Past exploration reports of work completed within the region should be reviewed and data compiled in the context of aerial photography and satellite imagery to determine the next step. The immediate target is for uraniferous calcretes within ELA 590/1211, but a strategy should also be developed for the acquisition of additional tenements for similar styles of mineralization as well as for hard rock sources of the above secondary mineralisation. IBML is not aware of any uranium mineralisation within Skytones Gifford Creek or Yinnietharra tenements. Furthermore, the field visit did not identify any significant potential host sequences.",False,425,425,,Yalgoo,,"uranium, uranium",calcretes,,,"potential, mineralisation, mineralization, mineralisation, mineralisation, significant, potential"
655,a081481_hardey_a_2008_11542384_426,a081481_hardey_a_2008_11542384.json,81481,793,Annual,426,mineralisation,"Past exploration reports of work completed within the region should be reviewed and data compiled in the context of aerial photography and satellite imagery to determine the next step. The immediate target is for uraniferous calcretes within ELA 590/1211, but a strategy should also be developed for the acquisition of additional tenements for similar styles of mineralization as well as for hard rock sources of the above secondary mineralisation. IBML is not aware of any uranium mineralisation within Skytones Gifford Creek or Yinnietharra tenements. Furthermore, the field visit did not identify any significant potential host sequences. However, given that uranium is known to occur within the immediate environs of Skytones tenements, IBML suggests that a quick review of past exploration data be competed along with a review of satellite imagery as well as aerial photography to identify potential target sequences prior to an decision to withdraw.",False,426,427,,,,"uranium, uranium",calcretes,,,"mineralization, mineralisation, mineralisation, significant, potential, potential"
656,a081503_c250-2008 a09_10171923_69,a081503_c250-2008 a09_10171923.json,81503,88,Annual,69,significant,"This meeting was designed to inform the Aboriginal heritage consultants of the Mantjintjarra Ngalia Native Title claimant group and Regis Resources Ltd about the results of the heritage survey, and to allow the Aboriginal heritage consultants to discuss the recommended heritage management strategies where applicable. 7.3.2 One Day Heritage Survey In July 2008, a one day heritage survey was conducted with Daniel de Gand and the Wongatha from Leonora in preparation for line clearing. No significant archaeological sites were defined (de Gand, D. 2008). Exploration during the reporting period for the Copper Well reporting group, C250/2008, consisted of aircore (AC) drilling, surface sampling, and heritage/ ethnographic surveys. Tenements in the Copper Well reporting group are situated within the Pig Well Yilgangi belt, which is part of the Archaean Yilgarn Craton in Western Australia (Griffin, 1990; Painter et al., 2003).",False,69,69,"One Day, July 2008, one day, 2008, 1990, 2003","Leonora, Yilgarn Craton, Western Australia","Copper, Copper",,,,Archaean,significant
657,a081531_c43_2003_2008a_16145201_345,a081531_c43_2003_2008a_16145201.json,81531,1005,Annual,345,bright,"Soil sampling on the Yandeyarra Project area. Orthophoto of the Yandeyarra Project area showing location of mineral occurrences and prospects. Quartz carbonate vein with bright green mica, Princess May gold mine. Bright green (?sericite-altered) chert, near Arizona prospect. Gold-bearing vein in amphibolite east of John Bull gold deposit.",False,345,347,,,"Quartz, carbonate, mica, gold, sericite, Gold",gold deposit,"chert, amphibolite",,,"prospects, bright, Bright, prospect"
658,a081566_c21_2007_ar_2008_cr34109_10405468_111,a081566_c21_2007_ar_2008_cr34109_10405468.json,81566,351,Annual,111,"significant, prospects","Workings and prospecting pits are scarce to non-existent in outcropping areas throughout the district, suggesting either that the sequences are not well mineralized or that historical activity was limited by the remoteness and lack of surface water supplies. A major mineralized shear zone, the Aldiss Fault, is situated to the northwest of the project area, some 5km east of the inferred Terrane boundary interpreted to coincide with the Roe Hills Fault. The Aldiss Fault is not particularly conspicuous as an aeromagnetic 8 C21/2007 Woodline Project Annual Report for the period 1 Jan to 31 Dec 2008 CR34109 Newmont Exploration Pty Ltd feature, but it is the controlling structure for the significant Karonie-French Kiss line of prospects, which are currently under advanced exploration by Integra Mining Ltd. It is not clear where (or if) the Aldiss and Roe Hills Faults continue to the south beyond a zone of disruption along the Binneringie Dyke and the main depositional centre of the Proterozoic Woodline Formation. Although the Project area is on the margins of the Yilgarn Craton and in some cases close to major granite intrusive bodies, metamorphic grade in the greenstone belts is markedly low to the north and west of the Cundeelee Fault, being predominantly lower greenschist facies.",False,111,111,the period 1 Jan to 31 Dec 2008,Yilgarn Craton,,,"granite, greenschist","Binneringie Dyke, Woodline Formation, greenstone belts",Proterozoic,"mineralized, mineralized, significant, prospects"
659,a081571_partial surrender report_e47_1392_11675056_22,a081571_partial surrender report_e47_1392_11675056.json,81571,41,Partial Surrender,22,"potential, significant, mineralisation","Exploration activities on E47/1392 have shown it contains the potential for significant iron mineralisation, however not on the relinquished area of E47/1392.",True,22,22,,,iron,,,,,"potential, significant, mineralisation"
