,event_id,filename,anumber,sentence_count,report_type,sentence_idx,sentence_triggers,event_text,label,lower_idx,upper_idx,DATE,LOCATION,MINERAL,ORE_DEPOSIT,ROCK,STRAT,TIMESCALE,TRIGGER
1308,a077724_combined annual report c5_2003 lake carey 032008_15470706_229_old,a077724_combined annual report c5_2003 lake carey 032008_15470706.json,77724,419,Annual,229,mineralisation,"a best gold intersection of 0.75m @ 1.25 ppm au from 383.00m occupies quartz veins in intermediate volcanics adjacent to a highly competent porphyry dyke. the footwall in bndh002 comprises mafic volcanics, including a distinctive medium grained unit that outcrops in the southern wall of the bindah pit. bndh003 tested the northern strike extent of mineralisation within the shear. up to 10% pyrrhotite and 3% pyrite was observed in sheared quartz veins.",False,227,227,,,"gold, pyrrhotite, pyrite",,"quartz veins, porphyry, quartz veins",,,mineralisation
1309,a077724_combined annual report c5_2003 lake carey 032008_15470706_232_old,a077724_combined annual report c5_2003 lake carey 032008_15470706.json,77724,419,Annual,232,mineralisation,up to 10% pyrrhotite and 3% pyrite was observed in sheared quartz veins. bndh004 tested the southern strike extent of mineralisation within the shear. both holes intersected gold mineralisation but the intersections were thinner and of lower grade that the high grade intercept in bnrc007. minor traces of nickel copper sulphides were noted in the ultramafic unit above the gold bearing zone in hole bndh001.,False,230,230,,,"pyrrhotite, pyrite, gold, nickel, copper, sulphides, gold",,quartz veins,,,"mineralisation, mineralisation, lower grade, high grade"
1310,a077724_combined annual report c5_2003 lake carey 032008_15470706_241_old,a077724_combined annual report c5_2003 lake carey 032008_15470706.json,77724,419,Annual,241,minor nickel,"the quartz sulphide lode system is interpreted to plunge to the north west in the direction of holes bndh003 and bndh005, 400m along strike from bnrc007, and assays from these two holes are not yet available. a full interpretation of the results will be made when all assay data have been received and assessed. core logging also identified minor nickel copper sulphides in the ultramafic unit that lies above the target gold zone in hole bndh001. these sulphides typically occur as very occasional thin (<2cm) veins and veinlets in the interval 94m 112m downhole.",False,239,239,,,"quartz, sulphide, nickel, copper, sulphides, gold, sulphides",lode,,,,
1311,a077724_combined annual report c5_2003 lake carey 032008_15470706_249_old,a077724_combined annual report c5_2003 lake carey 032008_15470706.json,77724,419,Annual,249,broad,"arbitrage consulting was engaged to oversee engineering aspects of the pre feasibility study and produce detailed pit designs, mine designs and detailed cash flow and discounted cash flow models. srk consulting was engaged to conduct leapfrog interpolations of the fortitude gold results as a guide for further resource studies. they were provided with: a new fortitude data extract, with drillhole collars corrected to the dimap dtm new geological wireframes defining the broad intermediate, mafic and weathered geological domains rsg resource estimation reports and comparative information srk delivered grade interpolations and wireframes for 1 metre and 3 metre composited drillhole assay data. the phantom well group of tenements cover a north northwest striking sequence of achaean rocks comprising basalt, dolerite, ultamafic and sediments; confined to a narrow (0.5 to 3km wide) greenstone belt.",False,247,247,,,gold,,"basalt, dolerite, sediments",greenstone belt,,broad
1312,a077724_combined annual report c5_2003 lake carey 032008_15470706_256_old,a077724_combined annual report c5_2003 lake carey 032008_15470706.json,77724,419,Annual,256,potential,"this probably represents the southern extension of the greenstone belt on the main phantom well tenement. the regional north northwest trending fortitude shear zone can be identified as the western margin of a prominent magnetic unit (ultramafic or magnetite bearing basalt) that extends along the eastern edge of e39 462. subtle left lateral jogs along the fortitude shear zone are potential sites of gold mineralization. the bindah trend is evident as a weak magnetic linear that extends south of the abandoned bindah open cut, between the granite batholith to the west and the fortitude shear zone to the east.",False,254,254,,,"magnetite, gold",,"basalt, granite, batholith",greenstone belt,,"potential, mineralization"
1313,a077724_combined annual report c5_2003 lake carey 032008_15470706_275_old,a077724_combined annual report c5_2003 lake carey 032008_15470706.json,77724,419,Annual,275,potential,following disappointing exploration results delta withdrew from the joint venture on 25 october 2000. pty ltd entered into an agreement with barranco resources nl and peter john simmonds on the 21 november 2001 to explore for gold resources within exploration licences 39 462 and 39 535. aurora considered that there was reasonable potential to discover a small to medium gold resource within these tenements that could impact favourably on the mining economics of auroras wholly owned fortitude gold resource located four kilometres to the north of the tenements. aurora began exploring the area in late 2001 when they completed one vertical rab hole for 62 m and 17 vertical aircore holes for 860 m. these were drilled at 100m centres on two 400m spaced lines at the hornet east prospect in the central eastern portion of e39 535.,False,273,273,"25 october 2000, the 21 november 2001, late 2001",hornet,"gold, gold, gold",,,,,"potential, discover, prospect"
1314,a077724_combined annual report c5_2003 lake carey 032008_15470706_281_old,a077724_combined annual report c5_2003 lake carey 032008_15470706.json,77724,419,Annual,281,mineralisation,drill testing required a combination of aircore blade and roller in order to penetrate below the base of total weathering. aurora encounted several anomalous gold and silver results from this drilling. it was believed by aurora that the anomalous gold and elevated silver mineralisation they encounted was associated with a limonitic hydromorphic blanket at the base of total weathering. alteration is limited to weak and patchy chlorite and sericite development.,True,279,279,,,"gold, silver, gold, silver, chlorite, sericite",,,,,"anomalous, anomalous, mineralisation, patchy"
1315,a077724_combined annual report c5_2003 lake carey 032008_15470706_293_old,a077724_combined annual report c5_2003 lake carey 032008_15470706.json,77724,419,Annual,293,mineralisation,"results were disappointing with only one significant assay. drillhole pwac171 assayed 1.6g t au from 50 to 53m (eoh) in an ultramafic unit close to the contact with the intermediate volcanics to the west. holes drilled above this intersection failed to intersect any mineralisation. a line of 5 holes was also completed on section 6752500n, located 100m north of the high grade intersections reported from the stealth rc drilling program.",False,291,291,section 6752500n,,,,,,,"significant, mineralisation, high grade"
1316,a077724_combined annual report c5_2003 lake carey 032008_15470706_308_old,a077724_combined annual report c5_2003 lake carey 032008_15470706.json,77724,419,Annual,308,potential,in 2004 a small programme consisting of 20 aircore holes for 580 metres was drilled at the stealth prospect located on the phantom well group of tenements. a total of 126 composite samples were collected from the 20 aircore holes. previous infill drilling at the stealth prospect appeared to have limited the economic potential of the mineralization intersected on section 6752400n. traverses 100 metres to the north and south of the high grade intercepts returned only weakly anomalous results.,False,306,306,2004,,,,,,,"prospect, prospect, potential, mineralization, high grade, anomalous"
1317,a077724_combined annual report c5_2003 lake carey 032008_15470706_311_old,a077724_combined annual report c5_2003 lake carey 032008_15470706.json,77724,419,Annual,311,"possible, mineralisation",traverses 100 metres to the north and south of the high grade intercepts returned only weakly anomalous results. the concept behind the aircore drilling carried out at stealth was to drill two close infill traverses with the aim of establishing the orientation of the high grade mineralization and to test the strike extent of the high grade material. the drilling was designed to test for a possible mineralised structure cutting the lithologies at stealth at a high angle and thus explaining the lack of mineralisation encountered on the traverses 100 metres to the north and south. by closing up the distance between traverses it was hoped that an obtuse orientation could be established and provide an improved understanding of the style and tenor of the gold mineralisation.,False,309,309,,,gold,,,,,"high grade, anomalous, high grade, mineralization, high grade, possible, mineralisation, could be, mineralisation"
1318,a077724_combined annual report c5_2003 lake carey 032008_15470706_314_old,a077724_combined annual report c5_2003 lake carey 032008_15470706.json,77724,419,Annual,314,potential,"by closing up the distance between traverses it was hoped that an obtuse orientation could be established and provide an improved understanding of the style and tenor of the gold mineralisation. the drilling carried out has shown the orientation of the mineralization to be sub parallel to the strike of the lithologies and as such the current drilling orientation is adequate to test the strike of the mineralization. whilst this aircore programme has dramatically downgraded the economic potential of the stealth prospect, the drilling did not provide complete overlapping drill coverage therefore the possibility of a very narrow mineralised structure remains. during 2005 a programme of rab ac drilling targeting high order magnetic anomalies, interpreted as komatiite channels for nickel mineralisation.",False,312,312,2005,,"gold, nickel",,komatiite,,,"could be, mineralisation, mineralization, mineralization, potential, prospect, mineralised, mineralisation"
1319,a077724_combined annual report c5_2003 lake carey 032008_15470706_320_old,a077724_combined annual report c5_2003 lake carey 032008_15470706.json,77724,419,Annual,320,mineralisation,"a total of 486 composite samples were collected, no mineralised nickel intercepts were recorded. exploration within the reported tenement package advanced on several fronts during 2007. aircore drilling at intrepid and fortitude tested sparsely drilled areas and highlighted significant mineralisation at intrepid, with preliminary data supporting sunrise gold exploration model. fortitude holes intersected the shear zone but failed to repeat the mineralisation 200m to the south.",False,318,318,2007,,"nickel, gold",,,,,"mineralised, significant, mineralisation, supporting, mineralisation"
1320,a077724_combined annual report c5_2003 lake carey 032008_15470706_327_old,a077724_combined annual report c5_2003 lake carey 032008_15470706.json,77724,419,Annual,327,mineralisation,"diamond drilling at bindah targeted the em conductor with bndh001 and bndh002. bndh003 to bndh005 tested along strike on the shear. narrow mineralised intersections coincided with the down dip projection of the shear in bndh001 and bndh002, but significant mineralisation was not intersected in the holes along strike. bndh002 intersected extensive conglomerates similar to those typically found proximal to several large archaean gold deposits.",False,325,325,,,diamond,gold deposits,conglomerates,,archaean,"significant, mineralisation, extensive"
1321,a077724_combined annual report c5_2003 lake carey 032008_15470706_332_old,a077724_combined annual report c5_2003 lake carey 032008_15470706.json,77724,419,Annual,332,extensive,"the project covers an area of 588km in a highly productive region of western australias northeastern goldfields, known as the laverton tectonic zone (ltz). midas resources acquired the lake carey project from aurora gold (wa) pty ltd (aurora) under the terms of an agreement dated october 2002. the project area occurs within an extensive salt lake system (lake carey) with associated clay pans and sand dunes. access to the area is provided via the yarri road from kalgoorlie.",False,330,330,october 2002,"goldfields, laverton, yarri, kalgoorlie","gold, salt",,"clay, sand",,,extensive
1322,a077724_combined annual report c5_2003 lake carey 032008_15470706_356_old,a077724_combined annual report c5_2003 lake carey 032008_15470706.json,77724,419,Annual,356,mineralisation,"samples were dispatched to ultra trace laboratory, perth for gold analysis by 40g fire assay with icp oes determination, and cu, pb, zn, ni, as analysis by mixed acid digest with icp ms determination. drilling results are detailed in appendix 1. mineralisation at bindah is hosted by sulphidic cherts and sediments along a sheared mafic ultramafic lithological contact. historic analytical results have recorded up to 0.21% cu and 0.33% zn, suggesting a base metals volcanogenic signature to the mineralisation, consistent with that of the nearby gallant prospect located to the northwest along the same structure.",False,354,354,,perth,gold,base metals,"mixed, cherts, sediments",,,"mineralisation, mineralisation, prospect"
1323,a077724_combined annual report c5_2003 lake carey 032008_15470706_359_old,a077724_combined annual report c5_2003 lake carey 032008_15470706.json,77724,419,Annual,359,extensive,"historic analytical results have recorded up to 0.21% cu and 0.33% zn, suggesting a base metals volcanogenic signature to the mineralisation, consistent with that of the nearby gallant prospect located to the northwest along the same structure. combined historic underground and open pit production has amounted to 71,375t at 6.81g t au for 15,600 oz gold, and mineralisation at bindah remains open at depth beneath the shallow oxide pit. during 2006 an extensive program of in fill rc drilling was conducted at the fortitude project as part of an on going resource delineation process. the in fill drilling was completed in february 2007, during the current reporting period, with the drilling of 7 holes for 562 metres (ftrc260 to ftrc266).",False,357,357,"2006, february 2007",,"gold, oxide",base metals,,,,"mineralisation, prospect, mineralisation, open at depth, extensive"
1324,a077724_combined annual report c5_2003 lake carey 032008_15470706_371_old,a077724_combined annual report c5_2003 lake carey 032008_15470706.json,77724,419,Annual,371,mineralisation,"downhole surveying employed an eastman single shot camera at a rate of one survey approximately every 30m depth, and a minimum of two shots per hole for shallow drill holes. drillhole collar details are as follows: a twenty four hole aircore drilling program for 1783m was completed in may 2007 over the intrepid prospect targeting sunset dam style mineralisation at the intersection of major shears and bif units within an intermediate volcanic and sedimentary rock package. this style of mineralisation would commonly consist of significant wall rock alteration, dominated by haematite and sulphides with associated quartz veining.",False,369,369,"1783, may 2007",,"sulphides, quartz",,"bif, sedimentary rock",,,"prospect, mineralisation, mineralisation, significant"
1325,a077724_combined annual report c5_2003 lake carey 032008_15470706_375_old,a077724_combined annual report c5_2003 lake carey 032008_15470706.json,77724,419,Annual,375,encouraging,"drilling results are detailed in appendix 1. the drilling confirmed geological interpretation, with magnetic ironstones with haematitic alteration of the host rocks intersected in several drill holes. inac043 intersected a highly encouraging zone of 7m @ 2.37g t au from 79m within a broader zone of 43m @ 0.4g t au from 66m. this interval coincides with thin ironstone units within a haematite altered sediment and intermediate volcanic host sequence.",False,373,373,,,,,"ironstones, host rocks, ironstone, sediment",,,"confirmed geological, broader"
1326,a077724_combined annual report c5_2003 lake carey 032008_15470706_387_old,a077724_combined annual report c5_2003 lake carey 032008_15470706.json,77724,419,Annual,387,mineralisation,"significant intersections from intrepid aircore drilling, may 2007: plan of intrepid aircore drilling showing geology draped over magnetics, with location of the significant intersections of inac043, 9m @ 1.1 g t au from 78m within a 43m interval @ 0.4g t au from 66m drillhole collar details for the intrepid program are tabled below. a mineral resource report was submitted to doir in support of mining lease application m39 1065. the report (titled midas resources_mineral resource report_m391065_20070524.pdf) covers: geological setting of the fortitude deposit gold mineralisation characterisation studies including resource delineation drilling programs resource estimation studies previous feasibility studies current and proposed pre feasibility studies a copy of the mineralisation report is presented in appendix 4. appendix 6 photo control points for dimap lidar survey of the fortitude prospect.",False,385,385,may 2007,,gold,,,,,"significant, significant, support, mineralisation, proposed, mineralisation, prospect"
1327,a077724_combined annual report c5_2003 lake carey 032008_15470706_395_old,a077724_combined annual report c5_2003 lake carey 032008_15470706.json,77724,419,Annual,395,mineralisation,a single line was drilled on an east trending traverse with a 25m to 50m collar spacing. holes were drilled with a 60 degree west dip to blade refusal in saprock. the aircore drill line was designed to test immediately north along strike of the main fortitude mineralisation on the basis that previous vertical aircore drillholes had not tested the vertically orientated mineralisation as modelled in the northern part of fortitude. strong shearing and quartz veining was intersected at the projected location of the fortitude shear.,False,393,393,,,quartz,,saprock,,,"mineralisation, mineralisation"
1328,a085395_c160_207_2009a_14920663_0_old,a085395_c160_207_2009a_14920663.json,85395,295,Annual,0,"possible, broad",this group of rocks contains a very broad range of lithologies including ultramafic and mafic intrusive rocks and possible intermediate intrusive volcanic rocks. the main lithology is amphibole (hornblende) plagioclase with variable quartz.,False,0,-2,,,"amphibole, hornblende, plagioclase, quartz",,"mafic intrusive rocks, volcanic rocks",,,"broad, possible"
1329,a085395_c160_207_2009a_14920663_18_old,a085395_c160_207_2009a_14920663.json,85395,295,Annual,18,rising,"access to the area is by bitumen road from cue on the cue beringarra rd, towards glen station, approximately 5km before glen station a left turn on to the boolardy kalli rd for approximately 30 km which leads to the centre of the project. the boolardy kalli rd bisects the tenement in a se nw direction. weld range is a major topographical feature, 3km wide and stretching for approximately 60km and rising to a maximum elevation of 737m at gnanagooragoo peak, some 250m above the surrounding plains. in general the higher ridge lines are formed by bifs.",False,16,16,,"cue, cue, weld range",leads,,bifs,,,rising
1330,a085395_c160_207_2009a_14920663_26_old,a085395_c160_207_2009a_14920663.json,85395,295,Annual,26,rising,"within the project area, the three ridges rise up to 75m above the surrounding plain which is composed of archean granite gneiss. scattered patches of laterite outcrop above the surrounding flat granitic plain. the weld range central project (lease e20 558) is centred on one prominent ridge rising up to 100m above the plain in the madoonga beds. the weld range west project contains two tenements e20 557 and e20 552, which have been transferred from murchison metals ltd to crosslands resources ltd.",False,24,24,,"weld range, weld range, murchison, crosslands",,,"granite, gneiss, laterite",madoonga beds,archean,"rise, rising"
1331,a085395_c160_207_2009a_14920663_47_old,a085395_c160_207_2009a_14920663.json,85395,295,Annual,47,mineralisation,"page 14 of 34 december 2009 the iron ore deposits at weld range occur as lenses in two bifs of archean age. the bifs generally dip steeply to the southeast with most of the deposits occurring in a persistent bif which is up to 40m thick in the wilgie mia beds, and forms the southern ridge of weld range. the iron mineralisation is predominantly hematite, hematite goethite and goethite ores, confined to narrow discontinuous lenses within the bifs. the iron deposits of the northern ranges, the madoonga beds, consist chiefly of goethite and lesser hematite goethite ores.",False,45,45,,"weld range, weld range","iron, hematite, hematite, goethite, goethite, hematite","iron ore deposits, goethite ores, iron deposits, goethite ores","bifs, bifs, bif, bifs","wilgie mia beds, madoonga beds",archean,mineralisation
1332,a085395_c160_207_2009a_14920663_58_old,a085395_c160_207_2009a_14920663.json,85395,295,Annual,58,mineralisation,"high levels of shearing parallel to s1 in the mafic schists has also been identified. this shearing is associated with transposed fold hinges, and brecciation in the bifs. small scale late stage brittle faults have dislocated many of the outcropping page 17 of 34 december 2009 bifs, and also appear to be associated with goethite and hematite mineralisation in the termination of intrafolial folds against the brittle faults. the metamorphism in the project is of amphibolite facies regional metamorphic grade, with a regressive element and contact metamorphic overprint.",False,56,56,34 december 2009,,"goethite, hematite",,"mafic schists, bifs, bifs, amphibolite",,,mineralisation
1333,a085395_c160_207_2009a_14920663_61_old,a085395_c160_207_2009a_14920663.json,85395,295,Annual,61,low grade,"the metamorphism in the project is of amphibolite facies regional metamorphic grade, with a regressive element and contact metamorphic overprint. the earliest metamorphism identified in the gneiss is medium to high grade and is reflected by areas of granulite facies surrounded by middle to upper amphibolite facies. the weld range greenstone belt metamorphism is thought to show an increase from west to east from low grade greenschist facies to low grade amphibolite facies (elias 1982). several ages of deformation have been described by watkins et al (1987) and elias (1982).",False,59,59,"1982, 1987, 1982",weld range,,,"amphibolite, gneiss, granulite, amphibolite, greenschist, amphibolite",greenstone belt,,"high grade, low grade, low grade"
1334,a085395_c160_207_2009a_14920663_70_old,a085395_c160_207_2009a_14920663.json,85395,295,Annual,70,enriched,"an initial 30 35 hole drilling program has been approved, targeting the madoonga magnetic anomaly. drill holes have been located to intersect areas of goethite and hematite enrichment mapped at the surface. several of the enriched zones appear to be confined to intrafolial fold hinges. two other linear anomalous zones to the south were identified, mapped in detail and rock chip sampled.",False,68,68,,,"goethite, hematite",,,,,"enriched, anomalous"
1335,a085395_c160_207_2009a_14920663_79_old,a085395_c160_207_2009a_14920663.json,85395,295,Annual,79,broad,"more recent 1:5,000 scale geological mapping by r russell (appendix 1) has delineated a number of smaller pods of goethite and hematite requiring further investigation. several of these targets also coincide with zones interpreted as alteration zones in the aeromagnetic interpretation. russells work also identified broad areas of pisolitic channel and detrital iron deposits that require further investigation. two field mapping programs were completed during the year.",False,77,77,the year,,"goethite, hematite",detrital iron deposits,,,,"delineated, broad"
1336,a085395_c160_207_2009a_14920663_144_old,a085395_c160_207_2009a_14920663.json,85395,295,Annual,144,"broad, follow up work","approximately two weeks of field work and follow up aerial photograph interpretation was required to map the area. six a1 maps were produced as well as two 1:10,000 scale compilation maps. the work identified several small targets for follow up work, as well as identifying broad areas of pisolitic channel and detrital iron deposits. a 1:10,000 scale compilation map of russells (2008) mapping has been digitised by crosslands, and is presented on page 25.",False,142,142,approximately two weeks,crosslands,,detrital iron deposits,,,,"follow up work, broad"
1337,a085395_c160_207_2009a_14920663_150_old,a085395_c160_207_2009a_14920663.json,85395,295,Annual,150,"enriched, mineralisation","hematite occurs as a product of oxidation of magnetite with enrichment by supergene processes, and probably also as a hydrothermal primary mineral. the bifs contain 1mm to 10mm thick laminae of finely recrystallised quartz, magnetite and hematite, which become more prominent and wider bands in association with more intense folding. the iron enriched areas tend to be very poddy and seem to occupy dilatant zones associated with : (1) fold hinges where there is natural thickening and partial transposition of layers; (2) brittle fault terminations of tight to isoclinal folds where the fe mineralisation is secondary; and (3) low strain zones within the bifs adjacent to mafic schists. generally the surface extent of this mineralisation is 10 20m wide and up to 200m along strike.",False,148,148,,,"hematite, magnetite, hydrothermal, quartz, magnetite, hematite, iron",,"bifs, bifs, mafic schists",,,"enriched, mineralisation, mineralisation"
1338,a085395_c160_207_2009a_14920663_156_old,a085395_c160_207_2009a_14920663.json,85395,295,Annual,156,mineralisation,"the topographic control was generated using june 2006 1:10,000 scale aerial photography. control for the aerial survey was supplied by mhr surveyors using differential gps. richard russell collected 22 samples for assay, representing massive hematite goethite mineralisation and samples from the pisolitic surface iron deposits. these samples were sent to spectrolabs for xrf iron suite analyses.",False,154,154,june 2006,,"hematite, goethite, iron",iron deposits,,,,mineralisation
1339,a085395_c160_207_2009a_14920663_204_old,a085395_c160_207_2009a_14920663.json,85395,295,Annual,204,potential,"woolgorong (m. officer s.n. murchison (priority 2), dodonaea amplisemina (priority 3) and hemigenia tysonii (priority 3). in addition two other potential priority taxa were found during this survey; eremophila ?gracillima (priority 1) and hemigenia ?sp. belele station (a.l.",False,202,202,,murchison,,,,,,potential
1340,a085395_c160_207_2009a_14920663_208_old,a085395_c160_207_2009a_14920663.json,85395,295,Annual,208,possible,"the species of interest to the dec, acacia sp. weld range, was also recorded. ecologia have recommended that impact to these taxa should be avoided wherever possible. recommendation has also been made to carry out flagging of the priority species prior to ground disturbance.",False,206,206,,weld range,,,,,,possible
1341,a085395_c160_207_2009a_14920663_232_old,a085395_c160_207_2009a_14920663.json,85395,295,Annual,232,mineralisation,dominii tussock grasses. hemigenia tysonii (p3) associated priority flora page 13 of 34 december 2009 in general the drilling results failed to intersect the massive fe mineralisation mapped on the surface and assay results returned fe grades of between 20 40%. table 7.3 below summarises the best intersection from each drill hole.,False,230,230,34 december 2009,,,,,,,mineralisation
1342,a085395_c160_207_2009a_14920663_236_old,a085395_c160_207_2009a_14920663.json,85395,295,Annual,236,mineralisation,"the section interpretation on page 32, for the most south western drill line, is simplified and does not reflect any internal structure or small scale lithological variations, and is largely based on geological logging. assay results within the mafic unit indicate it has internal mineralogical variation (refer table page 15). the section also shows there is a significant amount of mafic material within the large banded hematite quartz unit (bif), which contain page 31 of 34 december 2009 minor pyrite mineralisation, epidote veining, magnetite veining as well as carbonate alteration and abundant quartz veining. such features probably represent hydrothermal alteration features associated with the contact of the bif and the mafic units, based on their mineral assemblage which is predominantly quartz amphibole magnetite.",False,234,234,"32, december 2009",,"hematite, quartz, pyrite, epidote, magnetite, carbonate, quartz, hydrothermal, quartz, amphibole, magnetite",,"bif, bif",,,"significant, mineralisation"
1343,a085395_c160_207_2009a_14920663_239_old,a085395_c160_207_2009a_14920663.json,85395,295,Annual,239,enriched,"such features probably represent hydrothermal alteration features associated with the contact of the bif and the mafic units, based on their mineral assemblage which is predominantly quartz amphibole magnetite. tertiary laterite remnants are found capping dolerite and gneiss on the flanks of the bif ridges. this lithology is mostly composed of fe enriched deeply weathered residual horizons and colluvial scree deposits. remnant pods of residual pisolitic fe deposits occur throughout the project area.",False,237,237,,,"hydrothermal, quartz, amphibole, magnetite",,"bif, laterite, dolerite, gneiss, bif",,tertiary,enriched
1344,a085395_c160_207_2009a_14920663_258_old,a085395_c160_207_2009a_14920663.json,85395,295,Annual,258,mineralisation,"subsequent assignment of the agreement to crosslands from murchison metals required further alterations to the negotiated heritage agreement. crosslands has completed a first pass rc drilling program during this report period. the drilling targeted the high grade fe mineralisation identified on the surface, coinciding with an aeromagnetic anomaly associated with the madoonga beds, one of the main bif sequences in weld range. in april 2009 boart longyear (grimwood davies) mobilised a truck mounted kwl700rc rig to the project to carry out rc drilling.",False,256,256,april 2009,"crosslands, murchison, crosslands, weld range",,,bif,madoonga beds,,"high grade, mineralisation"
1345,a085395_c160_207_2009a_14920663_266_old,a085395_c160_207_2009a_14920663.json,85395,295,Annual,266,mineralisation,"the plan on page 29 shows the general geology of the project area, overlain on the airborne magnetic image, and the location of the drill holes. on page 32, an idealised section through the south western drill line (holes wwrc001 to wwrc 009) shows the interpreted geology from the rc drilling. the main aim of the drilling program was to test the mapped surface outcrops of hematite and goethite mineralisation at depth, within the madoonga beds. this was achieved by drilling 4 lines perpendicular to the main aeromagnetic anomaly, covering approximately 3km of strike length (refer map on page 29) along the madoonga anomaly.",False,264,264,,,"hematite, goethite",,,madoonga beds,,mineralisation
1346,a085395_c160_207_2009a_14920663_271_old,a085395_c160_207_2009a_14920663.json,85395,295,Annual,271,"potential, mineralisation","the survey did not detect any priority fauna. appendix 1 richard russell 1:5,000 scale geological maps appendix 2 southern geoscience consultants airborne magnetic survey interpretation appendix 3 tabular data the drilling would also target any alteration zones with potential for other mineralisation new program of works, flora and heritage surveys for any new drilling program. crosslands resources limited (crl) holds three exploration licences situated in the weld range.",False,269,269,,"crosslands, weld range",,,,,,"potential, mineralisation"
1347,a085395_c160_207_2009a_14920663_285_old,a085395_c160_207_2009a_14920663.json,85395,295,Annual,285,mineralisation,"during the current reporting period crosslands carried out a first phase rc drilling program involving drilling 24 rc drill holes, totalling 2284m. 1161 samples were sent to spectrolabs for standard fe suite xrf analyses, and 29 samples sent to ultratrace for multi element work. fe results generally were low and high grade mineralisation was not intersected by any of the drill holes. interpretation of the drilling and assay data is still in progress and the data analyses to date suggests that the mineralisation is derived from the alteration of the mafic assemblages.",False,283,283,,crosslands,,,,,,"high grade, mineralisation, mineralisation"
1348,a077371_c155_07a_17084318_2_old,a077371_c155_07a_17084318.json,77371,59,Annual,2,mineralisation,figure 1 project location .9 figure 2 project digital elevation plan.10 figure 3 project aeromagnetic image (tmi) plan.11 figure 4 project plan surface geology.12 table 3 historical exploration on c155 2007. 5 1.0 introduction this report outlines the mineral exploration in the project for the year ending 31st december 2007. the primary targets in the project area is uranium mineralisation 1.1 location and access the norseman oil shale project is made up of tenements e74 0278 and e63 0720 consisting of 207 km2 situated approximately 110 and 87km south southwest of norseman. both tenements comprising the project are accessible by travelling west from the coolgardie esperance highway.,False,0,0,"2007, the year ending 31st december 2007","norseman, southwest, norseman, coolgardie, esperance",,uranium,oil shale,,,mineralisation
1349,a077371_c155_07a_17084318_25_old,a077371_c155_07a_17084318.json,77371,59,Annual,25,possible,"uranium is trapped, leading to potentially economic accumulations, by adsorption and or precipitation from solution following reduction to its insoluble tetravalent form. in both cases organic matter facilitates uranium capture. highest areas of prospectivity would be focused at the confluence of major eocene drainages, with the largest possible hinterland of leachable rocks providing the source and transport of uranium. this should include: 1. the presence of lignite, reductant and adsorbent the deposition site where groundwater fluids mix, and 2. capture of drainages, to promote preservation and supergene enrichment.",True,23,23,,,,"uranium, uranium, uranium",lignite,,eocene,"potentially, highest areas of, prospectivity, possible, presence of"
1350,a077371_c155_07a_17084318_31_old,a077371_c155_07a_17084318.json,77371,59,Annual,31,favourable,the ultra salinity of the local groundwaters prevents electrical electromagnetic geophysical methods from mapping lithological variations within the tertiary succession which must be determined from drilling. maps of the distribution of permeable sand rich units within the palaeodrainage allow likely flow paths for uraniferous groundwater to be delineated. the juxtaposition of these paths with lignitic and reduced units comprises the most favourable sites for drilling. 5.0 work completed 2007 exploration activities for the reporting year focussed primarily on project review.,False,29,29,"2007, the reporting year",,,,sand,,tertiary,"delineated, favourable"
1351,a078059_randalls - annual report_15996720_16_old,a078059_randalls - annual report_15996720.json,78059,49,Annual,16,mineralisation,"e51 1153 was selected as a target due to the possibility that these channels may host buried calcrete at their western extents. a total of 30 surface spectrometer readings were collected from a single line of surveying, conducted on the sw corner of e51 1153. this line was part of a larger regional survey and was conducted across alluvial drainages considered prospective for hosting buried calcrete which may host carnotite bearing uranium mineralisation. to the east of the tenement boundary, these drainages host mapped outcropping calcrete.",True,14,14,e51 1153,,carnotite,uranium,"calcrete, calcrete, calcrete",,,"prospective, mineralisation"
1352,a080726_e51_1142_2008a_18783229_17_old,a080726_e51_1142_2008a_18783229.json,80726,50,Annual,17,mineralisation,"the soil sampling data base extracted from titans records and geochemical plans has been examined and is presented as figure 2, (bleg gold values and drill hole collars) and as figure 3,(gridded and contoured bleg gold values). particularly evident in the contour plan which has been contoured at 1, 2 and 10 ppb gold is an overall pattern in the distribution of gold in the soil with a number of somewhat linear north east trends that lay parallel to the regional shears such as the goodens fault and an east southeast trend following either the strike of the country rock or a shear direction similar to that interpreted by the gswa 10 km to the northwest. significantly the gold mineralisation drilled at curleys prospect is located at the intersection of two of these trends. the bleg soil sampling results have a back ground level in the 0.4 to0.6ppb gold range with values in excess of 1.0ppb gold required before enhanced or anomalous trends may identified.",False,15,15,,,"gold, gold, gold, gold, gold, gold, gold",,,,,"significantly, mineralisation, prospect, anomalous"
